Speciality,contract,LicenseNumber,LocationNumber,FacInstanceId,FacilityType,FacilityName,FacilityStatus,LocationAddress,LocationCity,LocationState,LocationZipCode,LocationCounty,MailAddress,MailCity,MailState,MailZipCode,TelephoneNmbr,FaxNmbr,ConfidentialFaxNmbr,RCSRegionUnit,SpecialityCode,ContractCode,FacilityPOC,LicensedBedCount,LicenseExpirationDate,CheckCompleteDate,CheckType,Disclosure of Services,Has Reports?,Reports Location
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",751159,40008810,40047,AF  ,Little River Care Center LLC,OP    ,13917 N Dartford Dr,Spokane,WA,99208,Spokane,13917 N Dartford Dr,Spokane,WA,99208,(509) 991-7564,,(509) 559-7262,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Scott, RaeAnn ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751159,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751159
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Meaningful Day, Expanded Community Services, Adult Family Home",752366,40009693,41704,AF  ,LIVING HOPE ADULT FAMILY HOME LLC,OP    ,2315 S DUSK LN,SPOKANE VALLEY,WA,99016,Spokane,2315 S DUSK LN,SPOKANE VALLEY,WA,99016,(509) 928-3123,,(509) 924-3765,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","SICHKAR, NADEZHDA ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752366,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752366
Developmental Disabilities,"Meaningful Day, Adult Family Home",751616,40009189,40673,AF  ,LOVE AND LAUGHTER ADULT FAMILY HOME,OP    ,9906 N EXCELL DRIVE,SPOKANE,WA,99218,Spokane,9906 N EXCELL DRIVE,SPOKANE,WA,99218,(509) 590-9500,,(509) 315-8544,1E,SPDD,"1080XS-12 , 1080XS-12 ","WATT, JESSICA L. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751616,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751616
"Mental Health, Dementia",Adult Family Home,688800,40006888,38203,AF  ,M&G,OP    ,3315 W BEACON AVE,SPOKANE,WA,99208,Spokane,3315 W BEACON AVE,SPOKANE,WA,99208,(509) 327-2915,(509) 327-2915,,1E,"SPMI, SPDE",1080XS-12 ,"Pop, Gheorghe ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=688800,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=688800
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",752950,40008822,43806,AF  ,Madison's Cottage,OP    ,1506 N Mamer Rd,Spokane Valley,WA,99216,Spokane,1506 N Mamer Rd,Spokane Valley,WA,99216,(509) 859-5862,(509) 928-3089,,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Jordan, Debra-Jeanette ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752950,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752950
"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,754858,40011411,46526,AF  ,Manito Comfort Adult Family,OP    ,5505 S Perry St,Spokane,WA,99223,Spokane,5505 S Perry St,Spokane,WA,99223,(509) 593-0493,,,1E,"SPMI, SPDE, SPDD",1080XS-12 ,"Ikaal, Starlon ",5,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754858,No, 
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",754780,40011256,46281,AF  ,Manu's Adult Family Home 2,OP    ,5517 S Glenrose Rd,Spokane,WA,99223,Spokane,5517 S Glenrose Rd,Spokane,WA,99223,(509) 863-9765,,(509) 863-9828,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Monger, Elizabeth ",5,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754780,No, 
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",752865,40010060,42541,AF  ,Manu's Family Home,OP    ,1208 E 55th Ave,Spokane,WA,99223,Spokane,1208 E 55th Ave,Spokane,WA,99223,(509) 443-2397,,,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Monger, Elizabeth ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752865,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752865
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Private Duty Nursing, Expanded Community Services, Adult Family Home",754036,40010860,45426,AF  ,Marger Care Adult Family Home LLC,OP    ,713 N Felts Rd,Spokane Valley,WA,99206,Spokane,713 N Felts Rd,Spokane Valley,WA,99206,(509) 928-9359,,(509) 928-9359,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Seeru, Margaret S. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754036,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754036
"Mental Health, Dementia, Developmental Disabilities","Meaningful Day, Expanded Community Services, Adult Family Home",686300,40006863,38182,AF  ,MARTINEZ AFH,OP    ,9711 E Empire Ave,Spokane,WA,99206,Spokane,9711 E Empire Ave,Spokane,WA,99206,(509) 926-2473,,,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Hatton, Rebecca M. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=686300,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=686300
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",752037,40009466,41179,AF  ,MERIT CARE AFH,OP    ,3905 E 18TH AVE,SPOKANE,WA,99223,Spokane,3905 E 18TH AVE,SPOKANE,WA,99223,(509) 290-6514,,(509) 413-2995,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","MUHIA, DANIEL ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752037,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752037
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",754151,40008582,45612,AF  ,MISSION PLACE,OP    ,11813 E MISSION Ave,SPOKANE VALLEY,WA,99206,Spokane,11813 E MISSION Ave,SPOKANE VALLEY,WA,99206,(509) 703-7710,,(509) 868-0100,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Esteves, Bianca ",5,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754151,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=754151
"Mental Health, Developmental Disabilities","Meaningful Day, Expanded Community Services, Adult Family Home",753635,40009348,44837,AF  ,Morning Glorys LLC,OP    ,341 W 14TH AVE,SPOKANE,WA,99204,Spokane,341 W 14TH AVE,SPOKANE,WA,99204,(509) 474-9004,,(509) 474-9004,1E,"SPMI, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","DEFOUR, CONIFER L. ",4,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753635,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753635
"Mental Health, Developmental Disabilities","Meaningful Day, Adult Family Home",751970,40009480,41196,AF  ,NATURAL BRIDGES AFH,OP    ,14520 E MISSION AVE,SPOKANE VALLEY,WA,99216,Spokane,14520 E MISSION AVE,SPOKANE VALLEY,WA,99216,(509) 413-1202,,,1E,"SPMI, SPDD","1080XS-12 , 1080XS-12 ","MCVAY, KAYE ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751970,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751970
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Meaningful Day, Expanded Community Services, Adult Family Home",752129,40009635,41443,AF  ,NEW HOPE OUTREACH,OP    ,1809 E CENTER RD,SPOKANE,WA,99208,Spokane,1809 E CENTER RD,SPOKANE,WA,99208,(509) 466-3037,,(509) 466-1343,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mach, Barbara M. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752129,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752129
"Mental Health, Dementia, Developmental Disabilities","Meaningful Day, Expanded Community Services, Adult Family Home",753847,40010698,45119,AF  ,New Hope Outreach,OP    ,717 So Stevens St,Deer Park,WA,99006,Spokane,1809 E Center Rd,Spokane,WA,99208,(509) 276-5113,,(509) 466-1343,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mach, Barbara M. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753847,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753847
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Private Duty Nursing, Meaningful Day, Expanded Community Services, Adult Family Home",754285,40010965,45697,AF  ,Neyat Adult Family Home LLC,OP    ,12402 E. 19th Ave,Spokane Valley,WA,99216,Spokane,12402 E. 19th Ave,Spokane Valley,WA,99216,(509) 822-7593,,(509) 822-7895,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mezengie, Faye G. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754285,No, 
"Mental Health, Dementia",Adult Family Home,752752,40009991,42371,AF  ,Northwest Health and Wellness AFH LLC,OP    ,1403 N Boeing Rd,Spokane Valley,WA,99206,Spokane,1403 N Boeing Rd,Spokane Valley,WA,99206,(509) 290-5774,,,1E,"SPMI, SPDE",1080XS-12 ,"Loyd, Bruce R. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752752,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752752
"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,750092,40004145,35885,AF  ,NORTHWOOD MEADOWS,OP    ,12321 N HELENA CT,SPOKANE,WA,99218,Spokane,12321 N HELENA CT,SPOKANE,WA,99218,(509) 466-3977,(509) 468-5187,,1E,"SPMI, SPDE, SPDD",1080XS-12 ,"Hausam, Patricia ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750092,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750092
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",753801,40003501,45083,AF  ,Opportunity Adult Family Home,OP    ,12915 E 9th Ave,Spokane Valley,WA,99216,Spokane,12915 E 9th Ave,Spokane Valley,WA,99216,(509) 290-6000,,,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Worth, Kathleen A. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753801,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753801
"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,751741,40009300,40867,AF  ,OREGON TRAIL AFH LLC,OP    ,5627 W OREGON ROAD,DEER PARK,WA,99006,Spokane,5627 W OREGON ROAD,DEER PARK,WA,99006,(509) 276-1475,,(509) 276-1475,1E,"SPMI, SPDE, SPDD",1080XS-12 ,"CURTIS, RICHARD ",3,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751741,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751741
Dementia,No Contract,752310,40009667,41506,AF  ,PARK HILLS AFH,OP    ,7122 E JENNIE LN,SPOKANE,WA,99212,Spokane,7122 E JENNIE LN,SPOKANE,WA,99212,(509) 979-4176,,(509) 587-4004,1E,SPDE,,"STEFOGLO, LUBA ",3,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752310,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752310
"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,754981,40011491,46661,AF  ,"Passionate Care AFH, LLC ",OP    ,924 E Illinois Ave,Spokane,WA,99207,Spokane,924 E Illinois Ave,Spokane,WA,99207,(301) 273-8392,,,1E,"SPMI, SPDE, SPDD",1080XS-12 ,"Agada, Andrew ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754981,No, 
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753426,40010443,44465,AF  ,Peris Extended Care LLC,OP    ,211 N Bowdish Rd,Spokane Valley,WA,99206,Spokane,211 N Bowdish Rd,Spokane Valley,WA,99206,(509) 924-3297,,(509) 924-3297,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Muigai, Peris W. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753426,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753426
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753066,40010185,43919,AF  ,Pleasant Comfort AFH LLC,OP    ,9106 N Dorset Rd,Spokane ,WA,99208,Spokane,9117 N Dorset Rd,Spokane,WA,99208,(509) 464-0089,(509) 352-4354,,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kutsar, Mikhail ",8,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753066,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753066
Developmental Disabilities,"Meaningful Day, Adult Family Home",157300,40001573,33023,AF  ,PLOTT ADULT FAMILY HOME,OP    ,3424 E 17th Ave,Spokane,WA,99223,Spokane,3424 E 17th Ave,Spokane,WA,99223,(509) 534-0707,,,1E,SPDD,"1080XS-12 , 1080XS-12 ","Plott, Glendia L. ",3,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=157300,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=157300
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",193500,40001935,33480,AF  ,Ponderosa Care Center,OP    ,5120 S Bernhill Ct,Spokane Valley,WA,99206,Spokane,1121 E 23rd Ave,SPOKANE,WA,99206,(509) 928-8506,,,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Ross, Connie L. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=193500,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=193500
"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753048,40001902,44006,AF  ,PRAIRIE VIEW AFH,OP    ,5017 E FARWELL RD,MEAD,WA,99021,Spokane,5017 E FARWELL RD,MEAD,WA,99021,(509) 466-7947,(509) 466-0441,,1E,"SPMI, SPDE, SPDD",1080XS-12 ,"Bowlen, Jennifer ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753048,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753048
"Mental Health, Dementia","Specialized Behavior Support, Meaningful Day, Expanded Community Services, Adult Family Home",752875,40010076,43664,AF  ,Precious Elders 2 AFH LLC,OP    ,4511 S Hogan St,Spokane,WA,99223,Spokane,4511 S Hogan St,Spokane,WA,99223,(509) 242-3372,,(509) 315-5644,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Kayioni, Ricky ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752875,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752875
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",754525,40011149,46097,AF  ,"Precious Love, AFH, LLC",OP    ,6109 S Napa St,Spokane,WA,99223,Spokane,6109 S Napa St,Spokane,WA,99223,(509) 290-6768,,(509) 290-6768,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Sulul, Anne ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754525,No, 
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Meaningful Day, Expanded Community Services, Adult Family Home",754762,40011291,46330,AF  ,Precious People Adult Family Home II,OP    ,119 E High Dr,Spokane,WA,99203,Spokane,119 E High Dr,Spokane,WA,99203,(509) 241-3215,,(509) 241-3215,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Bowser, Stephanie A. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754762,No, 
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753381,40009469,44471,AF  ,Precious People Adult Family Home LLC,OP    ,3408 E Liberty Ave,Spokane,WA,99217,Spokane,3408 E Liberty Ave,Spokane,WA,99217,(509) 290-5554,,(509) 290-5554,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Bowser, Stephanie A. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753381,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753381
"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,751856,40009333,40928,AF  ,PRINCETON PLACE AFH,OP    ,5410 W PRINCETON PLACE,SPOKANE,WA,99205,Spokane,5410 W PRINCETON PLACE,SPOKANE,WA,99205,(509) 926-5155,,(509) 892-0196,1E,"SPMI, SPDE, SPDD",1080XS-12 ,"ROBERTO, LORI ",4,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751856,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751856
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",752561,40009896,42152,AF  ,Providence Adult Family Home LLC,OP    ,2719 W Strong Rd,Spokane,WA,99208,Spokane,2719 W Strong Rd,Spokane,WA,99208,(509) 321-7373,,,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Codreanu, Vasile ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752561,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752561
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",754664,40011234,46246,AF  ,Providence Senior Home LLC,OP    ,8920 N Pamela St,Spokane,WA,99208,Spokane,8920 N Pamela St,Spokane,WA,99208,(509) 710-2776,,(509) 326-6468,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","CODREANU, SANDU ",8,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754664,No, 
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753335,40000236,44275,AF  ,Purity Adult Family Home Enterprises,OP    ,11709 E Lenora Dr,Spokane Valley,WA,99206,Spokane,11709 E Lenora Dr,Spokane Valley,WA,99206,(509) 228-9965,,,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","KAPEEN, PURITY N. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753335,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753335
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753607,40010534,44730,AF  ,Purity's Calico Cottage 2 AFH LLC,OP    ,218 N Locust Rd,Spokane Valley,WA,99206,Spokane,218 N Locust Rd,Spokane Valley,WA,99206,(509) 926-0463,,(509) 461-8484,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Femino, Purity N. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753607,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753607
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",754179,40010896,45531,AF  ,Purity's Calico Cottage 3 AFH LLC,OP    ,1920 W Weile Ave,Spokane,WA,99208,Spokane,1920 W Weile Ave,Spokane,WA,99208,(509) 290-5541,,(509) 443-4715,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Femino, Purity N. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754179,No, 
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",754613,40011230,46242,AF  ,Purity's Calico Cottage 4 AFH LLC,OP    ,12305 N Belgard LN,Mead,WA,99021,Spokane,12305 N Belgard LN,Mead,WA,99021,(509) 464-0734,,(509) 433-4715,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Femino, Purity N. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754613,No, 
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",751878,40008621,41125,AF  ,PURITYS CALICO COTTAGE AFH LLC,OP    ,11617 E 11TH AVE,SPOKANE VALLEY,WA,99206,Spokane,11617 E 11TH AVE,SPOKANE VALLEY,WA,99206,(509) 324-1753,,(509) 863-9561,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Femino, Purity N. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751878,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751878
"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",173502,40001735,33227,AF  ,RARE CARE ADULT FAMILY HOME,OP    ,4125 S ADAMS RD,VERADALE,WA,99037,Spokane,4125 S ADAMS RD,VERADALE,WA,99037,(509) 926-1987,,(509) 926-1987,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Burt, Rachel Y. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=173502,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=173502
"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,754998,40011494,46665,AF  ,Resident Centered Care AFH LLC,OP    ,13707 E 5th Ave,Spokane Valley,WA,99216,Spokane,4715 East 15th Ave,Spokane Valley,WA,99212,,,(206) 422-9913,1E,"SPMI, SPDE, SPDD",1080XS-12 ,"Admasu, Girma ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754998,No, 
"Mental Health, Dementia","Specialized Behavior Support, Private Duty Nursing, Expanded Community Services, Adult Family Home",754375,40011084,45949,AF  ,Riverton AFH,OP    ,2322 W Dean Ave,Spokane,WA,99201,Spokane,2322 W Dean Ave,Spokane,WA,99201,(509) 992-8150,,(509) 381-3170,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 , 1080XS-12 ","Mwatha, Edwin ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754375,No, 
Dementia,No Contract,755016,40011414,46530,AF  ,Riverview Group Home 1,OP    ,2360 North Stone St Unit A,Spokane,WA,99207,Spokane,2360 North Stone St Unit A,Spokane,WA,99207,(509) 315-4948,,,1E,SPDE,,"Bronzini, Aileen A. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=755016,No, 
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",750634,40008377,39349,AF  ,ROCKWOOD PLACE,OP    ,318 E 10TH AVE,SPOKANE,WA,99202,Spokane,318 E 10TH AVE,SPOKANE,WA,99202,(509) 487-6754,,,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Burunov, Olga I. ",4,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750634,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750634
"Mental Health, Dementia","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753347,40010399,44364,AF  ,Rosamond Adult Family Home,OP    ,3225 W Rosamond Ave,Spokane,WA,99224,Spokane,3225 W Rosamond Ave,Spokane,WA,99224,(509) 723-2266,,,1E,"SPMI, SPDE","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kolii, Alex L. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753347,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753347
"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",754615,40011254,46278,AF  ,Safari Adult Family Home 2 LLC ,OP    ,17416 E Montgomery Ave,Spokane Valley,WA,99016,Spokane,17416 E Montgomery Ave,Spokane Valley,WA,99016,,,,1E,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Richardson, Serah M. ",6,,,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754615,No, 
