State Facility Type 1 Literal,Facility Name,Licensee,Address,City,State,Zip,Phone Number,County,Capacity,Ownership Type,License Number
PERSONAL CARE HOMES,SPIRITRUST LUTHERAN THE VILLAGE AT LUTHER RIDGE,SPIRITRUST LUTHERAN,"2735 LUTHER DRIVE,",CHAMBERSBURG,PA,17202,7172645700,FRANKLIN,48,NON-PROFIT,352980
PERSONAL CARE HOMES,SPIRITRUST LUTHERAN THE VILLAGE AT SHREWSBURY,SPIRITRUST LUTHERAN,"800 BOLLINGER DRIVE,",SHREWSBURY,PA,17361,7172273000,YORK,68,NON-PROFIT,310270
PERSONAL CARE HOMES,SPIRITRUST LUTHERAN THE VILLAGE AT UTZ TERRACE,SPIRITRUST LUTHERAN,"2100 UTZ TERRACE,",HANOVER,PA,17331,7176370633,YORK,46,NON-PROFIT,322850
PERSONAL CARE HOMES,SPRANKLE PERSONAL CARE HOME,JUDY A SPRANKLE,"144 CARE HOME LANE, HORATIO ST,",PUNXSUTAWNEY,PA,15767,8149388249,JEFFERSON,31,PROFIT,407210
PERSONAL CARE HOMES,SPRING MILL POINTE,HUMANGOOD PENNSYLVANIA,"2002 JOSHUA ROAD,",LAFAYETTE HILL,PA,19444,6108284848,MONTGOMERY,107,NON-PROFIT,127920
PERSONAL CARE HOMES,SPRING MILL SENIOR LIVING,KAPG PHOENIXVILLE SENIOR HOUSING OPCO LLC,"3000 BALFOUR CIRCLE,",PHOENIXVILLE,PA,19460,6107261286,CHESTER,98,PROFIT,146320
PERSONAL CARE HOMES,SPRING VILLAGE AT POCONO,BFG POCONO MASTER TENENT LLC,"329 EAST BROWN STREET,",EAST STROUDSBURG,PA,18301,5704264000,MONROE,105,PROFIT,227040
PERSONAL CARE HOMES,SPRINGFIELD CROSSINGS,SPRINGFIELD PCH LLC,"463 WEST SPROUL ROAD,",SPRINGFIELD,PA,19064,6105442200,DELAWARE,84,PROFIT,146510
PERSONAL CARE HOMES,SPRINGHILL SENIOR LIVING COMMUNITY,ASBURY ATLANTIC INC,"2323 EDINBORO ROAD,",ERIE,PA,16509,8148607000,ERIE,44,NON-PROFIT,425550
PERSONAL CARE HOMES,ST. ANNE'S RETIREMENT COMMUNITY,ST ANNE'S RETIREMENT COMMUNITY INC,"3952 COLUMBIA AVENUE,",COLUMBIA,PA,17512,7172855443,LANCASTER,75,NON-PROFIT,321790
PERSONAL CARE HOMES,ST. JOHN SPECIALTY CARE CENTER,ST JOHN LUTHERAN CARE CENTER,"500 WITTENBERG WAY, P.O.BOX 928",MARS,PA,16046,7246251571,BUTLER,36,NON-PROFIT,448330
PERSONAL CARE HOMES,ST. JOHN'S HERR ESTATE,LUTHERCARE INC,"200 LUTHER LANE,",COLUMBIA,PA,17512,7176840678,LANCASTER,46,NON-PROFIT,321870
PERSONAL CARE HOMES,ST. JUDE'S HAVEN PERSONAL CARE HOME,ST JUDES HAVEN INC,"1072 MT. AIRY DRIVE,",JOHNSTOWN,PA,15904,8142692244,CAMBRIA,17,PROFIT,307870
PERSONAL CARE HOMES,ST. LEONARD'S HOME,"ST. LEONARD'S HOME, INC","601 NORTH MONTGOMERY STREET,",HOLLIDAYSBURG,PA,16648,8146959581,BLAIR,28,NON-PROFIT,340040
PERSONAL CARE HOMES,ST. MARTHA VILLA FOR INDEPENDENT & RETIREMENT LIVING,470 MANOR OPERATING LLC,"490 MANOR AVENUE,",DOWNINGTOWN,PA,19335,6108735300,CHESTER,135,PROFIT,141080
PERSONAL CARE HOMES,ST. MARY VILLA FOR INDEPENDENT & RETIREMENT LIVING,701 LANSDALE OPERATING LLC,"701 LANSDALE AVENUE,",LANSDALE,PA,19446,2153680900,MONTGOMERY,90,PROFIT,141070
PERSONAL CARE HOMES,ST. MARY'S VILLA RESIDENCE,ST. MARY'S VILLA NURSING HOME,"ONE PIONEER PLACE,",MOSCOW,PA,18444,5708425274,LACKAWANNA,68,NON-PROFIT,203900
PERSONAL CARE HOMES,ST. STEPHEN'S LIVING CENTER,ST STEPHENS LIVING CENTER LLC,"1075 CHESTNUT STREET,",NANTY GLO,PA,15943,8147498799,CAMBRIA,44,PROFIT,327360
PERSONAL CARE HOMES,STABON MANOR PERSONAL CARE HOME,"STABON MANOR PERSONAL CARE HOME, INC.","1555 HAAK STREET,",READING,PA,19602,6103732272,BERKS,160,PROFIT,205120
PERSONAL CARE HOMES,STAIRWAYS,STAIRWAYS BEHAVIORAL HEALTH INC,"810 WALNUT STREET,",ERIE,PA,16502,8148782124,ERIE,27,NON-PROFIT,407590
PERSONAL CARE HOMES,STANDISH'S,STANDISH S ASSISTED LIVING INC,"158 CHESTNUT RIDGE ROAD,",WASHINGTON,PA,15301,7242298801,WASHINGTON,7,NON-PROFIT,406300
PERSONAL CARE HOMES,STAR HILL REST HOME,"MARIAN ZACHARIAS, SHERRY MURPHY","935 STAR HILL ROAD,",MONROE TOWNSHIP,PA,18618,5706393200,WYOMING,23,PROFIT,229760
PERSONAL CARE HOMES,STATE STREET HOUSE,COMMUNITY COUNSELING CENTER OF MERCER COUNTY,"252 EAST STATE STREET,",SHARON,PA,16146,7249816195,MERCER,16,NON-PROFIT,443600
PERSONAL CARE HOMES,STERLING HOME,STERLING HOME LLC,"1318 ARCH STREET,",MCKEESPORT,PA,15132,3479785151,ALLEGHENY,42,PROFIT,452691
PERSONAL CARE HOMES,STERLING HOUSE,STERLING HOUSE LLC,"432 EAST TULPEHOCKEN STREET,",PHILADELPHIA,PA,19144,2154851985,PHILADELPHIA,10,PROFIT,142920
PERSONAL CARE HOMES,STEWARD PLACE,PRESBYTERIAN HOMES INC,"7 EAST LOCUST STREET,",OXFORD,PA,19363,6109982400,CHESTER,84,NON-PROFIT,100630
PERSONAL CARE HOMES,STONERIDGE POPLAR RUN,STONERIDGE RETIREMENT LIVING,"450 EAST LINCOLN AVENUE,","MYERSTOWN,",PA,17067,7178663208,LEBANON,36,NON-PROFIT,308990
PERSONAL CARE HOMES,SUCCESS REHABILITATION AT ROCK RIDGE,"SUCCESS REHABILITATION, INC.","5666 CLYMER ROAD,",QUAKERTOWN,PA,18951,2155383488,BUCKS,35,PROFIT,127300
PERSONAL CARE HOMES,SUGAR VALLEY LODGE (HICKORY ACRES BUILDING),SUGAR VALLEY LODGE INC,"190 SUGAR VALLEY LANE,",FRANKLIN,PA,16323,8143460352,VENANGO,27,NON-PROFIT,447701
PERSONAL CARE HOMES,SUGAR VALLEY LODGE (POLK),SUGAR VALLEY LODGE INC,"196 CHURCH STREET,",POLK,PA,16342,8143460350,VENANGO,15,NON-PROFIT,445490
PERSONAL CARE HOMES,SUGAR VALLEY LODGE (SILVER OAK BUILDING),SUGAR VALLEY LODGE INC,"158 SUGAR VALLEY LANE,",FRANKLIN,PA,16323,8143460352,VENANGO,15,NON-PROFIT,447710
PERSONAL CARE HOMES,SUGAR VALLEY LODGE (WHISPERING PINES BUILDING),SUGAR VALLEY LODGE INC,"178 SUGAR VALLEY LANE,",FRANKLIN,PA,16323,8143460352,VENANGO,15,NON-PROFIT,447720
PERSONAL CARE HOMES,SUITES AT ROUSE,BOARD OF DIRECTORS OF THE ROUSE ESTATE,"615 ROUSE AVENUE,",YOUNGSVILLE,PA,16371,8145631650,WARREN,120,NON-PROFIT,469000
PERSONAL CARE HOMES,SUN VALLEY ACRES,SUN VALLEY ACRES LLC,"108 SCHRADER AVENUE,PO BOX 139,",GLEN CAMPBELL,PA,15742,8148452100,INDIANA,30,PROFIT,447940
PERSONAL CARE HOMES,SUNNY CREST HOME,SUNNY CREST HOME INC,"2587 VALLEY VIEW ROAD,",MORGANTOWN,PA,19543,6102865000,LANCASTER,71,NON-PROFIT,321920
PERSONAL CARE HOMES,SUNRISE OF ABINGTON,SZR ABINGTON AL OPCO LLC,"1841 SUSQUEHANNA ROAD,",ABINGTON,PA,19001,2155768899,MONTGOMERY,110,PROFIT,144880
PERSONAL CARE HOMES,SUNRISE OF BLUE BELL,SZR BLUE BELL AL OPCO LIMITED PARTNERSHIP,"795 PENLLYN PIKE,",BLUE BELL,PA,19422,2156192777,MONTGOMERY,100,PROFIT,144870
PERSONAL CARE HOMES,SUNRISE OF EXTON,AL ONE PA INVESTMENTS OPCO LLC,"200 SUNRISE BOULEVARD,",EXTON,PA,19341,6105940455,CHESTER,106,PROFIT,144890
PERSONAL CARE HOMES,SUNRISE OF GRANITE RUN,SZR GRANITE RUN AL OPCO LLC,"247 NORTH MIDDLETOWN ROAD,",MEDIA,PA,19063,6105663535,DELAWARE,115,PROFIT,144900
PERSONAL CARE HOMES,SUNRISE OF HAVERFORD,SZR HAVERFORD AL OPCO LLC,"217 WEST MONTGOMERY AVENUE,",HAVERFORD,PA,19041,6108969777,DELAWARE,98,PROFIT,144920
PERSONAL CARE HOMES,SUNRISE OF LAFAYETTE HILL,WELLTOWER OPCO GROUP LLC,"429 RIDGE PIKE,",LAFAYETTE HILL,PA,19444,6109403888,MONTGOMERY,105,PROFIT,143240
PERSONAL CARE HOMES,SUNRISE OF MCCANDLESS,WELLTOWER OPCO GROUP LLC,"900 LINCOLN CLUB DRIVE,",PITTSBURGH,PA,15237,4124411241,ALLEGHENY,153,PROFIT,448800
PERSONAL CARE HOMES,SUNRISE OF NEWTOWN SQUARE,WELLTOWER OPCO GROUP LLC,"333 SOUTH NEWTOWN STREET ROAD,",NEWTOWN SQUARE,PA,19073,6103255400,DELAWARE,104,PROFIT,143260
PERSONAL CARE HOMES,SUNRISE OF NORTH WALES,SHI-III SAGE HORSHAM LLC,"1419 HORSHAM ROAD,",NORTH WALES,PA,19454,2674608100,MONTGOMERY,92,PROFIT,142490
PERSONAL CARE HOMES,SUNRISE OF PAOLI,WELLTOWER OPCO GROUP LLC,"324 WEST LANCASTER AVENUE,",MALVERN,PA,19355,6102519994,CHESTER,110,PROFIT,143251
PERSONAL CARE HOMES,SUNRISE OF UPPER ST. CLAIR,WELLTOWER OPCO GROUP LLC,"500 VILLAGE DRIVE,",UPPER ST. CLAIR,PA,15241,4128312200,ALLEGHENY,94,PROFIT,448820
PERSONAL CARE HOMES,SUNRISE OF WESTTOWN,AL ONE PA INVESTMENTS OPCO LLC,"1045 WILMINGTON PIKE,",WEST CHESTER,PA,19382,6103994464,CHESTER,110,PROFIT,144940
PERSONAL CARE HOMES,SUNRISE SENIOR LIVING OF DRESHER,HCRI SUN III TENANT LP,"1650 SUSQUEHANNA ROAD,",DRESHER,PA,19025,2152831123,MONTGOMERY,105,PROFIT,128410
PERSONAL CARE HOMES,SUNRISE SENIOR LIVING OF LOWER MAKEFIELD,MS LOWER MAKEFIELD SH LLC,"631 STONY HILL ROAD,",YARDLEY,PA,19067,2153218200,BUCKS,95,PROFIT,138090
PERSONAL CARE HOMES,SUNSET RIDGE PERSONAL CARE HOME,MORKEL INC,"466 HIGH STREET,",DERRY,PA,15627,7246943105,WESTMORELAND,16,PROFIT,428830
PERSONAL CARE HOMES,SUSAN DOWHOWER PERSONAL CARE HOME,SUSAN DOWHOWER PERSONAL CARE HOME LLC,"120 SOUTH 10TH STREET,",LEBANON,PA,17042,7172741474,LEBANON,36,PROFIT,334840
PERSONAL CARE HOMES,SUSAN'S VICTORIAN COTTAGE,SUSAN JONES,"111 HYDRANGEA LANE,",MT. PLEASANT,PA,15666,7244238706,WESTMORELAND,16,PROFIT,428900
PERSONAL CARE HOMES,SYCAMORE ESTATE,"SYCAMORE ESTATE, INC.","717 DUQUESNE BOULEVARD,",DUQUESNE,PA,15110,4124666787,ALLEGHENY,49,PROFIT,430850
PERSONAL CARE HOMES,SYMPHONY SQUARE AT BALA CYNWYD,BALA CYNWYD OPERATING LP,"35 OLD LANCASTER ROAD,",BALA CYNWYD,PA,19004,6106606560,MONTGOMERY,64,PROFIT,147760
PERSONAL CARE HOMES,T.L.C. ADULT CARE CENTER,TLC ADULT CARE CENTER INC,"9 RIO VISTA DRIVE,",WEST NEWTON,PA,15089,7248723000,WESTMORELAND,30,PROFIT,428200
PERSONAL CARE HOMES,TABOR MANOR,MANOR PERSONAL CARE INC,"6730 TABOR AVENUE,",PHILADELPHIA,PA,19111,2157286111,PHILADELPHIA,51,PROFIT,116980
PERSONAL CARE HOMES,TAPESTRY SENIOR LIVING MOON TOWNSHIP,TAPESTRY MOON LLC,"550 CHERRINGTON PARKWAY,",CORAOPOLIS,PA,15108,4125079999,ALLEGHENY,49,PROFIT,450100
PERSONAL CARE HOMES,TAYLOR'S PERSONAL CARE HOME,TAYLORS PERSONAL CARE HOME LLC,"2113-15 WEST HUNTING PARK AVE,",PHILADELPHIA,PA,19140,2152219033,PHILADELPHIA,37,PROFIT,138540
PERSONAL CARE HOMES,TENDER PERSONAL CARE HOME,TENDER PERSONAL CARE HOME LLC,"626 WEST MARKET STREET,",YORK,PA,17401,7178459999,YORK,14,PROFIT,332680
PERSONAL CARE HOMES,THE ADAMS HOUSE,KAREN ADAMS,"314 FALLOWFIELD AVENUE,",CHARLEROI,PA,15022,7244837171,WASHINGTON,21,PROFIT,413710
PERSONAL CARE HOMES,THE ARBORS AT ST BARNABAS - GIBSONIA,THE ARBORS AT ST BARNABAS INC,"5827 MERIDIAN ROAD,",GIBSONIA,PA,15044,7244430700,ALLEGHENY,56,NON-PROFIT,441590
PERSONAL CARE HOMES,THE ARBORS AT ST. BARNABAS,THE ARBORS AT ST BARNABAS INC,"85 CHARITY PLACE,",VALENCIA,PA,16059,7246254000,BUTLER,229,NON-PROFIT,423090
PERSONAL CARE HOMES,THE ARBORS AT ST. BARNABAS III,FOSNIGHT PERSONAL CARE HOMES INC,"6005 VALENCIA ROAD,",GIBSONIA,PA,15044,7246251530,ALLEGHENY,85,PROFIT,431570
PERSONAL CARE HOMES,THE ARBORS AT WASHINGTON PLACE,THE WASHINGTON PLACE ST. BARNABAS INC,"5847 MERIDIAN ROAD,",GIBSONIA,PA,15044,7244446288,ALLEGHENY,46,NON-PROFIT,448990
PERSONAL CARE HOMES,"THE ATRIUM, A CHOICE COMMUNITY","SENIOR CHOICE, INC.","216 MAIN STREET,",JOHNSTOWN,PA,15901,8145355347,CAMBRIA,92,NON-PROFIT,300220
PERSONAL CARE HOMES,THE BIRCHES AT NEWTOWN,CARE HSL NEWTOWN OPCO LLC,"70 DURHAM ROAD,",NEWTOWN,PA,18940,2154977400,BUCKS,120,PROFIT,142300
PERSONAL CARE HOMES,THE BIRCHES AT SHENANDOAH MANOR,SMNRC LP,"101 EAST WASHINGTON STREET,",SHENANDOAH,PA,17976,5704621908,SCHUYLKILL,23,PROFIT,222790
PERSONAL CARE HOMES,THE BRIDGES AT BENT CREEK,CREEK SENIOR CARE LLC,"2100 BENT CREEK BOULEVARD,",MECHANICSBURG,PA,17050,7177951100,CUMBERLAND,130,PROFIT,333550
PERSONAL CARE HOMES,THE BRIDGES AT WARWICK,WARWICK BRIDGES LLC,"1600 ALMSHOUSE ROAD,",JAMISON,PA,18929,2152697745,BUCKS,130,PROFIT,143160
PERSONAL CARE HOMES,THE BRUNSWICK AT ATTLEBORO,THE BRUNSWICK RESIDENCES INC,"310 EAST WINCHESTER AVENUE,",LANGHORNE,PA,19047,2157529730,BUCKS,116,PROFIT,139250
PERSONAL CARE HOMES,THE BRUNSWICK AT LONGSTOWN,THE BRUNSWICK RESIDENCES INC,"2830 CAROL ROAD,",YORK,PA,17402,7177557600,YORK,125,PROFIT,330310
PERSONAL CARE HOMES,THE BRYN MAWR TERRACE,THE BRYN MAWR TERRACE,"773 EAST HAVERFORD ROAD,",BRYN MAWR,PA,19010,4843805400,DELAWARE,33,NON-PROFIT,128490
PERSONAL CARE HOMES,THE BUEHRLE CENTER,DIAKON LUTHERAN SOCIAL MINISTRIES,"ONE SOUTH HOME AVENUE,",TOPTON,PA,19562,6106821400,BERKS,92,NON-PROFIT,214960
PERSONAL CARE HOMES,THE CARING PLACE - P.C.,GROVE MANOR,"103 NORTH 13TH STREET,",FRANKLIN,PA,16323,8144377024,VENANGO,32,NON-PROFIT,468690
PERSONAL CARE HOMES,THE CAROLYN CROXTON SLANE RESIDENCE-HOSPICE OF CENTRAL PA,HOSPICE OF CENTRAL PENNSYLVANIA INC,"1701 LINGLESTOWN ROAD,",HARRISBURG,PA,17110,7172360000,DAUPHIN,6,NON-PROFIT,362220
PERSONAL CARE HOMES,THE CHANDLER ESTATE IV,"THE CHANDLER ESTATE, INC.","1569 TEELS ROAD,",PEN ARGYL,PA,18072,6108631569,NORTHAMPTON,48,PROFIT,239980
PERSONAL CARE HOMES,THE COMMUNITY AT HOLY FAMILY MANOR,THE COMMUNITY AT HOLY FAMILY MANOR INC,"301 NAZARETH WAY,",PITTSBURGH,PA,15229,4129316996,ALLEGHENY,54,NON-PROFIT,430100
PERSONAL CARE HOMES,THE COMMUNITY AT PHOENIXVILLE,THE COMMUNITY AT PHOENIXVILLE LLC,"833 SOUTH MAIN STREET,",PHOENIXVILLE,PA,19460,6109333331,CHESTER,32,PROFIT,144221
PERSONAL CARE HOMES,THE COMMUNITY AT ROCKHILL,THE COMMUNITY AT ROCKHILL,"3250 STATE ROAD,",SELLERSVILLE,PA,18960,2152572751,BUCKS,74,NON-PROFIT,126870
PERSONAL CARE HOMES,THE CONNELLY HOUSE,THE CONNELLY HOUSE LLC,"511 B STREET,",SHARON,PA,16146,7249888299,MERCER,8,PROFIT,449400
PERSONAL CARE HOMES,THE CORRIGAN HOUSE,THE CORRIGAN HOUSE INC,"350 HAZLE TOWNSHIP BOULEVARD,",HAZLE TOWNSHIP,PA,18202,5704531690,LUZERNE,38,PROFIT,201380
PERSONAL CARE HOMES,THE DEVON SENIOR LIVING,FIVE STAR QUALITY CARE NS OPERATOR LLC,"445 NORTH VALLEY FORGE ROAD,",DEVON,PA,19333,6102632300,CHESTER,84,PROFIT,132060
PERSONAL CARE HOMES,THE FAIDLEY HOUSE,TFH HEALTHCARE LLC,"1378 FOURTH STREET,",MONONGAHELA,PA,15063,7243103674,WASHINGTON,28,PROFIT,449580
PERSONAL CARE HOMES,THE FOUNTAINS AT INDIANA,THE FOUNTAINS AT INDIANA LLC,"2698 WEST PIKE ROAD,",INDIANA,PA,15701,7244645399,INDIANA,32,PROFIT,448540
PERSONAL CARE HOMES,THE FOUNTAINS AT INDIANA,THE FOUNTAINS AT INDIANA LLC,"2720 WEST PIKE ROAD,",INDIANA,PA,15701,7244652861,INDIANA,40,PROFIT,452980
PERSONAL CARE HOMES,THE GARDEN AT PINE RUN HEALTH CENTER,DOYLESTOWN HOSPITAL,"777 FERRY ROAD,",DOYLESTOWN,PA,18901,2153405154,BUCKS,40,NON-PROFIT,133110
PERSONAL CARE HOMES,THE GARDENS AT FREEDOM VILLAGE,CCRC-BRANDYWINE LLC,"25 FREEDOM BOULEVARD,",WEST BRANDYWINE,PA,19320,4842882300,CHESTER,73,PROFIT,126000
PERSONAL CARE HOMES,THE GARDENS AT STEVENS,MAYBROOK-P DENVER OPCO LLC,"400 LANCASTER AVENUE,",STEVENS,PA,17578,7173363878,LANCASTER,26,PROFIT,332660
PERSONAL CARE HOMES,THE GLEN AT WILLOW VALLEY,WILLOW VALLEY COMMUNITIES,"675 WILLOW VALLEY SQUARE,",LANCASTER,PA,17602,7174646816,LANCASTER,76,NON-PROFIT,321910
PERSONAL CARE HOMES,THE GRAND RESIDENCE AT UPPER ST. CLAIR,GRAND RESIDENCE OF UPPER ST CLAIR INC,"45 MCMURRAY ROAD,",UPPER ST. CLAIR,PA,15241,4128332500,ALLEGHENY,85,PROFIT,432320
PERSONAL CARE HOMES,THE GROVE AT HARMONY,MAYBROOK-C EVERGREEN OPCO LLC,"191 EVERGREEN MILL ROAD,",HARMONY,PA,16037,7244526970,BUTLER,44,PROFIT,447570
PERSONAL CARE HOMES,THE GROVES,SAFE AND SOUND INC,"103 W. MAIN STREET,",EPHRATA,PA,17522,7177332040,LANCASTER,15,PROFIT,322270
PERSONAL CARE HOMES,THE HAVEN AT NORTH HILLS,THE HAVEN AT NORTH HILLS LLC,"1 WINDSOR WAY,",PITTSBURGH,PA,15237,4123646411,ALLEGHENY,90,PROFIT,449380
PERSONAL CARE HOMES,THE HAVEN AT SPRINGWOOD,HAVEN AT SPRINGWOOD OPCO LLC,"2321 FREEDOM WAY,",YORK,PA,17402,7177419919,YORK,123,PROFIT,335030
PERSONAL CARE HOMES,THE HAWTHORNE HOME,ALVARIUM PERSONAL CARE LLC,"1501 MINERAL SPRING ROAD,",READING,PA,19602,6103759696,BERKS,48,NON-PROFIT,227630
PERSONAL CARE HOMES,THE HEIGHTS AT WINDY HILL VILLAGE,PRESBYTERIAN HOMES OF THE PRESBYTERY OF HUNTINGDON,"250 DOGWOOD DRIVE,",PHILIPSBURG,PA,16866,8143428466,CENTRE,18,NON-PROFIT,227780
PERSONAL CARE HOMES,THE HERITAGE AT ST. PAUL HOMES,ST PAUL HOMES,"339 EAST JAMESTOWN ROAD,",GREENVILLE,PA,16125,7245894601,MERCER,125,NON-PROFIT,424570
PERSONAL CARE HOMES,THE HICKMAN,THE HICKMAN FRIENDS SENIOR COMMUNITY OF WEST CHESTER,"400 N. WALNUT STREET,",WEST CHESTER,PA,19380,4847606300,CHESTER,125,NON-PROFIT,140930
PERSONAL CARE HOMES,THE HIGHLANDS AT WYOMISSING PERSONAL CARE FACILITY,THE HIGHLANDS AT WYOMISSING INC,"2000 CAMBRIDGE AVENUE,",WYOMISSING,PA,19610,6107752300,BERKS,75,NON-PROFIT,205350
PERSONAL CARE HOMES,THE HILLSIDE SENIOR LIVING COMMUNITY,CSM MONTOURSVILLE LLC,"2725 FOUR MILE DRIVE,",MONTOURSVILLE,PA,17754,5704781017,LYCOMING,60,PROFIT,228300
PERSONAL CARE HOMES,THE INN AT FREEDOM VILLAGE,CCRC-BRANDYWINE LLC,"25 FREEDOM BOULEVARD,",WEST BRANDYWINE,PA,19320,6103835100,CHESTER,25,PROFIT,118750
PERSONAL CARE HOMES,THE INN AT HORSHAM CENTER FOR JEWISH LIFE,1425 HORSHAM SNF OPERATIONS LLC,"1425 HORSHAM ROAD,",NORTH WALES,PA,19454,2153713000,MONTGOMERY,58,PROFIT,147060
PERSONAL CARE HOMES,THE INN AT THE WATERMARK,WATERMARK LOGAN LLC,"TWO FRANKLIN TOWN BOULEVARD,",PHILADELPHIA,PA,19103,2155631800,PHILADELPHIA,101,PROFIT,142650
PERSONAL CARE HOMES,THE LAFAYETTE,HOLY REDEEMER HEALTH SYSTEM,"8580 VERREE ROAD, 2ND&3RD FLRS,",PHILADELPHIA,PA,19111,2152142800,PHILADELPHIA,150,NON-PROFIT,101920
PERSONAL CARE HOMES,THE LAKES AT JEFFERSON,EMBASSY MERCER LLC,"7271 WEST MARKET STREET,",MERCER,PA,16137,7247040039,MERCER,69,PROFIT,451510
PERSONAL CARE HOMES,THE LANDING AT TOWAMENCIN,COLUMBIA WEGMAN TOWAMENCIN LLC,"900 TOWAMENCIN AVENUE,",LANSDALE,PA,19446,2153535203,MONTGOMERY,144,PROFIT,145330
PERSONAL CARE HOMES,THE LANDING OF COLLEGEVILLE,COLUMBIA/WEGMAN COLLEGEVILLE LLC,"1421 SOUTH COLLEGEVILLE ROAD,",COLLEGEVILLE,PA,19426,4848541600,MONTGOMERY,110,PROFIT,142610
PERSONAL CARE HOMES,THE LANDING OF SOUTHAMPTON,COLUMBIA WEGMAN SOUTHAMPTON LLC,"1160 STREET ROAD,",SOUTHAMPTON,PA,18966,2157916666,BUCKS,106,PROFIT,145380
PERSONAL CARE HOMES,THE LAURELS,THE GREEN HOME,"39 CENTRAL AVENUE,",WELLSBORO,PA,16901,5707236860,TIOGA,60,NON-PROFIT,203410
PERSONAL CARE HOMES,THE LAURELS,LAURELS SENIOR LIVING INC,"23 FAITH DRIVE,",HAZLETON,PA,18202,5704557757,LUZERNE,100,PROFIT,211170
PERSONAL CARE HOMES,THE LELAND OF LAUREL RUN,REGAL MANOR LLC,"120 WEST MAIN STREET,",WAYNESBORO,PA,17268,7177490083,FRANKLIN,72,PROFIT,329940
PERSONAL CARE HOMES,THE LUTHERAN HOME AT JOHNSTOWN,ALLEGHENY LUTHERAN SOCIAL MINISTRIES INC,"807 GOUCHER STREET,",JOHNSTOWN,PA,15905,8142556844,CAMBRIA,48,NON-PROFIT,300780
PERSONAL CARE HOMES,THE MANOR AT MARKET SQUARE,"THREE READING, LP","803 PENN STREET,",READING,PA,19601,6103730800,BERKS,80,PROFIT,205890
PERSONAL CARE HOMES,THE MANSION AT ROSEMONT,HUMANGOOD PENNSYLVANIA,"404 CHESWICK PLACE,",ROSEMONT,PA,19010,6105276500,DELAWARE,221,NON-PROFIT,176630
PERSONAL CARE HOMES,THE MEADOWS AT SHANNONDELL,SHANNONDELL INC,"6000 SHANNONDELL DRIVE,",AUDUBON,PA,19403,6107285400,MONTGOMERY,184,PROFIT,128370
PERSONAL CARE HOMES,THE MEADOWS MANOR,"ECUMENICAL ENTERPRISES, INC.","200 LAKE STREET,",DALLAS,PA,18612,5706759336,LUZERNE,66,NON-PROFIT,243650
PERSONAL CARE HOMES,"THE MEADOWS, A PERSONAL CARE COMMUNITY",THE PARK HOME,"2160 WARRENSVILLE ROAD,",MONTOURSVILLE,PA,17754,5704334663,LYCOMING,64,NON-PROFIT,225960
PERSONAL CARE HOMES,THE MENNONITE HOME,THE MENNONITE HOME,"1520 HARRISBURG PIKE,",LANCASTER,PA,17601,7173931301,LANCASTER,125,NON-PROFIT,321780
PERSONAL CARE HOMES,THE MUHLENBERG LODGE,LUTHERCARE INC,"300 ST. MARK AVENUE,",LITITZ,PA,17543,7176272335,LANCASTER,90,NON-PROFIT,321820
PERSONAL CARE HOMES,THE NEIGHBORHOODS AT WALDEN'S VIEW,WALDEN'S VIEW NORTH HUNTINGDON OPCO LLC,"7990 US ROUTE 30,",NORTH HUNTINGDON,PA,15642,7248632600,WESTMORELAND,40,PROFIT,446810
PERSONAL CARE HOMES,"THE PALMERTON, AN INSPIRIT SENIOR LIVING COMMUNITY",INSPIRIT PALMERTON OPERATOR LLC,"71 PRINCETON AVENUE,",PALMERTON,PA,18071,6108247406,CARBON,71,PROFIT,226800
PERSONAL CARE HOMES,THE PALMS AT O'NEIL,THE PALMS AT O'NEIL INC,"1 GLENSHIRE LANE,",MCKEESPORT,PA,15132,4126641000,ALLEGHENY,82,PROFIT,439640
PERSONAL CARE HOMES,THE PATHWAYS AT WARRINGTON,GDL FARMS CORP,"2900 STREET ROAD,",WARRINGTON,PA,18976,2672284690,BUCKS,108,NON-PROFIT,147470
PERSONAL CARE HOMES,THE PATRIOT A CHOICE COMMUNITY,SENIOR CHOICE INC,"495 WEST PATRIOT STREET,",SOMERSET,PA,15501,8144454549,SOMERSET,76,NON-PROFIT,321360
PERSONAL CARE HOMES,THE PINES AT CLARKS SUMMIT,MILLETT PINES LLC,"1300 MORGAN HIGHWAY,",CLARKS SUMMIT,PA,18411,5705877709,LACKAWANNA,72,PROFIT,226120
PERSONAL CARE HOMES,THE PINES OF MT. LEBANON,TITHONUS MT. LEBANON LP,"1537 WASHINGTON ROAD,",PITTSBURGH,PA,15228,4123414400,ALLEGHENY,112,PROFIT,433610
PERSONAL CARE HOMES,THE PINNACLE AT PLYMOUTH MEETING,CSW ARBOUR SQUARE III PLYMOUTH MEETING LP,"215 PLYMOUTH ROAD,",PLYMOUTH MEETING,PA,19462,6102923030,MONTGOMERY,138,PROFIT,147200
PERSONAL CARE HOMES,THE RESIDENCE A SENIOR LIVING COMMUNITY AT THE JEWISH HOME,JEWISH HOME OF GREATER HARRISBURG,"4004 LINGLESTOWN ROAD,",HARRISBURG,PA,17112,7174418530,DAUPHIN,64,NON-PROFIT,312760
