Service Type,Program Office,Facility Name,Legal Entity Name,Address,City,State,Zip,Phone,County,Region,Capacity,Type of Operation,License Status,License Number,Type of License,Inspection Summary Link,Quality Service Review Link,Waiver Link
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUN VALLEY ACRES,SUN VALLEY ACRES LLC,"108 SCHRADER AVENUE,PO BOX 139,",GLEN CAMPBELL,PA,15742,8148452100,INDIANA,WESTERN,30,PROFIT,LICENSED,447940,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNNY CREST HOME,SUNNY CREST HOME INC,"2587 VALLEY VIEW ROAD,",MORGANTOWN,PA,19543,6102865000,LANCASTER,CENTRAL,71,NON-PROFIT,LICENSED,321920,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF ABINGTON,SZR ABINGTON AL OPCO LLC,"1841 SUSQUEHANNA ROAD,",ABINGTON,PA,19001,2155768899,MONTGOMERY,SOUTHEAST,110,PROFIT,LICENSED,144880,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF BLUE BELL,SZR BLUE BELL AL OPCO LIMITED PARTNERSHIP,"795 PENLLYN PIKE,",BLUE BELL,PA,19422,2156192777,MONTGOMERY,SOUTHEAST,100,PROFIT,LICENSED,144870,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF EXTON,AL ONE PA INVESTMENTS OPCO LLC,"200 SUNRISE BOULEVARD,",EXTON,PA,19341,6105940455,CHESTER,SOUTHEAST,106,PROFIT,LICENSED,144890,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF GRANITE RUN,SZR GRANITE RUN AL OPCO LLC,"247 NORTH MIDDLETOWN ROAD,",MEDIA,PA,19063,6105663535,DELAWARE,SOUTHEAST,115,PROFIT,LICENSED,144900,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF HAVERFORD,SZR HAVERFORD AL OPCO LLC,"217 WEST MONTGOMERY AVENUE,",HAVERFORD,PA,19041,6108969777,DELAWARE,SOUTHEAST,98,PROFIT,LICENSED,144920,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF LAFAYETTE HILL,WELLTOWER OPCO GROUP LLC,"429 RIDGE PIKE,",LAFAYETTE HILL,PA,19444,6109403888,MONTGOMERY,SOUTHEAST,105,PROFIT,LICENSED,143240,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF MCCANDLESS,WELLTOWER OPCO GROUP LLC,"900 LINCOLN CLUB DRIVE,",PITTSBURGH,PA,15237,4124411241,ALLEGHENY,WESTERN,153,PROFIT,LICENSED,448800,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF NEWTOWN SQUARE,WELLTOWER OPCO GROUP LLC,"333 SOUTH NEWTOWN STREET ROAD,",NEWTOWN SQUARE,PA,19073,6103255400,DELAWARE,SOUTHEAST,104,PROFIT,LICENSED,143260,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF NORTH WALES,SHI-III SAGE HORSHAM LLC,"1419 HORSHAM ROAD,",NORTH WALES,PA,19454,2674608100,MONTGOMERY,SOUTHEAST,92,PROFIT,LICENSED,142490,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF PAOLI,WELLTOWER OPCO GROUP LLC,"324 WEST LANCASTER AVENUE,",MALVERN,PA,19355,6102519994,CHESTER,SOUTHEAST,110,PROFIT,LICENSED,143251,PROVISIONAL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF UPPER ST. CLAIR,WELLTOWER OPCO GROUP LLC,"500 VILLAGE DRIVE,",UPPER ST. CLAIR,PA,15241,4128312200,ALLEGHENY,WESTERN,94,PROFIT,LICENSED,448820,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE OF WESTTOWN,AL ONE PA INVESTMENTS OPCO LLC,"1045 WILMINGTON PIKE,",WEST CHESTER,PA,19382,6103994464,CHESTER,SOUTHEAST,110,PROFIT,LICENSED,144940,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE SENIOR LIVING OF DRESHER,HCRI SUN III TENANT LP,"1650 SUSQUEHANNA ROAD,",DRESHER,PA,19025,2152831123,MONTGOMERY,SOUTHEAST,105,PROFIT,LICENSED,128410,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNRISE SENIOR LIVING OF LOWER MAKEFIELD,MS LOWER MAKEFIELD SH LLC,"631 STONY HILL ROAD,",YARDLEY,PA,19067,2153218200,BUCKS,SOUTHEAST,95,PROFIT,LICENSED,138090,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUNSET RIDGE PERSONAL CARE HOME,MORKEL INC,"466 HIGH STREET,",DERRY,PA,15627,7246943105,WESTMORELAND,WESTERN,16,PROFIT,LICENSED,428830,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUSAN DOWHOWER PERSONAL CARE HOME,SUSAN DOWHOWER PERSONAL CARE HOME LLC,"120 SOUTH 10TH STREET,",LEBANON,PA,17042,7172741474,LEBANON,CENTRAL,36,PROFIT,LICENSED,334840,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SUSAN'S VICTORIAN COTTAGE,SUSAN JONES,"111 HYDRANGEA LANE,",MT. PLEASANT,PA,15666,7244238706,WESTMORELAND,WESTERN,16,PROFIT,LICENSED,428900,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SYCAMORE ESTATE,"SYCAMORE ESTATE, INC.","717 DUQUESNE BOULEVARD,",DUQUESNE,PA,15110,4124666787,ALLEGHENY,WESTERN,49,PROFIT,LICENSED,430850,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,SYMPHONY SQUARE AT BALA CYNWYD,BALA CYNWYD OPERATING LP,"35 OLD LANCASTER ROAD,",BALA CYNWYD,PA,19004,6106606560,MONTGOMERY,SOUTHEAST,64,PROFIT,LICENSED,147760,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,T.L.C. ADULT CARE CENTER,TLC ADULT CARE CENTER INC,"9 RIO VISTA DRIVE,",WEST NEWTON,PA,15089,7248723000,WESTMORELAND,WESTERN,30,PROFIT,LICENSED,428200,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,TABOR MANOR,MANOR PERSONAL CARE INC,"6730 TABOR AVENUE,",PHILADELPHIA,PA,19111,2157286111,PHILADELPHIA,SOUTHEAST,51,PROFIT,LICENSED,116980,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,TAPESTRY SENIOR LIVING MOON TOWNSHIP,TAPESTRY MOON LLC,"550 CHERRINGTON PARKWAY,",CORAOPOLIS,PA,15108,4125079999,ALLEGHENY,WESTERN,49,PROFIT,LICENSED,450100,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,TAYLOR'S PERSONAL CARE HOME,TAYLORS PERSONAL CARE HOME LLC,"2113-15 WEST HUNTING PARK AVE,",PHILADELPHIA,PA,19140,2152219033,PHILADELPHIA,SOUTHEAST,37,PROFIT,LICENSED,138540,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,TENDER PERSONAL CARE HOME,TENDER PERSONAL CARE HOME LLC,"626 WEST MARKET STREET,",YORK,PA,17401,7178459999,YORK,CENTRAL,14,PROFIT,LICENSED,332680,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE ADAMS HOUSE,KAREN ADAMS,"314 FALLOWFIELD AVENUE,",CHARLEROI,PA,15022,7244837171,WASHINGTON,WESTERN,21,PROFIT,LICENSED,413710,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE ARBORS AT ST BARNABAS - GIBSONIA,THE ARBORS AT ST BARNABAS INC,"5827 MERIDIAN ROAD,",GIBSONIA,PA,15044,7244430700,ALLEGHENY,WESTERN,56,NON-PROFIT,LICENSED,441590,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE ARBORS AT ST. BARNABAS,THE ARBORS AT ST BARNABAS INC,"85 CHARITY PLACE,",VALENCIA,PA,16059,7246254000,BUTLER,WESTERN,229,NON-PROFIT,LICENSED,423090,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE ARBORS AT ST. BARNABAS III,FOSNIGHT PERSONAL CARE HOMES INC,"6005 VALENCIA ROAD,",GIBSONIA,PA,15044,7246251530,ALLEGHENY,WESTERN,85,PROFIT,LICENSED,431570,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE ARBORS AT WASHINGTON PLACE,THE WASHINGTON PLACE ST. BARNABAS INC,"5847 MERIDIAN ROAD,",GIBSONIA,PA,15044,7244446288,ALLEGHENY,WESTERN,46,NON-PROFIT,LICENSED,448990,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,"THE ATRIUM, A CHOICE COMMUNITY","SENIOR CHOICE, INC.","216 MAIN STREET,",JOHNSTOWN,PA,15901,8145355347,CAMBRIA,CENTRAL,92,NON-PROFIT,LICENSED,300220,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE BIRCHES AT NEWTOWN,CARE HSL NEWTOWN OPCO LLC,"70 DURHAM ROAD,",NEWTOWN,PA,18940,2154977400,BUCKS,SOUTHEAST,120,PROFIT,LICENSED,142300,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE BIRCHES AT SHENANDOAH MANOR,SMNRC LP,"101 EAST WASHINGTON STREET,",SHENANDOAH,PA,17976,5704621908,SCHUYLKILL,NORTHEAST,23,PROFIT,LICENSED,222790,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE BRIDGES AT BENT CREEK,CREEK SENIOR CARE LLC,"2100 BENT CREEK BOULEVARD,",MECHANICSBURG,PA,17050,7177951100,CUMBERLAND,CENTRAL,130,PROFIT,LICENSED,333550,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE BRIDGES AT WARWICK,WARWICK BRIDGES LLC,"1600 ALMSHOUSE ROAD,",JAMISON,PA,18929,2152697745,BUCKS,SOUTHEAST,130,PROFIT,LICENSED,143160,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE BRUNSWICK AT ATTLEBORO,THE BRUNSWICK RESIDENCES INC,"310 EAST WINCHESTER AVENUE,",LANGHORNE,PA,19047,2157529730,BUCKS,SOUTHEAST,116,PROFIT,LICENSED,139250,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE BRUNSWICK AT LONGSTOWN,THE BRUNSWICK RESIDENCES INC,"2830 CAROL ROAD,",YORK,PA,17402,7177557600,YORK,CENTRAL,125,PROFIT,LICENSED,330310,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE BRYN MAWR TERRACE,THE BRYN MAWR TERRACE,"773 EAST HAVERFORD ROAD,",BRYN MAWR,PA,19010,4843805400,DELAWARE,SOUTHEAST,33,NON-PROFIT,LICENSED,128490,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE BUEHRLE CENTER,DIAKON LUTHERAN SOCIAL MINISTRIES,"ONE SOUTH HOME AVENUE,",TOPTON,PA,19562,6106821400,BERKS,NORTHEAST,92,NON-PROFIT,LICENSED,214960,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE CARING PLACE - P.C.,GROVE MANOR,"103 NORTH 13TH STREET,",FRANKLIN,PA,16323,8144377024,VENANGO,WESTERN,32,NON-PROFIT,LICENSED,468690,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE CAROLYN CROXTON SLANE RESIDENCE-HOSPICE OF CENTRAL PA,HOSPICE OF CENTRAL PENNSYLVANIA INC,"1701 LINGLESTOWN ROAD,",HARRISBURG,PA,17110,7172360000,DAUPHIN,CENTRAL,6,NON-PROFIT,LICENSED,362220,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE CHANDLER ESTATE IV,"THE CHANDLER ESTATE, INC.","1569 TEELS ROAD,",PEN ARGYL,PA,18072,6108631569,NORTHAMPTON,NORTHEAST,48,PROFIT,LICENSED,239980,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE COMMUNITY AT HOLY FAMILY MANOR,THE COMMUNITY AT HOLY FAMILY MANOR INC,"301 NAZARETH WAY,",PITTSBURGH,PA,15229,4129316996,ALLEGHENY,WESTERN,54,NON-PROFIT,LICENSED,430100,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE COMMUNITY AT PHOENIXVILLE,THE COMMUNITY AT PHOENIXVILLE LLC,"833 SOUTH MAIN STREET,",PHOENIXVILLE,PA,19460,6109333331,CHESTER,SOUTHEAST,32,PROFIT,LICENSED,144221,PROVISIONAL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE COMMUNITY AT ROCKHILL,THE COMMUNITY AT ROCKHILL,"3250 STATE ROAD,",SELLERSVILLE,PA,18960,2152572751,BUCKS,SOUTHEAST,74,NON-PROFIT,LICENSED,126870,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE CONNELLY HOUSE,THE CONNELLY HOUSE LLC,"511 B STREET,",SHARON,PA,16146,7249888299,MERCER,WESTERN,8,PROFIT,LICENSED,449400,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE CORRIGAN HOUSE,THE CORRIGAN HOUSE INC,"350 HAZLE TOWNSHIP BOULEVARD,",HAZLE TOWNSHIP,PA,18202,5704531690,LUZERNE,NORTHEAST,38,PROFIT,LICENSED,201380,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE DEVON SENIOR LIVING,FIVE STAR QUALITY CARE NS OPERATOR LLC,"445 NORTH VALLEY FORGE ROAD,",DEVON,PA,19333,6102632300,CHESTER,SOUTHEAST,84,PROFIT,LICENSED,132060,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE FAIDLEY HOUSE,TFH HEALTHCARE LLC,"1378 FOURTH STREET,",MONONGAHELA,PA,15063,7243103674,WASHINGTON,WESTERN,28,PROFIT,LICENSED,449580,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE FOUNTAINS AT INDIANA,THE FOUNTAINS AT INDIANA LLC,"2698 WEST PIKE ROAD,",INDIANA,PA,15701,7244645399,INDIANA,WESTERN,32,PROFIT,LICENSED,448540,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE FOUNTAINS AT INDIANA,THE FOUNTAINS AT INDIANA LLC,"2720 WEST PIKE ROAD,",INDIANA,PA,15701,7244652861,INDIANA,WESTERN,40,PROFIT,LICENSED,452980,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE GARDEN AT PINE RUN HEALTH CENTER,DOYLESTOWN HOSPITAL,"777 FERRY ROAD,",DOYLESTOWN,PA,18901,2153405154,BUCKS,SOUTHEAST,40,NON-PROFIT,LICENSED,133110,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE GARDENS AT FREEDOM VILLAGE,CCRC-BRANDYWINE LLC,"25 FREEDOM BOULEVARD,",WEST BRANDYWINE,PA,19320,4842882300,CHESTER,SOUTHEAST,73,PROFIT,LICENSED,126000,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE GARDENS AT STEVENS,MAYBROOK-P DENVER OPCO LLC,"400 LANCASTER AVENUE,",STEVENS,PA,17578,7173363878,LANCASTER,CENTRAL,26,PROFIT,LICENSED,332660,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE GLEN AT WILLOW VALLEY,WILLOW VALLEY COMMUNITIES,"675 WILLOW VALLEY SQUARE,",LANCASTER,PA,17602,7174646816,LANCASTER,CENTRAL,76,NON-PROFIT,LICENSED,321910,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE GRAND RESIDENCE AT UPPER ST. CLAIR,GRAND RESIDENCE OF UPPER ST CLAIR INC,"45 MCMURRAY ROAD,",UPPER ST. CLAIR,PA,15241,4128332500,ALLEGHENY,WESTERN,85,PROFIT,LICENSED,432320,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE GROVE AT HARMONY,MAYBROOK-C EVERGREEN OPCO LLC,"191 EVERGREEN MILL ROAD,",HARMONY,PA,16037,7244526970,BUTLER,WESTERN,44,PROFIT,LICENSED,447570,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE GROVES,SAFE AND SOUND INC,"103 W. MAIN STREET,",EPHRATA,PA,17522,7177332040,LANCASTER,CENTRAL,15,PROFIT,LICENSED,322270,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE HAVEN AT NORTH HILLS,THE HAVEN AT NORTH HILLS LLC,"1 WINDSOR WAY,",PITTSBURGH,PA,15237,4123646411,ALLEGHENY,WESTERN,90,PROFIT,LICENSED,449380,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE HAVEN AT SPRINGWOOD,HAVEN AT SPRINGWOOD OPCO LLC,"2321 FREEDOM WAY,",YORK,PA,17402,7177419919,YORK,CENTRAL,123,PROFIT,LICENSED,335030,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE HAWTHORNE HOME,ALVARIUM PERSONAL CARE LLC,"1501 MINERAL SPRING ROAD,",READING,PA,19602,6103759696,BERKS,NORTHEAST,48,NON-PROFIT,LICENSED,227630,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE HEIGHTS AT WINDY HILL VILLAGE,PRESBYTERIAN HOMES OF THE PRESBYTERY OF HUNTINGDON,"250 DOGWOOD DRIVE,",PHILIPSBURG,PA,16866,8143428466,CENTRE,NORTHEAST,18,NON-PROFIT,LICENSED,227780,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE HERITAGE AT ST. PAUL HOMES,ST PAUL HOMES,"339 EAST JAMESTOWN ROAD,",GREENVILLE,PA,16125,7245894601,MERCER,WESTERN,125,NON-PROFIT,LICENSED,424570,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE HICKMAN,THE HICKMAN FRIENDS SENIOR COMMUNITY OF WEST CHESTER,"400 N. WALNUT STREET,",WEST CHESTER,PA,19380,4847606300,CHESTER,SOUTHEAST,125,NON-PROFIT,LICENSED,140930,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE HIGHLANDS AT WYOMISSING PERSONAL CARE FACILITY,THE HIGHLANDS AT WYOMISSING INC,"2000 CAMBRIDGE AVENUE,",WYOMISSING,PA,19610,6107752300,BERKS,NORTHEAST,75,NON-PROFIT,LICENSED,205350,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE HILLSIDE SENIOR LIVING COMMUNITY,CSM MONTOURSVILLE LLC,"2725 FOUR MILE DRIVE,",MONTOURSVILLE,PA,17754,5704781017,LYCOMING,NORTHEAST,60,PROFIT,LICENSED,228300,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE INN AT FREEDOM VILLAGE,CCRC-BRANDYWINE LLC,"25 FREEDOM BOULEVARD,",WEST BRANDYWINE,PA,19320,6103835100,CHESTER,SOUTHEAST,25,PROFIT,LICENSED,118750,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE INN AT HORSHAM CENTER FOR JEWISH LIFE,1425 HORSHAM SNF OPERATIONS LLC,"1425 HORSHAM ROAD,",NORTH WALES,PA,19454,2153713000,MONTGOMERY,SOUTHEAST,58,PROFIT,LICENSED,147060,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE INN AT THE WATERMARK,WATERMARK LOGAN LLC,"TWO FRANKLIN TOWN BOULEVARD,",PHILADELPHIA,PA,19103,2155631800,PHILADELPHIA,SOUTHEAST,101,PROFIT,LICENSED,142650,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE LAFAYETTE,HOLY REDEEMER HEALTH SYSTEM,"8580 VERREE ROAD, 2ND&3RD FLRS,",PHILADELPHIA,PA,19111,2152142800,PHILADELPHIA,SOUTHEAST,150,NON-PROFIT,LICENSED,101920,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE LAKES AT JEFFERSON,EMBASSY MERCER LLC,"7271 WEST MARKET STREET,",MERCER,PA,16137,7247040039,MERCER,WESTERN,69,PROFIT,LICENSED,451510,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE LANDING AT TOWAMENCIN,COLUMBIA WEGMAN TOWAMENCIN LLC,"900 TOWAMENCIN AVENUE,",LANSDALE,PA,19446,2153535203,MONTGOMERY,SOUTHEAST,144,PROFIT,LICENSED,145330,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE LANDING OF COLLEGEVILLE,COLUMBIA/WEGMAN COLLEGEVILLE LLC,"1421 SOUTH COLLEGEVILLE ROAD,",COLLEGEVILLE,PA,19426,4848541600,MONTGOMERY,SOUTHEAST,110,PROFIT,LICENSED,142610,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE LANDING OF SOUTHAMPTON,COLUMBIA WEGMAN SOUTHAMPTON LLC,"1160 STREET ROAD,",SOUTHAMPTON,PA,18966,2157916666,BUCKS,SOUTHEAST,106,PROFIT,LICENSED,145380,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE LAURELS,THE GREEN HOME,"39 CENTRAL AVENUE,",WELLSBORO,PA,16901,5707236860,TIOGA,NORTHEAST,60,NON-PROFIT,LICENSED,203410,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE LAURELS,LAURELS SENIOR LIVING INC,"23 FAITH DRIVE,",HAZLETON,PA,18202,5704557757,LUZERNE,NORTHEAST,100,PROFIT,LICENSED,211170,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE LELAND OF LAUREL RUN,REGAL MANOR LLC,"120 WEST MAIN STREET,",WAYNESBORO,PA,17268,7177490083,FRANKLIN,CENTRAL,72,PROFIT,LICENSED,329940,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE LUTHERAN HOME AT JOHNSTOWN,ALLEGHENY LUTHERAN SOCIAL MINISTRIES INC,"807 GOUCHER STREET,",JOHNSTOWN,PA,15905,8142556844,CAMBRIA,CENTRAL,48,NON-PROFIT,LICENSED,300780,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE MANOR AT MARKET SQUARE,"THREE READING, LP","803 PENN STREET,",READING,PA,19601,6103730800,BERKS,NORTHEAST,80,PROFIT,LICENSED,205890,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE MANSION AT ROSEMONT,HUMANGOOD PENNSYLVANIA,"404 CHESWICK PLACE,",ROSEMONT,PA,19010,6105276500,DELAWARE,SOUTHEAST,221,NON-PROFIT,LICENSED,176630,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE MEADOWS AT SHANNONDELL,SHANNONDELL INC,"6000 SHANNONDELL DRIVE,",AUDUBON,PA,19403,6107285400,MONTGOMERY,SOUTHEAST,184,PROFIT,LICENSED,128370,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE MEADOWS MANOR,"ECUMENICAL ENTERPRISES, INC.","200 LAKE STREET,",DALLAS,PA,18612,5706759336,LUZERNE,NORTHEAST,66,NON-PROFIT,LICENSED,243650,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,"THE MEADOWS, A PERSONAL CARE COMMUNITY",THE PARK HOME,"2160 WARRENSVILLE ROAD,",MONTOURSVILLE,PA,17754,5704334663,LYCOMING,NORTHEAST,64,NON-PROFIT,LICENSED,225960,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE MENNONITE HOME,THE MENNONITE HOME,"1520 HARRISBURG PIKE,",LANCASTER,PA,17601,7173931301,LANCASTER,CENTRAL,125,NON-PROFIT,LICENSED,321780,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE MUHLENBERG LODGE,LUTHERCARE INC,"300 ST. MARK AVENUE,",LITITZ,PA,17543,7176272335,LANCASTER,CENTRAL,90,NON-PROFIT,LICENSED,321820,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE NEIGHBORHOODS AT WALDEN'S VIEW,WALDEN'S VIEW NORTH HUNTINGDON OPCO LLC,"7990 US ROUTE 30,",NORTH HUNTINGDON,PA,15642,7248632600,WESTMORELAND,WESTERN,40,PROFIT,LICENSED,446810,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,"THE PALMERTON, AN INSPIRIT SENIOR LIVING COMMUNITY",INSPIRIT PALMERTON OPERATOR LLC,"71 PRINCETON AVENUE,",PALMERTON,PA,18071,6108247406,CARBON,NORTHEAST,71,PROFIT,LICENSED,226800,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE PALMS AT O'NEIL,THE PALMS AT O'NEIL INC,"1 GLENSHIRE LANE,",MCKEESPORT,PA,15132,4126641000,ALLEGHENY,WESTERN,82,PROFIT,LICENSED,439640,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,THE PATHWAYS AT WARRINGTON,GDL FARMS CORP,"2900 STREET ROAD,",WARRINGTON,PA,18976,2672284690,BUCKS,SOUTHEAST,108,NON-PROFIT,LICENSED,147470,FULL,Inspection Summary,,Waiver
