Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 2 Literal,State Facility Type 1 Literal,Date Accessed
36296,The Guardian Home Care Llc,7814 UNITY AVENUE NORTH,Brooklyn Park,MN,55443,Hennepin,651-214-3016,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
33169,The Harbors Senior Living Frid,5300 4TH STREET NE,Fridley,MN,55421,Anoka,763-762-8990,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32269,The Haven At Peace Village,600 RAILROAD DRIVE,Norwood Youngamerica,MN,55368,Carver,952-467-9683,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29856,The Homestead At Anoka,3002 4TH AVENUE NORTH,Anoka,MN,55303,Anoka,763-528-6500,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32263,The Homestead At Anoka,3111 5TH AVENUE,Anoka,MN,55303,Anoka,763-528-6500,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30689,The Homestead At Coon Rapids,11372 ROBINSON DRIVE NW,Coon Rapids,MN,55433,Anoka,763-233-5100,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20478,The Homestead At Coon Rapids,1770 113TH LANE,Coon Rapids,MN,55433,Anoka,763-233-5100,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20712,The Homestead At Maplewood,1890 SHERREN AVENUE EAST,Maplewood,MN,55109,Ramsey,651-770-3959,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
24676,The Homestead At Rochester,1900 BALLINGTON BOULEVARD NW,Rochester,MN,55901,Olmsted,507-535-2000,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32647,The Homestead At Rochester,5530 BALLINGTON ROAD NW,Rochester,MN,55901,Olmsted,507-322-5870,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30728,The Hummingbird,7704 COLE AVE,Meadowlands,MN,55765,Saint Louis,218-427-2294,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
28558,The James Inc,10549 BEARD AVENUE SOUTH,Bloomington,MN,55431,Hennepin,952-831-4591,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33681,The James Inc,10040 NORD ROAD,Bloomington,MN,55437,Hennepin,612-481-7126,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30485,The James Inc,4533 NORMANDALE HIGHLANDS DR,Bloomington,MN,55437,Hennepin,952-831-4591,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30594,The Kenwood,825 SUMMIT AVENUE,Minneapolis,MN,55403,Hennepin,612-374-8100,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33926,The Lake Cottage,18660 SIMONET DRIVE,Elk River,MN,55330,Sherburne,763-712-8363,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
28887,The Landmark Of Fridley,6490 CENTRAL AVENUE NE,Fridley,MN,55432,Anoka,763-571-7355,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32429,The Legacy,622 EAST 7TH STREET,Morris,MN,56267,Stevens,320-208-3070,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29189,The Legacy Of Delano,1350 ST. PETER AVENUE EAST,Delano,MN,55328,Wright,763-972-2333,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33271,The Legacy Of Farmington,22300 DENMARK AVENUE,Farmington,MN,55024,Dakota,651-463-2933,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29719,The Legacy Of St Anthony,2540 KENZIE TERRACE,St Anthony,MN,55418,Hennepin,612-843-3700,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29185,The Legacy Of St Michael,4400 LANGE AVENUE NE,St. Michael,MN,55376,Wright,763-497-0171,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35051,The Lodge,107 BRIDGEWATER WAY,Stillwater,MN,55802,Washington,651-439-8200,OTHER NONPROFIT OWNERSHIP,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29926,The Lodge Of Howard Lake,445 1ST STREET EAST,Howard Lake,MN,55349,Wright,320-543-1010,OTHER NONPROFIT OWNERSHIP,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32458,The Lodge Of Mendota,664 FREEWAY ROAD NORTH,Mendota Heights,MN,55118,Dakota,612-200-0901,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29275,The Lodge Of Mountain Lake,603 7TH AVENUE,Mountain Lake,MN,56159,Cottonwood,507-427-2465,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34108,The Lodge Of New Hope,2765 VIRGINIA AVENUE NORTH,New Hope,MN,55427,Hennepin,763-417-4625,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
31891,The Lodge Of Taylors Falls,1051 MULBERRY STREET,Taylors Falls,MN,55084,Chisago,651-240-0140,OTHER NONPROFIT OWNERSHIP,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29861,The Lodge Of Winthrop,204 SOUTH COUNTY ROAD 33,Winthrop,MN,55396,Sibley,507-647-3980,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30764,The Lodge On Natchez,27890 NATCHEZ AVE,Elko New Market,MN,55020,Scott,612-200-0901,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30445,The Lodge On Summit Oaks,1412 SUMMIT OAKS DRIVE,Burnsville,MN,55337,Dakota,612-200-0901,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
23690,The Maples,2823 7TH AVENUE NORTH,Anoka,MN,55303,Anoka,763-712-8363,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
25454,The Maples At St. John,301 SOUTH COUNTY ROAD 5,Springfield,MN,56087,Brown,507-723-3250,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
37686,The Maxwell House,13923 DALLAS COURT,Rosemount,MN,55068,Dakota,651-332-2159,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37688,The Maxwell House,19843 EXECUTIVE PATH,Farmington,MN,55024,Dakota,651-334-4346,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30476,The Meadows,306 WASHINGTON AVENUE WEST,Karlstad,MN,56732,Kittson,218-436-3561,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32452,The Meadows,1761 EAGLE VIEW CIRCLE,Albert Lea,MN,56007,Freeborn,507-373-8226,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30842,The Meadows,117 2ND STREET SE,Grand Meadow,MN,55936,Mower,507-754-4000,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30471,The Meadows Of Mabel,610 NEWBURG STREET EAST,Mabel,MN,55954,Fillmore,507-493-5995,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33310,The Meadows Of Wadena,110 HEMLOCK AVENUE NW,Wadena,MN,56482,Wadena,218-632-3610,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30317,The Mill Street Residence,802 SOUTH MILL STREET,Fergus Falls,MN,56537,Otter Tail,218-739-2900,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33524,The Moments Of Lakeville,16258 KENYON AVENUE,Lakeville,MN,55044,Dakota,952-873-1700,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20534,The Oaks,2201 7TH AVENUE NORTH,Anoka,MN,55303,Anoka,763-712-8363,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20465,The Oaks & Poplar Creek,201 OAK DRIVE,Luverne,MN,56156,Rock,507-283-1996,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32400,The Pillars Of Highland Park,1925 NORFOLK AVENUE,St Paul,MN,55116,Ramsey,651-699-4038,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33359,The Pillars Of Shorewood Lndng,6000 CHASKA ROAD,Shorewood,MN,55331,Hennepin,952-401-7444,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32991,The Pillars Of White Bear Lake,4650 CENTERVILLE ROAD,White Bear Lake,MN,55127,Ramsey,651-653-3288,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
21780,The Pines,400 WEST 67TH STREET,Richfield,MN,55423,Hennepin,612-861-3331,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20536,The Pines,2153 7TH AVENUE NORTH,Anoka,MN,55303,Anoka,763-712-8363,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36037,The Plummer Home Llc,510 6TH PLACE NE,Byron,MN,55920,Ramsey,507-951-7887,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30593,The Plummer Home Llc,1050 PLUMMER CIRCLE SW,Rochester,MN,55902,Olmsted,507-951-7887,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32351,The Prairie Lodge At Earle Brn,6021 EARLE BROWN DRIVE,Brooklyn Center,MN,55430,Hennepin,763-566-1495,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32350,The Prairie Lodge At Earle Brn,6011 EARLE BROWN DRIVE,Brooklyn Center,MN,55430,Hennepin,763-566-1495,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20315,The Prairie Lodge At Earle Brn,6001 EARLE BROWN DRIVE,Brooklyn Center,MN,55430,Hennepin,763-566-1495,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36021,The Preserve Of Roseville,2600 DALE STREET NORTH,Roseville,MN,55113,Ramsey,800-385-2527,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
21779,The Rivers,11111 RIVER HILLS DRIVE,Burnsville,MN,55337,Dakota,952-890-8553,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32151,The Rosemount,14344 CAMEO AVENUE WEST,Rosemount,MN,55068,Dakota,651-322-4222,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34000,The Royals,4000 61ST AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,651-631-2535,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33613,The Sanctuary At St Cloud,2410 20TH AVENUE SE,St Cloud,MN,56304,Sherburne,320-252-6325,PARTNERSHIP,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32587,The Sanctuary At West St Paul,1746 OAKDALE AVENUE,West St Paul,MN,55118,Dakota,651-455-6322,PARTNERSHIP,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30238,The Shalom Home Llc,2070 CENTURY HILLS DRIVE NE,Rochester,MN,55906,Olmsted,507-281-9700,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30320,The Shepherds Inn,46 1ST AVENUE SW,Wells,MN,56097,Faribault,507-553-6271,CHURCH RELATED,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29004,The Shores Of Lake Phalen,1870 EAST SHORE DRIVE,Maplewood,MN,55109,Ramsey,651-777-7784,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31883,The Terrace At Iris Park,502 EAST LYNNHURST AVENUE,St Paul,MN,55104,Ramsey,651-272-4960,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
22139,The Terraces,901 FELTL COURT,Hopkins,MN,55343,Hennepin,952-933-3333,OTHER NONPROFIT OWNERSHIP,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30767,The Thomas House Inc,701 3RD AVENUE SW,Perham,MN,56573,Otter Tail,218-346-3064,CORPORATION,DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20217,The Towers,1011 FELTL COURT,Hopkins,MN,55343,Hennepin,952-933-3333,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
30720,The Tuff Village,301 COUNTY ROAD 6,Hills,MN,56138,Rock,507-962-3275,CHURCH RELATED,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30097,The View House 1,308 LARKSPUR LANE,Cannon Falls,MN,55009,Goodhue,507-322-0020,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
26754,The Villages Of Lonsdale,1000 BIRCH STREET NORTHEAST,Lonsdale,MN,55046,Rice,507-744-3453,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29647,The Waters Of Edina,6300 COLONIAL WAY,Edina,MN,55436,Hennepin,952-322-7500,LIMITED LIABILITY COMPANY,DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34114,The Waters Of Excelsior,723 WATER STREET,Excelsior,MN,55331,Hennepin,952-207-7220,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31949,The Waters Of Highland Park,678 SNELLING AVENUE SOUTH,St. Paul,MN,55116,Ramsey,651-363-3040,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31195,The Waters Of Oakdale,7088 11TH STREET NORTH,Oakdale,MN,55128,Washington,651-393-5260,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29556,The Waters Of Plymouth,11305 HIGHWAY 55,Plymouth,MN,55441,Hennepin,763-270-5220,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32917,The Waters Of White Bear Lake,3820 HOFFMAN ROAD,White Bear Lake,MN,55110,Ramsey,651-313-6440,LIMITED LIABILITY COMPANY,DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30282,The Waters On 50Th,3500 50TH STREET WEST,Minneapolis,MN,55410,Hennepin,612-200-9552,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31474,The Waters On Mayowood,827 MAYOWOOD ROAD SW,Rochester,MN,55902,Olmsted,507-252-2910,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30733,The Waterview Shores Al,409 13TH AVENUE,Two Harbors,MN,55616,Lake,218-834-0849,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30443,The Waterview Woods Al Llc,601 GRANT AVENUE,Eveleth,MN,55734,Saint Louis,218-744-9800,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37576,The Watkins House,341 4TH STREET NORTH,Watkins,MN,55369,Meeker,612-964-8376,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30803,The Wealshire Of Bloomington,10601 LYNDALE AVENUE SOUTH,Bloomington,MN,55420,Hennepin,952-345-1900,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30427,The Wellington Senior Living,2235 ROCKWOOD AVENUE,St Paul,MN,55116,Ramsey,651-699-2664,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30762,The Wellstead Of Rogers,20600 SOUTH DIAMOND LAKE ROAD,Rogers,MN,55374,Hennepin,763-428-1981,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
24668,The Willows,2918 7TH AVENUE NORTH,Anoka,MN,55303,Anoka,763-712-8363,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
24487,Third Avenue Towers,1707 3RD AVENUE SOUTH,Minneapolis,MN,55404,Hennepin,612-342-1453,HOUSING AND REDEVELOPMENT AUTHORITY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30701,Thoennes Property Mgmt Llc,1201 RIDGEVIEW TERRACE NE,Alexandria Mn 56308,MN,56308,Douglas,320-219-6633,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36740,Thomas Residence,1324 THOMAS AVENUE NORTH,Minneapolis,MN,55411,Hennepin,952-426-1629,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
28487,Thomas T Feeney Manor,901 4TH AVENUE NORTH,Minneapolis,MN,55405,Hennepin,612-843-4923,HOUSING AND REDEVELOPMENT AUTHORITY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
24473,Thorndale Apartments,1050 THORNDALE AVENUE,New Brighton,MN,55112,Ramsey,651-639-9799,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30418,Thorne Crest Retirement Center,1201 GARFIELD AVENUE,Albert Lea,MN,56007,Freeborn,507-373-2311,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20139,Three Links Apartments,805 FOREST AVENUE,Northfield,MN,55057,Rice,507-664-8815,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
33705,Three Rivers House,16321 DAYTON RIVER ROAD,Dayton,MN,55327,Hennepin,651-431-5886,STATE,,HOUSING WITH SERVICES,7/12/21
35949,Three Stars Group Homes Llc,630 VIRGINIA ST,St Paul,MN,55103,Ramsey,651-788-7979,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37401,"Three Stars Group Homes, Llc",2529 17TH AVENUE SOUTH,Minneapolis,MN,55404,Hennepin,651-468-4729,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
21981,Timber Hills,6305 BURNHAM CIRCLE,Inver Grove Heights,MN,55076,Dakota,651-552-2800,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
26250,Tolad Incorporated,516 BROOKDALE DRIVE,Brooklyn Park,MN,55444,Hennepin,763-566-1744,CORPORATION,,HOUSING WITH SERVICES,7/12/21
36725,Topcare Health Services Llc,9665 THOMAS AVENUE NORTH,Brooklyn Park,MN,55444,Hennepin,763-377-0836,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36422,Topcare Health Services Llc,2502 93RD TRAIL,Brooklyn Park,MN,55444,Hennepin,763-377-0836,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36648,Total Home Health Services Llc,6949 IDAHO AVENUE NORTH,Brooklyn Park,MN,55428,Hennepin,612-442-0930,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
25459,Totalcare Assisted Livin,2730 WINNETKA AVENUE NORTH,New Hope,MN,55428,Hennepin,763-205-7102,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34951,Totalcare Assisted Living,2365 COLORADO AVENUE NORTH,Golden Valley,MN,55422,Hennepin,612-710-7904,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32046,Totalcare Assisted Living Svcs,4301 FRANCE AVENUE NORTH,Robbinsdale,MN,55422,Hennepin,763-208-1572,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30749,Touch Of Home,711 17TH STREET,Bemidji,MN,56601,Beltrami,218-444-2775,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32626,Touching Lives Communities Llc,14280 ALLEN STREET,Savage,MN,55378,Scott,612-810-9796,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35849,Touching Lives Community Inc,5554 WOODSIDE ROAD SE,Prior Lake,MN,55372,Scott,612-810-9796,CORPORATION,,HOUSING WITH SERVICES,7/12/21
28790,Tower Light,3601 WOODDALE AVENUE SOUTH,St Louis Park,MN,55416,Hennepin,763-252-9283,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
25879,Tradition,8500 TESSMAN FARM ROAD NORTH,Brooklyn Park,MN,55445,Hennepin,763-416-7740,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29352,Traditions Of La Crescent,333 2ND STREET SOUTH,La Crescent,MN,55947,Houston,507-895-6447,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30730,Traditions Of Montgomery Llc,399 LEXINGTON AVENUE NW,Montgomery,MN,56069,Lesueur,507-364-5585,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30519,Traditions Of Owatonna,195 24TH PLACE NW,Owatonna,MN,55060,Steele,507-455-0700,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30580,Traditions Of Owatonna Ii Llc,150 24TH STREET NE,Owatonna,MN,55060,Steele,507-451-0433,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
26354,Traditions Of Preston,515 WASHINGTON STREET NW,Preston,MN,55965,Fillmore,507-765-3837,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30618,Traditions Of Waterville,117 PAQUIN STREET EAST,Waterville,MN,56096,Lesueur,507-362-4155,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
28637,Trails Of Orono,875 WAYZATA BOULEVARD,Orono,MN,55391,Hennepin,952-473-6655,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34050,Tranquil Living,2521 WILSHIRE BOULEVARD,Mound,MN,55364,Hennepin,952-361-0080,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30392,Tree Of Life Assisted Living,632 MAIN STREET,New Munich,MN,56356,Stearns,320-837-5100,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
26844,Trillium,930 ANNE STREET NW,Bemidji,MN,56601,Beltrami,218-333-6211,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34443,Trillium Woods,5855 CHESHIRE PARKWAY,Plymouth,MN,55446,Hennepin,763-744-9400,PARTNERSHIP,,HOUSING WITH SERVICES,7/12/21
28776,Trinity Suites,205 11TH STREET,Farmington,MN,55024,Dakota,651-252-2073,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20413,Trinty Terrace,3330 213TH STREET WEST,Farmington,MN,55024,Dakota,651-460-1104,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
29931,Triple Angels Healthcare,7774 HINTON AVENUE SOUTH UNIT1,Cottage Grove,MN,55016,Washington,651-795-8290,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
