Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 1 Literal,State Facility Type 2 Literal
24881,SHEPHERD OF GRACE LLC,11175 27TH AVENUE SE,BECKER,MN,55308,SHERBURNE,763-262-8000,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34620,SHIRE HOMES INC,9724 NICOLLET AVENUE SOUTH,BLOOMINGTON,MN,55420,HENNEPIN,952-228-1000,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35130,SHIRES GROUP HOME INC,3909 4TH AVENUE SOUTH,MINNEAPOLIS,MN,55409,HENNEPIN,612-236-4531,CORPORATION,Housing With Services,
28875,SHOREVIEW SENIOR LIVING,4710 CUMBERLAND STREET,SHOREVIEW,MN,55126,RAMSEY,651-484-9822,LIMITED LIABILITY COMPANY,Housing With Services,Dementia Unit/Dementia Program
20686,SHOREWOOD COMMONS,2115 2ND STREET SW,ROCHESTER,MN,55902,OLMSTED,507-252-9110,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21645,SHOREWOOD PLACE,2205 2ND STREET SW,ROCHESTER,MN,55902,OLMSTED,507-252-0964,LIMITED LIABILITY COMPANY,Housing With Services,
37425,SIDE BY SIDE HOME CARE SERVICE,2708 CHICAGO AVENUE SOUTH,MINNEAPOLIS,MN,55407,HENNEPIN,612-772-7213,CORPORATION,Housing With Services,Assisted Living Services
30706,SIGNE AND OLIVIAS LLC,1545 HARBOR STREET,OGILVIE,MN,56358,KANABEC,320-272-0115,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20278,SIGNE BURCKHARDT MANOR,2533 1ST AVENUE SOUTH,MINNEAPOLIS,MN,55404,HENNEPIN,612-821-2191,HOUSING AND REDEVELOPMENT AUTHORITY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
27604,SILVER BAY CAREFREE LIVING,36 BELL CIRCLE,SILVER BAY,MN,55614,LAKE,218-226-3524,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33376,SILVER LIGHT SENIOR LIVING,1209 EAST 131ST STREET,BURNSVILLE,MN,55337,DAKOTA,763-607-8373,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
31620,SILVERCREEK ON MAIN,8200 MAIN STREET,MAPLE GROVE,MN,55369,HENNEPIN,763-955-1750,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36439,SINCERE CARE INC,4824 WEST 102ND STREET,BLOOMINGTON,MN,55437,HENNEPIN,612-598-2556,CORPORATION,Housing With Services,Assisted Living Services
30290,SISTERCARE LLC,311 SOUTH NICOLLET STREET,BLUE EARTH,MN,56013,FARIBAULT,651-332-0497,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34622,SISTERS ASSISTANT LIVING CARE,1129 COUNTY ROAD B2 WEST,ROSEVILLE,MN,55113,RAMSEY,651-358-3188,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37037,SISTERS ASSISTANT LIVING CARE,2120 WILLIAM STREET,ROSEVILLE,MN,55113,DAKOTA,651-358-3188,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37081,SISTERS HOME HEALTH CARE LLC,6005 EWING AVENUE SOUTH,EDINA,MN,55410,HENNEPIN,612-242-7436,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35863,SISTERS HOME HEALTH CARE LLC,7438 VINCENT AVENUE,RICHFIELD,MN,55423,HENNEPIN,612-242-7436,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20347,SKYLIGHT GARDENS,501 1ST STREET NORTH,ST. CLOUD,MN,56303,STEARNS,320-259-4584,CORPORATION,Housing With Services,Assisted Living Services
36345,SKYLINE HOUSING WITH SERVICES,665 EAST 82ND STREET,BLOOMINGTON,MN,55420,HENNEPIN,612-703-2857,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34520,SKYLINE INCC LLC,799 11THE AVENUE SW,FOREST LAKE,MN,55025,WASHINGTON,952-393-7499,LIMITED LIABILITY COMPANY,Housing With Services,
20374,SKYVIEW COURT,1000 COURT DRIVE,MORRIS,MN,56267,STEVENS,320-589-0245,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
26356,SKYVIEW PLAZA,1100 COURT DRIVE,MORRIS,MN,56267,STEVENS,320-589-4582,CORPORATION,Housing With Services,Assisted Living Services
26002,SOJOURN SUITES JAMES,18900 JAMES AVENUE,DEEPHAVEN,MN,55391,HENNEPIN,952-473-1810,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
31764,SOJOURN SUITES LLC,1241 SPARROW ROAD,WACONIA,MN,55387,CARVER,952-856-5611,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
22590,SOJOURN SUITES LLC,5845 COUNTRY CLUB ROAD,SHOREWOOD,MN,55331,HENNEPIN,952-470-2216,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
27232,SOJOURN SUITES LYNWOOD,5724 LYNWOOD BOULEVARD,MOUND,MN,55364,HENNEPIN,952-473-1810,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34954,SOJOURN SUITES PLYMOUTH,1210 VAGABOND LANE,PLYMOUTH,MN,55447,HENNEPIN,612-790-9292,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
32650,SOJOURN SUITES ST. BONIFACIUS,4720 COUNTY ROAD 92,MINNETRISTA,MN,55387,HENNEPIN,612-790-9292,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
24342,SOJOURN SUITES WESTEDGE,2895 WESTEDGE BOULEVARD,MOUND,MN,55364,HENNEPIN,952-472-6642,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36557,SOLACE HEALTH SERVICES LLC,11041 134TH CIRCLE NORTH,CHAMPLIN,MN,55316,HENNEPIN,763-489-8422,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37707,SOLACE HEALTH SERVICES LLC,9317 MINNESOTA LANE NORTH,MAPLE GROVE,MN,55369,HENNEPIN,763-489-8422,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
27896,SOLBAKKEN INC,18255 83RD AVENUE NORTH,MAPLE GROVE,MN,55311,HENNEPIN,763-273-4527,CORPORATION,Housing With Services,
36006,SOLBAKKEN INC,16200 37TH AVENUE NORTH,PLYMOUTH,MN,55446,HENNEPIN,209-600-5292,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36791,SOLUTION HOME CARE LLC,9037 MOORLAND CHASE,BROOKLYN PARK,MN,55443,HENNEPIN,612-403-0722,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30576,SOPHIE'S MANOR ASSISTED LIVING,17500 RANCH DRIVE,PINE CITY,MN,55063,PINE,320-629-2064,CORPORATION,Housing With Services,Assisted Living Services
37011,SORRELL HOUSE,4935 SORRELL AVENUE,GOLDEN VALLEY,MN,55422,HENNEPIN,507-363-3805,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37717,SOTAM HOME CARE LLC LLC,7781 CAYENNE PLAZA WEST,WOODBURY,MN,55125,WASHINGTON,651-278-1244,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35673,SOTAM HOME CARE LLC LLC,9271 LAKE ROAD,WOODBURY,MN,55125,WASHINGTON,651-278-1244,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35294,SOURIYATHAY HOUSING W SERVICES,6231 SUNNY LANE,BROOKLYN PARK,MN,55428,HENNEPIN,612-368-1236,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36560,SOURIYATHAY HOUSING WITH SVS,10932 GETTYSBURG AVENUE NORTH,CHAMPLIN,MN,55316,HENNEPIN,612-368-1236,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35556,SOURIYATHAY HWS,9300 PENN AVENUE NORTH,BROOKLYN PARK,MN,55444,HENNEPIN,612-368-1236,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35549,SOURIYATHAY HWS,18693 TRAVERSE LANE,BIG LAKE,MN,55309,SHERBURNE,612-368-1236,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33422,SOUTH HOUSE,22646 383RD AVENUE,ARLINGTON,MN,55307,SIBLEY,651-431-5886,STATE,Housing With Services,
30299,SOUTH VIEW LIVING CENTER,555 EAST 12TH STREET,GIBBON,MN,55335,SIBLEY,507-834-6510,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36843,SOUTHSIDE ASSISTED LIVING CORP,2907 15TH AVENUE SOUTH,MINNEAPOLIS,MN,55407,HENNEPIN,507-351-4212,CORPORATION,Housing With Services,Assisted Living Services
30488,SOUTHVIEW SENIOR LIVING,1984 OAKDALE AVENUE,WEST ST. PAUL,MN,55118,DAKOTA,651-554-4838,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35861,SPECIALIZED HOME HEALTH CARE,350 STEVENS STREET,ST PAUL,MN,55107,RAMSEY,651-398-1728,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36713,SPECIALIZED HOME HEALTH CARE,352 STEVENS STREET WEST,ST. PAUL,MN,55107,RAMSEY,651-398-1728,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30387,SPELTZ ESTATES ASSISTED LIVING,232 FREMONT STREET SOUTH,LEWISTON,MN,55952,WINONA,507-523-2252,CORPORATION,Housing With Services,Assisted Living Services
24431,SPIRIT VALLEY ASSISTED LIVING,101 NORTH 58TH AVENUE WEST,DULUTH,MN,55807,SAINT LOUIS,218-628-2705,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30495,SPIRIT VALLEY ASSISTED LIVING,102 NORTH 58TH AVENUE WEST,DULUTH,MN,55807,SAINT LOUIS,218-628-2705,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30478,SPRING GROVE ASSISTED LIVING,130 5TH AVENUE SE,SPRING GROVE,MN,55974,HOUSTON,507-498-4000,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30563,SPRING VALLEY ESTATES,815 MEMORIAL DRIVE,SPRING VALLEY,MN,55975,FILLMORE,507-346-1246,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33651,SPRINGBROOK VILLAGE LACRESCENT,1384 COUNTY ROAD 25,LA CRESCENT,MN,55947,HOUSTON,715-598-7040,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
27193,SPYGLASS MANOR,7166 205TH STREET WEST,LAKEVILLE,MN,55044,DAKOTA,952-985-6495,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21177,ST ANDREW'S VILLAGE,240 EAST AVENUE,MAHTOMEDI,MN,55115,WASHINGTON,651-762-4100,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20806,ST BENEDICTS SEN COM THE COURT,1301 EAST 7TH STREET,MONTICELLO,MN,55362,WRIGHT,763-295-4058,CHURCH RELATED,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20383,ST CLOUD CAREFREE LIVING LLC,1225 DIVISION STREET EAST,ST. CLOUD,MN,56304,BENTON,320-251-6483,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20291,ST CRISPIN LVG COMM-THE VILLA,135 PIONEER ROAD,RED WING,MN,55066,GOODHUE,651-388-1234,CHURCH RELATED,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
22350,ST JAMES MANOR,415 8TH AVENUE SW,PERHAM,MN,56573,OTTER TAIL,218-347-1854,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
34786,ST JOHN HOME CARE LLC,3220 NATHAN LANE NORTH,PLYMOUTH,MN,55441,HENNEPIN,612-245-3474,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30756,ST JOHN HOME CARE LLC,1502 ARCHWOOD ROAD,MINNETONKA,MN,55305,HENNEPIN,612-245-3474,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
25394,ST PAUL RESIDENCE,902 HERSEY STREET,ST PAUL,MN,55114,RAMSEY,651-647-2325,NONPROFIT CORPORATION,Housing With Services,
30303,ST SCHOLASTICA CONVENT,1845 20TH AVENUE SE,ST. CLOUD,MN,56304,SHERBURNE,320-251-2225,CHURCH RELATED,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
27661,ST THERESE HOME INC,3500 VIVIAN AVENUE,SHOREVIEW,MN,55126,RAMSEY,651-842-6780,NONPROFIT CORPORATION,Housing With Services,
20141,ST THERESE RESIDENCE,8008 BASS LAKE ROAD,NEW HOPE,MN,55428,HENNEPIN,763-531-5400,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30434,ST. ANN'S RESIDENCE,330 EAST 3RD STREET,DULUTH,MN,55805,SAINT LOUIS,218-727-8831,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30816,ST. CHARLES ASSISTED LIVING,402 4TH STREET WEST,ST. CHARLES,MN,55972,WINONA,507-932-4062,CORPORATION,Housing With Services,Assisted Living Services
36867,ST. JOHN HOME CARE,2464 HEMLOCK LANE NORTH,PLYMOUTH,MN,55441,HENNEPIN,612-245-3474,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37126,ST. JOHN HOME CARE LLC,10805 SOUTH SHORE DRIVE,PLYMOUTH,MN,55441,HENNEPIN,612-245-3474,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36029,ST. JOHN HOME CARE LLC,17515 30TH AVENUE NORTH,PLYMOUTH,MN,55447,HENNEPIN,612-245-3474,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36598,ST. JOHN HOME CARE LLC,14312 ROCKFORD ROAD,PLYMOUTH,MN,55446,HENNEPIN,612-245-3474,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36618,ST. JUDE RESIDENCE,6426 109TH PLACE NORTH,CHAMPLIN,MN,55316,HENNEPIN,612-245-5167,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30839,ST. MARK'S HERITAGE COMMUNITY,400 15TH AVENUE SW,AUSTIN,MN,55912,MOWER,507-434-7237,CHURCH RELATED,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
29209,STANLEY'S HOUSE,7549 HAMPSHIRE AVENUE NORTH,BROOKLYN PARK,MN,55428,HENNEPIN,763-566-0831,CORPORATION,Housing With Services,Assisted Living Services
36467,STANTON HOUSE W SERVICES INC,3350 JAMES AVENUE N,MINNEAPOLIS,MN,55412,HENNEPIN,612-521-9543,CORPORATION,Housing With Services,Assisted Living Services
32730,STANTON HOUSE W SERVICES INC,4847 BRYANT AVENUE NORTH,MINNEAPOLIS,MN,55430,HENNEPIN,612-521-9543,CORPORATION,Housing With Services,Assisted Living Services
25977,STANTON HOUSE WITH SERVICES,3354 JAMES AVENUE NORTH,MINNEAPOLIS,MN,55412,HENNEPIN,612-521-9543,CORPORATION,Housing With Services,Assisted Living Services
34610,STANTON HOUSE WITH SERVICES,5124 BRYANT AVENUE NORTH,MINNEAPOLIS,MN,55430,HENNEPIN,612-521-9543,CORPORATION,Housing With Services,Assisted Living Services
35382,STAR CARE HEALTH SERVICES LLC,1729 15TH AVE S UNIT 1,MINNEAPOLIS,MN,55404,HENNEPIN,612-367-4434,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36343,"STAR GROUP HOME, INC",6143 3RD AVENUE SOUTH,MINNEAPOLIS,MN,55419,HENNEPIN,612-644-7390,CORPORATION,Housing With Services,Assisted Living Services
24204,STEARNS PLACE,701 STEARNS AVENUE,PAYNESVILLE,MN,56362,STEARNS,320-243-7100,LIMITED LIABILITY COMPANY,Housing With Services,
36174,"STEP FORWARD, INC",158 71ST WAY NE,FRIDLEY,MN,55432,HENNEPIN,612-250-4165,CORPORATION,Housing With Services,
30719,STERLING PARK COMMONS,35 1ST AVENUE NORTH,WAITE PARK,MN,56387,STEARNS,320-257-4920,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30802,STERLING POINTE SENIOR LIVING,1250 NORTHLAND DRIVE,PRINCETON,MN,55371,MILLE LACS,763-389-8655,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
25127,STEWARTVILLE SEN CAMPUS COTT,119 2ND AVENUE NE,STEWARTVILLE,MN,55976,OLMSTED,507-533-1372,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
36734,STONEBAY SENIOR LIVING,2635 KELLY PARKWAY,ORONO,MN,55356,OLMSTED,320-247-6051,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
25310,STONECREST,8725 PROMENADE LANE,WOODBURY,MN,55125,WASHINGTON,651-264-3200,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37658,STONECREST LIVING,504 PLYMOUTH ROAD,MINNETONKA,MN,55305,HENNEPIN,612-442-1251,CORPORATION,Housing With Services,Assisted Living Services
36737,STONECREST LIVING,5014 BAKER ROAD,MINNETONKA,MN,55343,HENNEPIN,612-422-1251,CORPORATION,Housing With Services,Assisted Living Services
35487,STONECREST LIVING,9020 WEST 31ST STREET,ST LOUIS PARK,MN,55426,HENNEPIN,612-991-2140,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36738,STONECREST LIVING,5022 BAKER ROAD,MINNETONKA,MN,55343,HENNEPIN,612-422-1251,CORPORATION,Housing With Services,Assisted Living Services
35481,STONECREST LIVING,4108 MERRIAM ROAD,MINNETONKA,MN,55305,HENNEPIN,612-422-1251,CORPORATION,Housing With Services,Assisted Living Services
37484,STONECREST LIVING,3601 SHADY OAK ROAD,MINNETONKA,MN,55305,HENNEPIN,612-422-1251,CORPORATION,Housing With Services,Assisted Living Services
37074,STONECREST LIVING,4620 GAYWOOD DRIVE,MINNETONKA,MN,55345,HENNEPIN,612-442-1251,CORPORATION,Housing With Services,Assisted Living Services
33967,STONEHAVEN SENIOR LIVING,1000 STATION TRAIL,EAGAN,MN,55123,DAKOTA,651-686-5366,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
31334,STONEY RIVER RAMSEY,14401 NOWTHEN BOULEVARD NW,RAMSEY,MN,55303,ANOKA,612-615-9936,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36426,SUBURBAN RESIDENTIAL CARE LLC,7019 MORGAN AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,612-380-9048,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30400,SUGAR BROOK VILLA,20868 SUGAR HILLS ROAD,COHASSET,MN,55721,ITASCA,218-326-5730,CORPORATION,Housing With Services,Assisted Living Services
28896,SUGAR LOAF SENIOR LIVING,765 MENARD ROAD,WINONA,MN,55987,WINONA,507-452-1277,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34744,SUITE LIVING OF LITTLE CANADA,2740 RICE STREET,LITTLE CANADA,MN,55113,RAMSEY,651-770-2273,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35489,SUITE LIVING OF NORTH ST PAUL,2710 13TH AVENUE EAST,NORTH ST PAUL,MN,55109,RAMSEY,651-770-2273,LIMITED LIABILITY COMPANY,Housing With Services,Dementia Unit/Dementia Program
33954,SUITE LIVING OF ROSEVILLE,197 COUNTY ROAD B2 WEST,ROSEVILLE,MN,55113,RAMSEY,651-770-2273,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33260,SUITE LIVING OF VADNAIS HTS,580 LIBERTY WAY,VADNAIS HEIGHTS,MN,55127,RAMSEY,651-424-0046,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36601,SUITE LIVING SENIOR CARE,7007 139TH LANE NW,RAMSEY,MN,55303,ANOKA,651-770-2273,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36603,SUITE LIVING SENIOR CARE,7900 AUSTIN WAY,INVER GROVE HEIGHTS,MN,55077,DAKOTA,651-770-2273,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36600,SUITE LIVING SENIOR CARE,8500 REGENT AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,651-770-0779,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
24077,SUMMERWOOD OF CHANHASSEN,525 LAKE DRIVE,CHANHASSEN,MN,55317,CARVER,952-294-5500,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30236,SUMMERWOOD OF PLYMOUTH,16205 36TH AVENUE NORTH,PLYMOUTH,MN,55446,HENNEPIN,763-383-8888,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
28605,SUMMIT HILL SENIOR LIVING,1824 OLD HUDSON ROAD,ST PAUL,MN,55119,RAMSEY,651-767-9572,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21963,SUMMIT PLACE ASSISTED LIVING,8501 FLYING CLOUD DRIVE,EDEN PRAIRIE,MN,55344,HENNEPIN,952-995-1000,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21962,SUMMIT PLACE SENIOR LIVING,8505 FLYING CLOUD DRIVE,EDEN PRAIRIE,MN,55344,HENNEPIN,952-995-1000,LIMITED LIABILITY COMPANY,Housing With Services,
29939,SUMMIT RECOVERY SUITES,3580 ARCADE ST STE 250,VADNAIS HEIGHTS,MN,55127,RAMSEY,651-261-1717,CORPORATION,Housing With Services,
33052,SUMMIT RECOVERY SUITES,2620 EAGAN WOODS DRIVE STE 200,EAGAN,MN,55121,DAKOTA,651-968-5245,CORPORATION,Housing With Services,
24351,SUNBURG APARTMENTS,403 CENTRAL AVENUE,SUNBURG,MN,56289,KANDIYOHI,320-441-7001,CORPORATION,Housing With Services,
33414,SUNCREST ASSISTED LIVING,2400 WASHINGTON AVENUE,SCANLON,MN,55720,CARLTON,218-878-1180,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36049,SUNLIGHT INC,3341 EMERSON AVENUE NORTH,MINNEAPOLIS,MN,55412,HENNEPIN,404-618-8472,CORPORATION,Housing With Services,
36731,SUNLIGHT INC.,913 LOWRY AVENUE NORTH EAST,MINNEAPOLIS,MN,55418,HENNEPIN,404-618-8472,CORPORATION,Housing With Services,
30672,SUNLIGHT SENIOR LIVING,400 WESTERN AVENUE,ST PAUL,MN,55103,RAMSEY,651-714-5056,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
26492,SUNLIGHT SERVICES,1243 SKILLMAN AVENUE,MAPLEWOOD,MN,55109,RAMSEY,651-343-0080,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35327,SUNLIGHT SERVICES LLC,1740 ATLANTIC STREET,MAPLEWOOD,MN,55109,RAMSEY,651-600-4403,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30412,SUNLIGHT SERVICES LLC,440 VIRGINIA STREET,ST PAUL,MN,55103,RAMSEY,651-343-0080,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
24717,SUNLIGHT SERVICES LLC,1105 HAZEL STREET N,ST PAUL,MN,55119,RAMSEY,651-343-0080,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20569,SUNNYVIEW,316 SUNRISE LANE,ATWATER,MN,56209,KANDIYOHI,320-441-7001,CORPORATION,Housing With Services,Assisted Living Services
