Facility ID,Level of Care Code,Level of Care,Facility Name,Address,City,Zip Code,County,Capacity,Phone Number,Licensee,Ownership Type
27570,A,SNF,ABERDEEN HEIGHTS,505 COUCH AVE,KIRKWOOD,63122-5536,SAINT LOUIS COUNTY,38,(314) 909-6000,"ASHFIELD ACTIVE LIVING AND WELLNESS COMMUNITIES, INC",NOT FOR PROFIT CORPORATION
27570,B,ICF,ABERDEEN HEIGHTS,505 COUCH AVE,KIRKWOOD,63122-5536,SAINT LOUIS COUNTY,16,(314) 909-6000,"ASHFIELD ACTIVE LIVING AND WELLNESS COMMUNITIES, INC",NOT FOR PROFIT CORPORATION
27570,N,ALF**,ABERDEEN HEIGHTS,505 COUCH AVE,KIRKWOOD,63122-5536,SAINT LOUIS COUNTY,36,(314) 909-6000,"ASHFIELD ACTIVE LIVING AND WELLNESS COMMUNITIES, INC",NOT FOR PROFIT CORPORATION
27620,C,RCF*,"HAVEN, THE",614 SOUTH BY-PASS,KENNETT,63857-3240,DUNKLIN,64,(573) 888-1201,"KENNETT RESIDENTIAL CARE FACILITY II, INC",PROFIT CORPORATION
27659,N,ALF**,"VICTORIAN PLACE OF WASHINGTON, RESIDENTIAL CARE BY AMERICARE",2800 RABBIT TRAIL DR,WASHINGTON,63090-6737,FRANKLIN,48,(636) 390-9500,"AMERICARE AT VICTORIAN MANOR OF WASHINGTON, LLC",LIMITED LIABILITY COMPANY
27755,N,ALF**,DOLAN MEMORY CARE AT CALAIS,1225 TENNANT RD,SAINT LOUIS,63146-5523,SAINT LOUIS CITY,44,(314) 569-9060,"CURA, INC",PROFIT CORPORATION
27793,M,ALF,GARDEN VILLAS OF O'FALLON,7092 SOUTH OUTER 364 ROAD,O'FALLON,63368-7757,SAINT CHARLES,95,(636) 240-5560,"GARDEN VILLAS OF O'FALLON, LLC",LIMITED LIABILITY COMPANY
27826,N,ALF**,GARDEN PLAZA OF FLORISSANT,1101 GARDEN PLAZA DR,FLORISSANT,63033-2269,SAINT LOUIS COUNTY,102,(314) 831-0988,"FLORISSANT RETIREMENT INVESTORS, LLC",LIMITED LIABILITY COMPANY
27914,N,ALF**,ARBORS AT WESTBROOK TERRACE-ALZHEIMER'S ASSISTED LIVING BY AMERICARE,3409 NORTH 10 MILE DR,JEFFERSON CITY,65109-0530,COLE,26,(573) 556-5648,"JEFFERSON CITY RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
27986,D,RCF,VALLEY PARK RETIREMENT CENTER,355 KAREN DR,HOLTS SUMMIT,65043-2519,CALLAWAY,22,(573) 896-0208,"PCH MANAGEMENT, LLC",LIMITED LIABILITY COMPANY
28019,N,ALF**,MEADOW RIDGE SENIOR LIVING,521 MEADOW RIDGE LN,MOBERLY,65270-4550,RANDOLPH,57,(660) 263-0550,"CSL-MOBERLY, LLC",LIMITED LIABILITY COMPANY
28026,N,ALF**,VILLAGE CENTER CARE OF WENTZVILLE,909 E PITMAN AVE,WENTZVILLE,63385-1818,SAINT CHARLES,22,(636) 219-3114,"VILLAGE CENTER CARE OF WENTZVILLE, LLC",LIMITED LIABILITY COMPANY
28065,N,ALF**,"ARBORS AT VICTORIAN PLACE OF WASHINGTON, MEMORY CARE ASSISTED LIVING BY AMERICARE, THE",2701 RABBIT TRAIL DR,WASHINGTON,63090-6711,FRANKLIN,32,(636) 390-0011,"AMERICARE AT VICTORIAN MANOR OF WASHINGTON, LLC",LIMITED LIABILITY COMPANY
28129,N,ALF**,ADDINGTON PLACE OF SHOAL CREEK,9601 NORTH TULLIS DR,KANSAS CITY,64157-7890,CLAY,88,(816) 407-9667,"ARHC SCKCYMO01 TRS, LLC",LIMITED LIABILITY COMPANY
28136,N,ALF**,ADDINGTON PLACE OF LEE'S SUMMIT,2160 SE BLUE PARKWAY,LEE'S SUMMIT,64063-1007,JACKSON,88,(816) 554-0101,"ARHC LSSMTMO01 TRS, LLC",LIMITED LIABILITY COMPANY
28149,N,ALF**,BROOKDALE WEST COUNTY,785 HENRY AVE,BALLWIN,63011-2736,SAINT LOUIS COUNTY,98,(636) 527-5700,"VB BALLWIN SH, LLC",LIMITED LIABILITY COMPANY
28184,N,ALF**,WESTVIEW AT ELLISVILLE ASSISTED LIVING,27 REINKE RD,ELLISVILLE,63021-4734,SAINT LOUIS COUNTY,99,(636) 527-5554,"S-K ELLISVILLE, LLC",LIMITED LIABILITY COMPANY
28191,N,ALF**,COLONY POINTE-ASSISTED LIVING BY AMERICARE,1510 CHAPEL HILL RD,COLUMBIA,65203-5457,BOONE,59,(573) 234-1193,"AMERICARE AT COLONY POINTE ASSISTED LIVING, LLC",PROFIT CORPORATION
28242,N,ALF**,SUNRISE OF WEBSTER GROVES,45 EAST LOCKWOOD,SAINT LOUIS,63119-3050,SAINT LOUIS COUNTY,90,(314) 918-7300,WELLTOWER OPCO GROUP LLC,LIMITED LIABILITY COMPANY
28295,N,ALF**,CEDARHURST OF SPRINGFIELD,1146 EAST LAKEWOOD ST,SPRINGFIELD,65810-2614,GREENE,66,(417) 885-9050,"MAPLE WOOD MANAGEMENT MO, LLC",LIMITED LIABILITY COMPANY
28426,M,ALF,ADVANCE ASSISTED LIVING,252 PAYTON PLACE,ADVANCE,63730-7251,STODDARD,44,(573) 722-5200,"ADVANCE MISSOURI HEALTH CARE, LLC",LIMITED LIABILITY COMPANY
28446,N,ALF**,SOUTHVIEW ASSISTED LIVING,9916 REAVIS ROAD,AFFTON,63123-5314,SAINT LOUIS COUNTY,116,(314) 544-4440,"REAVIS SL OPERATOR, LLC",LIMITED LIABILITY COMPANY
28451,D,RCF,"WAGNER RESIDENTIAL CARE, INC",320 N CHAMBER DR,FREDERICKTOWN,63645-7947,MADISON,40,(573) 783-4511,"WAGNER RESIDENTIAL CARE, INC",PROFIT CORPORATION
28552,N,ALF**,SPRING MANOR,3610 PALM ST,SAINT LOUIS,63107-2505,SAINT LOUIS CITY,94,(314) 533-3111,"NEELUM, LLC",LIMITED LIABILITY COMPANY
28635,N,ALF**,MAPLEBROOK-ASSISTED LIVING BY AMERICARE,520 MAPLE VALLEY DR,FARMINGTON,63640-1981,SAINT FRANCOIS,61,(573) 756-2777,"AMERICARE AT MAPLEBROOK ASSISTED LIVING, LLC",LIMITED LIABILITY COMPANY
28782,N,ALF**,"FREMONT SENIOR LIVING, THE",1520 EAST BATES ST,SPRINGFIELD,65804-8401,GREENE,72,(417) 881-0500,"HS FUND FREMONT TRS, LLC",LIMITED LIABILITY COMPANY
28804,N,ALF**,LA BONNE MAISON-ASSISTED LIVING BY AMERICARE,226 PLAZA DR,SIKESTON,63801-5105,SCOTT,30,(573) 472-2546,"AMERICARE AT LABONNE MAISON ASSISTED LIVING, LLC",LIMITED LIABILITY COMPANY
28815,N,ALF**,"LODGE, THE",542 STATE ROAD DD,FAYETTE,65248-9658,HOWARD,40,(660) 248-2277,"HANK VENTURES, INC",PROFIT CORPORATION
28861,N,ALF**,WEXFORD PLACE ASSISTED LIVING AND MEMORY SUPPORT BY SENIOR STAR,6460 NORTH COSBY AVE,KANSAS CITY,64151-2377,PLATTE,98,(816) 587-5400,"GEMINI KC LAND, LLC",LIMITED LIABILITY COMPANY
28930,N,ALF**,GARDEN VILLAS NORTH,4505 PARKER ROAD,BLACK JACK,63033-4268,SAINT LOUIS COUNTY,90,(314) 355-6100,"GARDEN VILLAS NORTH, LLC",LIMITED LIABILITY COMPANY
28964,M,ALF,GARDEN VILLAS SOUTH,13457 TESSON FERRY RD,SAINT LOUIS,63128-4010,SAINT LOUIS COUNTY,76,(314) 843-7788,"GARDEN VILLAS OF SOUTH COUNTY, INC",PROFIT CORPORATION
28978,N,ALF**,GARDEN VILLAS,13590 SOUTH OUTER 40 RD,TOWN AND COUNTRY,63017-5823,SAINT LOUIS COUNTY,46,(314) 434-2520,"DOUBLE G LAND CO, LLC",LIMITED LIABILITY COMPANY
28997,N,ALF**,LAKE GEORGE ASSISTED LIVING,5000 EAST RICHLAND ROAD,COLUMBIA,65201-9606,BOONE,10,(573) 442-0577,"LAKE GEORGE ESTATES, LLC",LIMITED LIABILITY COMPANY
29016,N,ALF**,PARK PLACE II,2000 BOARDWALK PLACE DR,O'FALLON,63368-3901,SAINT CHARLES,80,(636) 695-4360,CHP O'FALLON MO TENANT CORP,PROFIT CORPORATION
29020,N,ALF**,PRIMROSE RETIREMENT COMMUNITY OF KANSAS CITY,8559 NORTH LINE CREEK PARKWAY,KANSAS CITY,64154-2100,PLATTE,44,(816) 468-8282,"PRIMROSE SENIOR HOLDINGS, LLC",LIMITED LIABILITY COMPANY
29067,M,ALF,CHESTERFIELD VILLAS,14901 N OUTER 40 RD,CHESTERFIELD,63017-6034,SAINT LOUIS COUNTY,52,(636) 532-9296,"CHESTERFIELD VILLAS, LLC",LIMITED LIABILITY COMPANY
29077,A,SNF,COMMUNITIES OF WILDWOOD RANCH,3222 SOUTH JOHN DUFFY DR,JOPLIN,64804-1569,JASPER,120,(417) 621-0175,"JOPLIN #1, INC",PROFIT CORPORATION
29084,N,ALF**,MCCRITE PLAZA AT BRIARCLIFF ASSISTED LIVING,1201 NW TULLISON RD,KANSAS CITY,64116-2639,CLAY,138,(816) 888-7930,"McCRITE PLAZA AT BRIARCLIFF, LLC",LIMITED LIABILITY COMPANY
29084,A,SNF,MCCRITE PLAZA AT BRIARCLIFF SKILLED NURSING,1301 TULLISON ROAD,KANSAS CITY,64116-2640,CLAY,80,(816) 888-7930,"McCRITE PLAZA AT BRIARCLIFF, LLC",LIMITED LIABILITY COMPANY
29258,N,ALF**,VILLAGE ASSISTED LIVING,1701 NW O'BRIEN RD,LEE'S SUMMIT,64081-1559,JACKSON,50,(816) 347-2700,JOHN KNOX VILLAGE,NOT FOR PROFIT CORPORATION
29304,N,ALF**,BROOKDALE WORNALL PLACE,501 WEST 107TH ST,KANSAS CITY,64114-5919,JACKSON,68,(816) 941-7777,"BLC KANSAS CITY-GC, LLC",LIMITED LIABILITY COMPANY
29351,A,SNF,SILVERSTONE PLACE,2735 EAGLESON DR,ROLLA,65401-8384,PHELPS,110,(573) 426-6200,"SILVERSTONE SNF, LLC",LIMITED LIABILITY COMPANY
29396,N,ALF**,"ARBORS AT MOUNT CARMEL, THE",723 FIRST CAPITOL DR,SAINT CHARLES,63301-2729,SAINT CHARLES,30,(636) 946-4140,"MOUNT CARMEL COMMUNITIES, LLC",LIMITED LIABILITY COMPANY
29435,N,ALF**,"FOUNTAINS OF WEST COUNTY AL, LLC  THE",15822 CLAYTON RD,ELLISVILLE,63011-2240,SAINT LOUIS COUNTY,80,(636) 220-1660,"FOUNTAINS OF WEST COUNTY AL, LLC (THE)",LIMITED LIABILITY COMPANY
29440,N,ALF**,CREVE COEUR ASSISTED LIVING AND MEMORY CARE,693 DECKER LN,CREVE COEUR,63141-7127,SAINT LOUIS COUNTY,110,(314) 997-4532,"CREVE COEUR OPERATOR, LLC",LIMITED LIABILITY COMPANY
29519,N,ALF**,BENTON HOUSE OF TIFFANY SPRINGS,5901 NW 88TH ST,KANSAS CITY,64154-1607,PLATTE,80,(816) 505-4555,"TIFFANY SLP, LLC",LIMITED LIABILITY COMPANY
29544,N,ALF**,OAK POINTE OF MARYVILLE,817 SOUTH COUNTRY CLUB DR,MARYVILLE,64468-1477,NODAWAY,55,(660) 562-2799,"MARYVILLE, MISSOURI ASSISTED LIVING OPERATING COMPANY, LLC",LIMITED LIABILITY COMPANY
29639,N,ALF**,HAROLD AND LOUISE ASSISTED LIVING,135 COMMUNICATION DR,HANNIBAL,63401-3670,MARION,47,(573) 221-1189,"HRW, INC",PROFIT CORPORATION
29674,N,ALF**,SUNNYHILL INDEPENDENCE CENTER,3343 ARMBRUSTER ROAD,DE SOTO,63020-4506,JEFFERSON,32,(636) 586-2188,"SUNNY HILL, INC",NOT FOR PROFIT CORPORATION
29697,N,ALF**,PRIMROSE RETIREMENT COMMUNITY OF JEFFERSON CITY,1214 FREEDOM BLVD,JEFFERSON CITY,65109-0082,COLE,45,(573) 634-5408,"JEFFERSON CITY RETIREMENT, LLC",LIMITED LIABILITY COMPANY
29711,N,ALF**,OAK RIDGE ASSISTED LIVING,403 CRISPIN ST,RICHMOND,64085-1212,RAY,55,(816) 776-3435,SENIOR CITIZENS NURSING HOME DISTRICT OF RAY COUNTY,NURSING HOME DISTRICT
29729,N,ALF**,BENTON HOUSE OF BLUE SPRINGS,1701 NW JEFFERSON ST,BLUE SPRINGS,64015-7229,JACKSON,95,(816) 224-2727,"CENTERPOINT SLP, LLC",LIMITED LIABILITY COMPANY
29803,N,ALF**,OAK POINTE OF KEARNEY,200 MEADOWBROOK DR,KEARNEY,64060-8788,CLAY,55,(816) 628-0075,"KEARNEY, MISSOURI ASSISTED LIVING OPERATING COMPANY, LLC",LIMITED LIABILITY COMPANY
29874,N,ALF**,CEDARHURST OF COLUMBIA,2333 CHAPEL HILL RD,COLUMBIA,65203-1537,BOONE,127,(573) 234-1091,"CH COLUMBIA MANAGEMENT MO, LLC",LIMITED LIABILITY COMPANY
29889,N,ALF**,VILLAGES OF ST PETERS MEMORY CARE,5300 EXECUTIVE CENTER PARKWAY,SAINT PETERS,63376-3182,SAINT CHARLES,60,(636) 477-6955,"ST PETERS MEMORY CARE OPERATIONS, LLC",LIMITED LIABILITY COMPANY
29896,N,ALF**,BENTON HOUSE OF RAYMORE,2100 JOHNSTON DR,RAYMORE,64083-8122,CASS,95,(816) 322-2111,"RAYMORE SLP, LLC",LIMITED LIABILITY COMPANY
29917,N,ALF**,"PARKWAY SENIOR LIVING, THE",550 NE NAPOLEON DR,BLUE SPRINGS,64014-5403,JACKSON,72,(816) 228-8866,"BLUE SPRINGS SENIOR HOUSING I OPCO, LLC",LIMITED LIABILITY COMPANY
29933,A,SNF,MCCLAY SENIOR CARE,3801 MCCLAY ROAD,SAINT PETERS,63376-7327,SAINT CHARLES,60,(636) 244-3323,MCCLAY HEALTH AND REHAB LLC,LIMITED LIABILITY COMPANY
29947,N,ALF**,SKYLINE ASSISTED LIVING LLC,100 HARD ROCK RD DR,VAN BUREN,63965-,CARTER,24,(573) 323-2108,SKYLINE ASSISTED LIVING LLC,LIMITED LIABILITY COMPANY
29972,N,ALF**,OAK POINTE OF NEOSHO,2601 OAK RIDGE EXTENSION,NEOSHO,64850-7765,NEWTON,55,(417) 451-8872,"NEOSHO, MISSOURI ASSISTED LIVING OPERATING COMPANY, LLC",LIMITED LIABILITY COMPANY
29982,D,RCF,VALLEY PARK NORTH,2631 FAIRWAY DR,FULTON,65251-3936,CALLAWAY,19,(573) 592-4995,"PCH MANAGEMENT, LLC",LIMITED LIABILITY COMPANY
30034,N,ALF**,DOUGHERTY FERRY ASSISTED LIVING & MEMORY CARE,2929 DOUGHERTY FERRY RD,SAINT LOUIS,63122-3368,SAINT LOUIS COUNTY,110,(636) 825-6665,"DOUGHERTY FERRY OPERATOR, LLC",LIMITED LIABILITY COMPANY
30048,N,ALF**,"GABLES AT BRADY CIRCLE, LLC  THE",11 BRADY CIRCLE,SAINT LOUIS,63114-1110,SAINT LOUIS COUNTY,32,(314) 890-2230,"THE GABLES AT BRADY CIRCLE, LLC",LIMITED LIABILITY COMPANY
30084,D,RCF,LAKE PARKE SENIOR LIVING,145 4TH ST,CAMDENTON,65020-7138,CAMDEN,48,(573) 745-0874,"CAMDEN PROJECTS, LLC",LIMITED LIABILITY COMPANY
30107,N,ALF**,MILL CREEK VILLAGE-ASSISTED LIVING BY AMERICARE,1990 W SOUTHAMPTON DR,COLUMBIA,65203-6238,BOONE,50,(573) 381-2510,"AMERICARE AT MILL CREEK VILLAGE ASSISTED LIVING, LLC",LIMITED LIABILITY COMPANY
30112,N,ALF**,"PETTIS COUNTY ASSISTED LIVING, LLC",3017 BROOKING PARK AVENUE,SEDALIA,65301-9327,PETTIS,139,(660) 851-7118,"PETTIS COUNTY ASSISTED LIVING, LLC",LIMITED LIABILITY COMPANY
30136,D,RCF,"SUPERIOR MANOR OF DOWNTOWN, LLC",1501 CLINTON STREET,SAINT LOUIS,63106-4100,SAINT LOUIS COUNTY,40,(314) 376-5000,"SUPERIOR MANOR OF DOWNTOWN, LLC",LIMITED LIABILITY COMPANY
30144,D,RCF,HARTON SENIOR LIVING,1054 SOUTH HWY 47,WARRENTON,63383-2625,WARREN,36,(636) 377-4444,"HARLYNN, INC",PROFIT CORPORATION
30156,N,ALF**,LINDEN WOODS VILLAGE,2901 NE 72ND STREET,GLADSTONE,64119-7400,CLAY,40,(816) 268-4000,"CCRC OF GLADSTONE, LLC",LIMITED LIABILITY COMPANY
30156,A,SNF,LINDEN WOODS VILLAGE,2901 NE 72ND STREET,GLADSTONE,64119-7400,CLAY,40,(816) 268-4000,"CCRC OF GLADSTONE, LLC",LIMITED LIABILITY COMPANY
30168,N,ALF**,OAK POINTE OF CARTHAGE,300 W AIRPORT DR,CARTHAGE,64836-3511,JASPER,55,(417) 358-3355,"CARTHAGE, MISSOURI ASSISTED LIVING OPERATING COMPANY, LLC",LIMITED LIABILITY COMPANY
30182,A,SNF,E W THOMPSON HEALTH & REHABILITATION CENTER,975 MITCHELL ROAD,SEDALIA,65301-2133,PETTIS,60,(660) 851-0668,"SYLVIA G THOMPSON RESIDENCE CENTER, INC",NOT FOR PROFIT CORPORATION
30198,N,ALF**,ANTHOLOGY OF BURLINGTON CREEK,6311 NORTH COSBY AVENUE,KANSAS CITY,64151-2344,PLATTE,110,(816) 505-3030,"CA SENIOR BURLINGTON CREEK OPERATOR, LLC",LIMITED LIABILITY COMPANY
30206,N,ALF**,OAK POINTE OF MONETT,1011 OLD AIRPORT ROAD,MONETT,65708-1375,LAWRENCE,55,(417) 235-3500,"MONETT, MISSOURI ASSISTED LIVING OPERATING COMPANY, LLC",LIMITED LIABILITY COMPANY
30302,N,ALF**,HOPEDALE COTTAGE ASSISTED LIVING THE,1314 W SCHOOL STREET,OZARK,65721-6618,CHRISTIAN,14,(417) 581-1308,"RETIREMENT AT CENTURY PINES, INC",PROFIT CORPORATION
30318,A,SNF,COTTAGES OF LAKE ST LOUIS,2885 TECHNOLOGY DRIVE,LAKE SAINT LOUIS,63367-4123,SAINT CHARLES,60,(636) 614-3510,FSC OF LAKE ST LOUIS LLC,LIMITED LIABILITY COMPANY
30351,N,ALF**,CEDARHURST OF DES PERES,12826 DAYLIGHT CIRCLE,SAINT LOUIS,63131-1890,SAINT LOUIS COUNTY,76,(314) 384-3654,"CH WEST COUNTY MANAGEMENT MO, LLC",LIMITED LIABILITY COMPANY
30363,N,ALF**,ANTHOLOGY OF CLAYTON VIEW,8825 EAGER ROAD,SAINT LOUIS,63144-1205,SAINT LOUIS COUNTY,90,(314) 961-1700,"CA SENIOR CLAYTON VIEW OPERATOR, LLC",LIMITED LIABILITY COMPANY
30372,N,ALF**,GLENFIELD MEMORY CARE,118 OHMES ROAD,COTTLEVILLE,63376-7649,SAINT CHARLES,12,(636) 447-4449,COTTAGES OF COTTLEVILLE LLC,LIMITED LIABILITY COMPANY
30384,N,ALF**,"TIMBERS, THE",239 KAREN DRIVE,HOLTS SUMMIT,65043-2522,CALLAWAY,50,(573) 415-0390,"GUTHRIE ENTERPRISES, INC",PROFIT CORPORATION
30425,N,ALF**,AVALON MEMORY CARE,5342 BUTLER HILL ROAD,SAINT LOUIS,63128-4152,SAINT LOUIS COUNTY,30,(314) 849-2985,"AVALON MEMORY CARE, LLC",LIMITED LIABILITY COMPANY
30440,N,ALF**,"POPA GOOD SAMARITAN SERVICES, LLC",16979 HWY 39,VERONA,65769-6319,LAWRENCE,8,(417) 353-4448,"POPA GOOD SAMARITAN SERVICES, LLC",LIMITED LIABILITY COMPANY
30466,N,ALF**,"SHERIDAN AT LAUMEIER PARK, THE",12422 ROTT ROAD,SUNSET HILLS,63127-1247,SAINT LOUIS COUNTY,98,(314) 462-0222,"ROTT SENIOR CARE, LLC",LIMITED LIABILITY COMPANY
30479,N,ALF**,"SHERIDAN AT CREVE COEUR, THE",450 NORTH LINDBERGH BLVD,CREVE COEUR,63141-7814,SAINT LOUIS COUNTY,53,(314) 628-0004,"LINDBERGH SENIOR CARE, LLC",LIMITED LIABILITY COMPANY
30492,N,ALF**,FAMILY PARTNERS HOME LLC,232 CREVE COEUR AVE,SAINT LOUIS,63011-4040,SAINT LOUIS COUNTY,8,(314) 686-4468,FAMILY PARTNERS HOME LLC,LIMITED LIABILITY COMPANY
30509,N,ALF**,BETHESDA HAWTHORNE PLACE,1111 SOUTH BERRY ROAD,SAINT LOUIS,63122-6598,SAINT LOUIS COUNTY,66,(314) 942-5750,"BETHESDA LONG TERM CARE, INC",NOT FOR PROFIT CORPORATION
30531,A,SNF,CARNEGIE VILLAGE REHABILITATION & HEALTH CARE CENTER,105 BERNARD DRIVE,BELTON,64012-6181,CASS,78,(816) 348-8815,"TI-CARNEGIE VILLAGE, LLC",LIMITED LIABILITY COMPANY
30579,N,ALF**,"COTTAGE AT CENTURY PINES, THE",707 EAST MCCRACKEN ROAD,OZARK,65721-9499,CHRISTIAN,12,(417) 485-4382,"RETIREMENT AT CENTURY PINES, INC",PROFIT CORPORATION
30584,A,SNF,DELTA SOUTH NURSING & REHABILITATION,640 COLONEL GEORGE E DAY PARKWAY,SIKESTON,63801-0624,NEW MADRID,60,(573) 471-3400,"DELTA SOUTH SKILLED NURSING AND REHABILITATION, LLC",LIMITED LIABILITY COMPANY
30595,D,RCF,VALLEY PARK WEST,678 WINDMILL RIDGE,CALIFORNIA,65018-1964,MONITEAU,34,(573) 796-2520,"PCH HEALTHCARE, LLC",LIMITED LIABILITY COMPANY
30612,N,ALF**,ANTHOLOGY OF TOWN & COUNTRY,1020 WOODS MILL ROAD,TOWN AND COUNTRY,63017-0603,SAINT LOUIS COUNTY,95,(636) 527-4444,"CA SENIOR TOWN & COUNTRY OPERATOR, LLC",LIMITED LIABILITY COMPANY
30623,N,ALF**,VILLAS OF JACKSON LLC THE,670 BROADRIDGE DRIVE,JACKSON,63755-3044,CAPE GIRARDEAU,76,(573) 986-8210,THE VILLAS OF JACKSON LLC,LIMITED LIABILITY COMPANY
30676,N,ALF**,CEDARHURST OF ST. CHARLES ASSISTED LIVING & MEMORY CARE,1800 FIRST CAPITOL DRIVE,SAINT CHARLES,63301-1646,SAINT CHARLES,155,(636) 255-8094,"CEDARHURST OF ST. CHARLES OPERATOR, LLC",LIMITED LIABILITY COMPANY
30722,N,ALF**,CASTLEWOOD SENIOR LIVING THE,1538 N OLD CASTLE ROAD,NIXA,65714-9902,CHRISTIAN,66,(417) 724-8188,"NIXA SENIOR COMMUNITY, LLC",LIMITED LIABILITY COMPANY
30748,A,SNF,TIFFANY SPRINGS REHABILITATION & HEALTH CARE CENTER,9191 N AMBASSADOR DR,KANSAS CITY,64154-7247,PLATTE,120,(816) 741-5570,"TIFFANY SPRINGS REHABILITATION & HEALTH CARE CENTER, LLC",LIMITED LIABILITY COMPANY
30758,N,ALF**,OXFORD GRAND AT SHOAL CREEK,8280 N TULLIS AVENUE,KANSAS CITY,64158-7683,CLAY,98,(816) 781-8282,OXFORD GRAND SCV LLC,LIMITED LIABILITY COMPANY
30774,N,ALF**,BENTON HOUSE OF STALEY HILLS,11071 N WOODLAND AVE,KANSAS CITY,64155-1552,CLAY,80,(816) 372-1888,STALEY SLP LLC,LIMITED LIABILITY COMPANY
30805,N,ALF**,MATTIS POINTE - ASSISTED LIVING BY AMERICARE,4962 MATTIS ROAD,SAINT LOUIS,63128-2795,SAINT LOUIS COUNTY,120,(314) 328-4084,"AMERICARE AT SOUTH ST LOUIS, LLC",LIMITED LIABILITY COMPANY
30848,N,ALF**,"SHERIDAN AT CHESTERFIELD, THE",16300 JUSTUS POST ROAD,CHESTERFIELD,63017-4608,SAINT LOUIS COUNTY,95,(636) 778-4800,"JUSTUS SENIOR CARE, LLC",LIMITED LIABILITY COMPANY
30865,N,ALF**,ROCK ISLAND VILLAGE,619 EAST 8TH STREET,ELDON,65026-4740,MILLER,70,(573) 557-9545,MISSOURI HEALTHCARE NETWORK LLC,LIMITED LIABILITY COMPANY
30888,D,RCF,WELLER PLACE RETIREMENT CENTER,510 WELLER STREET,MACON,63552-1996,MACON,18,(660) 395-2273,T & H MANAGEMENT LLC,LIMITED LIABILITY COMPANY
30894,A,SNF,SUNTERRA SPRINGS INDEPENDENCE,19200 E 37TH TERRACE S,INDEPENDENCE,64057-8324,JACKSON,38,(816) 335-3008,"SUNTERRA INDEPENDENCE OC, LLC",LIMITED LIABILITY COMPANY
30959,A,SNF,COLUMBIA POST ACUTE,3535 BERRYWOOD DRIVE,COLUMBIA,65201-6584,BOONE,70,(573) 397-7144,"COLUMBIA POST ACUTE, LLC",LIMITED LIABILITY COMPANY
30984,D,RCF,ANNIE'S HOUSE INC,25228 BUZZARD DRIVE,MARBLE HILL,63764-9408,BOLLINGER,40,(573) 238-1300,"ANNIE'S HOUSE, INC",PROFIT CORPORATION
30996,N,ALF**,CROSS CREEK AT LEE'S SUMMIT,3320 NE WILSHIRE DR,LEE'S SUMMIT,64064-2077,JACKSON,55,(816) 607-5700,"WILSHIRE AT LAKEWOOD MEMORY CARE, LLC",LIMITED LIABILITY COMPANY
31005,A,SNF,NORTERRE,2555 NORTERRE CIRCLE,LIBERTY,64068-3313,CLAY,60,(816) 479-4793,LHLC OPERATIONS LLC,LIMITED LIABILITY COMPANY
31005,N,ALF**,NORTERRE,2580 NORTERRE CIRCLE,LIBERTY,64068-3412,CLAY,60,(816) 479-4793,LHLC OPERATIONS LLC,LIMITED LIABILITY COMPANY
31013,A,SNF,BIRCH POINTE HEALTH AND REHABILITATION,3705 S JEFFERSON AVE,SPRINGFIELD,65807-,GREENE,120,(417) 889-0773,"SENIOR LIVING MANAGEMENT GROUP, LLC",LIMITED LIABILITY COMPANY
31029,N,ALF**,BOULEVARD SENIOR LIVING OF ST CHARLES,3340 EHLMANN ROAD,SAINT CHARLES,63301-4087,SAINT CHARLES,128,(636) 757-5077,"ST CHARLES SENIOR HOUSING I OPCO, LLC",LIMITED LIABILITY COMPANY
31049,N,ALF**,ANTHOLOGY OF WILDWOOD,251 PLAZA DRIVE,WILDWOOD,63040-1203,SAINT LOUIS COUNTY,94,(636) 273-3900,"CA SENIOR WILDWOOD OPERATOR, LLC",LIMITED LIABILITY COMPANY
31077,N,ALF**,WILLOW CREEK MEMORY CARE AT LEE'S SUMMIT,3101 SW 3RD STREET,LEE'S SUMMIT,64081-4060,JACKSON,54,(816) 321-1648,"SEASONS MSP LEE'S SUMMIT, LLC",LIMITED LIABILITY COMPANY
31116,D,RCF,HARBOR PLACE - LINN,24 TRENSHAW TRAIL,LINN,65051-,OSAGE,24,(573) 897-2100,"HARBOR PLACE ESTATES-LINN, LLC",LIMITED LIABILITY COMPANY
31147,D,RCF,SMILEY MANOR WEST,1119 GOODFELLOW BLVD,SAINT LOUIS,63112-,SAINT LOUIS CITY,27,314-833-3238,"SMILEY MANOR, LLC",LIMITED LIABILITY COMPANY
31181,N,ALF**,"LANDING OF O'FALLON, THE",1000 LANDING CIRCLE,SAINT CHARLES,63304-7647,SAINT CHARLES,142,(636) 669-0780,"COLUMBIA/WEGMAN O'FALLON, LLC",LIMITED LIABILITY COMPANY
31191,N,ALF**,PARKSIDE-ASSISTED LIVING BY AMERICARE,2100 PARKSIDE AVE,ROLLA,65401-5472,PHELPS,28,(573) 308-0834,"ROLLA RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
31216,N,ALF**,OAK POINTE OF ROLLA,1000 EAST LIONS CLUB DRIVE,ROLLA,65401-4356,PHELPS,65,(573) 426-2186,"ROLLA, MISSOURI ASSISTED LIVING OPERATING COMPANY, LLC",LIMITED LIABILITY COMPANY
