Facility ID,License Number,State Facility Type 1 Literal,Facility Name,Address,City,State,Zip Code,County,Phone Number,Licensee,Capacity,Ownership Type
11969301,13116,Assisted Living Facility,RONNY'S ASSISTED LIVING LLC,8016 DELL DR,TAMPA,FL,33615,Hillsborough,(813) 449-3877,RONNY'S ASSISTED LIVING LLC,6,For-Profit
11967720,11706,Assisted Living Facility,ROSA'S CARING HEART - MADISON,2873 NW US 221,GREENVILLE,FL,32331,Madison,(850) 948-2054,LAFRENCHEE LILLIAN MCCREARY,6,For-Profit
11968460,12371,Assisted Living Facility,ROSA'S CARING HEART - MADISON,587 SW BUNKER ST,MADISON,FL,32340,Madison,(850) 973-1308,LAFRENCHEE LILLIAN MCCREARY,7,For-Profit
11969602,13350,Assisted Living Facility,ROSARIO ASSISTED LIVING FACILITY,2616 22ND ST W,LEHIGH ACRES,FL,33971,Lee,(239) 265-3220,ROSARIO ASSISTED LIVING FACILITY,5,For-Profit
11968903,12745,Assisted Living Facility,ROSE AND MARY ALF LLC,7430 OAKVISTA CIR,TAMPA,FL,33634,Hillsborough,(813) 667-7506,ROSE & MARY ALF LLC,6,For-Profit
11968809,12659,Assisted Living Facility,ROSE ASSISTED LIVING FACILITY LLC,256 SW MOSELLE AVE,PORT SAINT LUCIE,FL,34984,St. Lucie,(772) 207-7622,ROSE ASSISTED LIVING FACILITY  LLC,5,For-Profit
11967880,11884,Assisted Living Facility,ROSE MANOR,14180 AMERO LANE,SPRING HILL,FL,34609,Hernando,(352) 593-4487,KELLY MORRELL,6,For-Profit
11943067,7585,Assisted Living Facility,ROSE MANOR INC,120 W. NORTH STREET,DELAND,FL,32720,Volusia,(386) 738-5982,ROSE MANOR INC,10,For-Profit
11969687,13443,Assisted Living Facility,ROSE MARIE ALF  CORP,2540 SW 108 AVE,MIAMI,FL,33165,Miami-Dade,(305) 221-8027,Rose Marie ALF Corp,6,For-Profit
11911398,58,Assisted Living Facility,ROSE'S RETIREMENT HOME,11520 SW 108 AVENUE,MIAMI,FL,33176,Miami-Dade,(305) 255-8158,ROSES RETIREMENT HOME,10,For-Profit
11969374,13184,Assisted Living Facility,ROSE'S TERRACE INC,1924 NEPTUNE ROAD,KISSIMMEE,FL,34744,Osceola,(407) 334-2621,ROSE'S TERRACE INC,11,For-Profit
11968893,12728,Assisted Living Facility,ROSECASTLE AT DEERWOOD,8929 RG SKINNER PARKWAY,JACKSONVILLE,FL,32256,Duval,(904) 513-6990,Rosecastle of Jacksonville LLC,60,For-Profit
11965158,9582,Assisted Living Facility,ROSECASTLE AT DELANEY CREEK,320 S LAKEWOOD DRIVE,BRANDON,FL,33511,Hillsborough,(813) 655-8858,ROSECASTLE OF BRANDON LLC,86,For-Profit
11964613,9126,Assisted Living Facility,ROSECASTLE OF CITRUS,279 NORTH LECANTO HWY,LECANTO,FL,34461,Citrus,(352) 527-9720,ROSECASTLE OF LECANTO  LLC,80,For-Profit
11967111,11257,Assisted Living Facility,ROSECASTLE OF ZEPHYRHILLS,37411 EILAND BLVD,ZEPHYRHILLS,FL,33542,Pasco,(813) 783-8100,ROSECASTLE OF ZEPHYRHILLS  LLC,85,For-Profit
11969383,13188,Assisted Living Facility,ROSELAND ALF INC,7520 S.W. 146 AVE,MIAMI,FL,33183,Miami-Dade,(786) 899-0051,ROSELAND ALF INC,6,For-Profit
11966877,10977,Assisted Living Facility,ROSEMONT GARDENS  INC,1842 KREIDT DR,ORLANDO,FL,32818,Orange,(407) 292-6579,ROSEMONT GARDENS  INC,6,For-Profit
11968866,12708,Assisted Living Facility,ROSEWELL HOME AND RESIDENTIAL CARE LLC,3366 SW VENDOME ST,PORT SAINT LUCIE,FL,34953,St. Lucie,(772) 777-4463,ROSEWELL HOME AND RESIDENTIAL CARE LLC,5,For-Profit
11932567,7721,Assisted Living Facility,ROSEWOOD ELDER CARE,5421 TEALWOOD DRIVE,ORLANDO,FL,32810,Orange,(407) 291-8722,DANNYISON ANDERSON,8,For-Profit
11965311,9722,Assisted Living Facility,ROSEWOOD MANOR OF VERO BEACH  LLC,3710 14TH ST,VERO BEACH,FL,32960-2708,Indian River,(772) 564-0063,ROSEWOOD MANOR OF VERO BEACH  LLC,50,For-Profit
11968211,12131,Assisted Living Facility,ROSIE'S MANOR ALF,1910 SE RAINIER RD,PORT SAINT LUCIE,FL,34952,St. Lucie,(772) 337-4321,THE CORNERSTONES OF PORT SAINT LUCIE INC,5,For-Profit
11967589,11602,Assisted Living Facility,ROSIE'S PLACE ALF,1102 SW IVANHOE ST,PORT ST LUCIE,FL,34983-2542,St. Lucie,(772) 879-4950,THE CORNERSTONES OF PORT SAINT LUCIE INC,6,For-Profit
11968069,12047,Assisted Living Facility,ROSMANDY ALF  INC,6080 SW 38TH ST,MIAMI,FL,33155-5071,Miami-Dade,(786) 512-9044,ROSMANDY ALF  INC,5,For-Profit
11969336,13161,Assisted Living Facility,ROYAL DALTON HOUSE THE,5445 W OAK PARK BLVD,HOMOSASSA,FL,36446,Citrus,(352) 765-3259,THE ROYAL DALTON HOUSE LLC,76,For-Profit
11966525,10731,Assisted Living Facility,ROYAL DESTINY HOME CARE LLC,3260 NW 179 STREET,MIAMI GARDENS,FL,33056,Miami-Dade,(305) 474-9056,ROYAL DESTINY LLC,5,For-Profit
11910140,5555,Assisted Living Facility,ROYAL GARDENS OF ST CLOUD  LLC,4511 NEPTUNE ROAD,SAINT CLOUD,FL,34769,Osceola,(407) 892-2290,ROYAL GARDENS OF ST CLOUD  LLC,33,For-Profit
11932619,5180,Assisted Living Facility,ROYAL GARDENS VILLA INC,1270 NE 112TH ST,MIAMI,FL,33161,Miami-Dade,(305) 640-8244,ROYAL GARDENS VILLA  INC.,12,For-Profit
11965682,10020,Assisted Living Facility,ROYAL GREEN ALF  INC.,2011 SW 4 STREET,MIAMI,FL,33135,Miami-Dade,(305) 643-9786,ROYAL GREEN ALF  INC.,14,For-Profit
11964786,9267,Assisted Living Facility,ROYAL LIVING ALF  INC.,621 NW 76TH AVE,PLANTATION,FL,33324-1440,Broward,(954) 474-4292,ROYAL LIVING ALF  INC.,6,For-Profit
11967068,11167,Assisted Living Facility,ROYAL LIVING AT COCONUT CREEK INC,3420 NW 71ST STREET,COCONUT CREEK,FL,33073,Broward,(954) 427-2161,ROYAL LIVING AT COCONUT CREEK  INC.,6,For-Profit
11967965,11929,Assisted Living Facility,ROYAL LIVING AT POMPANO ALF INC,4200 NE 19TH AVE,POMPANO BEACH,FL,33064-6019,Broward,(954) 942-2433,ROYAL LIVING AT POMPANO ALF INC,6,For-Profit
11966261,10471,Assisted Living Facility,ROYAL LIVING AT SUNRISE  INC.,3181 NW 94TH WAY,SUNRISE,FL,33351,Broward,(954) 748-1930,ROYAL LIVING AT SUNRISE  INC.,6,For-Profit
11964115,8886,Assisted Living Facility,ROYAL LIVING REST HOME INC.,2926 SW 2 STREET,MIAMI,FL,33135,Miami-Dade,(305) 649-7334,ROYAL LIVING REST HOME INC,14,For-Profit
11966016,10292,Assisted Living Facility,ROYAL OAKS MANOR,1833 SEMINOLE BLVD,LARGO,FL,33778-1334,Pinellas,(727) 776-6541,PSALM CHRONICLES INC,36,For-Profit
11912102,5944,Assisted Living Facility,ROYAL PALM SENIOR RESIDENCE,5121 NE 19TH AVENUE,FORT LAUDERDALE,FL,33308,Broward,(954) 491-4041,WALT NOBLE  INC.,34,For-Profit
11943051,8449,Assisted Living Facility,ROYAL PLACE ALF  INC,2905 NW 10TH AVE,MIAMI,FL,33127-3816,Miami-Dade,(305) 638-3594,ROYAL PLACE ALF INC,14,For-Profit
11942977,6124,Assisted Living Facility,ROYAL SUN PARK ASSISTED LIVING FACILITY,312 E 124TH AVE,TAMPA,FL,33612-4305,Hillsborough,(813) 932-3618,LEAHBELLA LLC,50,For-Profit
11910074,7616,Assisted Living Facility,RUBY'S RESIDENTIAL CARE INC,5906 NORTH 32ND STREET,TAMPA,FL,33610,Hillsborough,(813) 237-1330,RUBY'S RESIDENTIAL CARE INC.,10,For-Profit
11911115,7151,Assisted Living Facility,RULEME PLACE,2808 RULEME STREET,EUSTIS,FL,32726,Lake,(352) 357-1990,RULEME PLACE LLC,40,For-Profit
11911165,5852,Assisted Living Facility,RUSTIC RETREAT,1120 N FEDERAL HWY,BOYNTON BEACH,FL,33435-3229,Palm Beach,(561) 737-5887,JFT OF THE PALM BEACHES  INC.,30,For-Profit
11968401,12302,Assisted Living Facility,S & B KINGDOM CARE  LLC,53 RIVIERE LN,PALM COAST,FL,32164,Flagler,(386) 313-5988,S&B KINGDOM CARE LLC,6,For-Profit
11969549,13357,Assisted Living Facility,S & M ASSISTED LIVING FACILITY LLC,9950 NW 24TH AVE,MIAMI,FL,33147,Miami-Dade,(305) 744-3871,S & M Assisted Living Facility LLC,8,For-Profit
11969415,13236,Assisted Living Facility,S & R ASSISTED LIVING FACILITY LLC,907 WOODLAND TERRACE,BRANDON,FL,33511,Hillsborough,(813) 548-7289,S & R ASSISTED LIVING FACILITY LLC,6,For-Profit
11969465,13264,Assisted Living Facility,S & S SENIOR CARE LLC,10601 SW 142ND AVE,MIAMI,FL,33186,Miami-Dade,(786) 512-2474,S & S SENIOR CARE LLC,6,For-Profit
11965159,9571,Assisted Living Facility,SABAL HOUSE,150 CROSSVILLE STREET,CANTONMENT,FL,32533,Escambia,(850) 477-1312,VERITAS INCARE LLC,44,For-Profit
11969274,13103,Assisted Living Facility,SABAL PALMS ASSISTED LIVING AND MEMORY CARE,2125 PALM HARBOR PKWY,PALM COAST,FL,32137,Flagler,(386) 225-4070,TRITON SENIOR LIVING  LLC,101,For-Profit
11965758,10088,Assisted Living Facility,SABRENA'S RETIREMENT RESORT 2  INC,2528 WOODHAVEN COURT,ORLANDO,FL,32818,Orange,(407) 296-9349,SABRENA'S RETIREMENT RESORT 2 INC,6,For-Profit
11966479,10663,Assisted Living Facility,SABRENA'S RETIREMENT RESORT 4  INC,7000 HIAWASSEE OAK DR,ORLANDO,FL,32818,Orange,(407) 299-4290,SABRENA'S RETIREMENT RESORT 4 INC,6,For-Profit
11964675,9174,Assisted Living Facility,SABRENA'S RETIREMENT RESORT  INC,2325 NORTH HASTINGS STREET,ORLANDO,FL,32808,Orange,(407) 578-4453,SABRENA'S RETIREMENT RESORT  INC,6,For-Profit
11967166,11207,Assisted Living Facility,SAEJCA'S CASTLE LLC,13393 SW 32ND STREET,MIRAMAR,FL,33027,Broward,(954) 450-5506,SAEJCA'S CASTLE LLC,6,For-Profit
11969215,13046,Assisted Living Facility,SAEJCA'S CASTLE LLC II,761 NW 203 ST,MIAMI,FL,33169,Miami-Dade,(305) 974-4511,SAEJCA'S CASTLE LLC,6,For-Profit
11965627,9977,Assisted Living Facility,SAFE AND SECURE RESPITE CARE  LLC,3091 SKYLINE DRIVE,CRESTVIEW,FL,32539,Okaloosa,(850) 398-5207,SAFE AND SECURE RESPITE CARE LLC,8,For-Profit
11969153,12988,Assisted Living Facility,SAFE FAITH PARADISE ALF LLC,541 BRENTFORD CT,KISSIMMEE,FL,34758,Osceola,(407) 518-1930,SAFE FAITH PARADISE ALF  LLC,6,For-Profit
11968159,12103,Assisted Living Facility,SAFE HARBOR,9000 86 AVENUE N,SEMINOLE,FL,33777,Pinellas,(727) 623-9073,SEMINOLE SENIOR LIVING LLC,20,For-Profit
11965179,9568,Assisted Living Facility,SAFE HARBOR ASSISTED LIVING RESORT,1320 SW 26TH STREET,FORT LAUDERDALE,FL,33315,Broward,(954) 368-3063,MAJESTIC CARE MARINA MILE LLC,35,For-Profit
11969516,13309,Assisted Living Facility,SAGRADO CORAZON ALF CORP,4051 SW 95 AVE,MIAMI,FL,33165,Miami-Dade,(786) 332-2553,Sagrado Corazon ALF Corp,6,For-Profit
11969166,13030,Assisted Living Facility,SAINT CYRIL THE GREAT ALF,4580 SW 33 AVE,DANIA BEACH,FL,33312,Broward,(954) 647-8859,SAINT CYRIL THE GREAT LLC,14,For-Profit
11969812,13562,Assisted Living Facility,SAINT JOHNS ALF LLC,7580 SW 30TH TERR,MIAMI,FL,33155,Miami-Dade,(786) 360-2940,SAINT JOHNS ALF LLC,6,For-Profit
11968203,12112,Assisted Living Facility,SAINT JOSEPH ASSISTED LIVING FACILITY  INC,7615 BARRY RD,TAMPA,FL,33615-2406,Hillsborough,(813) 374-5307,SAINT JOSEPH ASSISTED LIVING FACILITY  INC.,6,For-Profit
11910419,6611,Assisted Living Facility,SAINT JUDE ADULT CARE CORP.,9981 SW 48 STREET,MIAMI,FL,33165,Miami-Dade,(305) 226-2915,SAINT JUDE ADULT CARE  CORP.,6,For-Profit
11967642,11688,Assisted Living Facility,SAINT LAZARUS ALF,5209 LANDSMAN AVE,TAMPA,FL,33625-3344,Hillsborough,(813) 963-0142,SAINT LAZARUS ASSISTED LIVING INC,6,For-Profit
11964394,8904,Assisted Living Facility,SALMO 23 ELDER CARE,277 E 4 ST,HIALEAH,FL,33010,Miami-Dade,(305) 863-9623,SALMO 23 ELDER CARE INC,24,For-Profit
11969622,13392,Assisted Living Facility,SALMO 23 III LLC,808 WEST 1 AVENUE,HIALEAH,FL,33010,Miami-Dade,(786) 747-4117,SALMO 23 III LLC,98,For-Profit
11967793,11803,Assisted Living Facility,SALMO 23 NO. 2  LLC.,326 WEST 11 STREET,HIALEAH,FL,33010,Miami-Dade,(305) 889-1173,SALMO 23 NO. 2 LLC,17,For-Profit
11910951,7170,Assisted Living Facility,SALMOS 23 #4 LLC,70 EAST 21ST STREET,HIALEAH,FL,33010,Miami-Dade,(786) 444-8372,Salmos 23 #4  LLC,76,For-Profit
11910961,6033,Assisted Living Facility,SALMOS 23 V LLC,240 EAST 5  STREET,HIALEAH,FL,33010,Miami-Dade,(305) 887-4965,SALMOS 23 V LLC,67,For-Profit
11967216,11284,Assisted Living Facility,SALUS BEACHSIDE  LLC,1101 SEMINOLE DRIVE,INDIAN HARBOR BEACH,FL,32937,Brevard,(321) 220-7284,SALUS BEACHSIDE LLC,8,For-Profit
11968058,12001,Assisted Living Facility,SALUS SENIOR SERVICES,2400 NEW YORK ST,MELBOURNE,FL,32904,Brevard,(321) 473-8471,GUYCO SENIOR LIVING CONCEPTS  LLC,6,For-Profit
11963880,8859,Assisted Living Facility,SAN CAYETANO HOME  INC.,3525 SW 104 COURT,MIAMI,FL,33165,Miami-Dade,(786) 359-4613,SAN CAYETANO HOME  INC.,6,For-Profit
11967551,11563,Assisted Living Facility,SAN JEAN FACILITY CARE  INC,815 24TH ST,ORLANDO,FL,32805,Orange,(407) 704-8857,SAN JEAN FACILITY CARE INC,54,For-Profit
11969038,12874,Assisted Living Facility,SAN JOSE ALF INC,8111 N OLA AVE,TAMPA,FL,33604,Hillsborough,(813) 252-5134,SAN JOSE ALF INC,6,For-Profit
11968993,12829,Assisted Living Facility,SAN JOSE GARDENS ALZHEIMER'S SPECIAL CARE CENTER,3760 DUPONT AVE,JACKSONVILLE,FL,32217,Duval,(904) 739-3500,ARBOR TERRACE SAN JOSE LLC,70,For-Profit
11966442,10640,Assisted Living Facility,SAN JUAN DE DIOS ALF INC,1244 NW 41 STREET,MIAMI,FL,33142,Miami-Dade,(305) 633-2495,SAN JUAN DE DIOS ALF  INC.,6,For-Profit
11967052,11145,Assisted Living Facility,SAN JUDAS ALF GROUP  INC.,8275 SW 47 TERRACE,MIAMI,FL,33155,Miami-Dade,(786) 548-5893,SAN JUDAS ALF GROUP INC,6,For-Profit
11965771,10118,Assisted Living Facility,SAN JUDAS HOME CARE CORP.,10720 NW 5 AVENUE,MIAMI,FL,33168,Miami-Dade,(305) 762-4064,SAN JUDAS HOME CARE CORPORATION,6,For-Profit
11967570,11609,Assisted Living Facility,SAN JUDAS HOME CARE II CORP,550 NW 116 TR,MIAMI,FL,33168,Miami-Dade,(786) 222-5469,SAN JUDAS HOME CARE II  CORP,6,For-Profit
11968400,12298,Assisted Living Facility,SAN JUDAS HOME CARE III  CORP,251 NW 108TH ST,MIAMI,FL,33168,Miami-Dade,(786) 222-5469,SAN JUDAS HOME CARE III  CORP,6,For-Profit
11965995,10261,Assisted Living Facility,SAN JUDAS HOME FOR ELDERLY,14602 NW 87 COURT,HIALEAH,FL,33018,Miami-Dade,(305) 828-3003,SAN JUDAS HOME FOR THE ELDERLY  INC,6,For-Profit
11966210,10450,Assisted Living Facility,SAN JUDAS LOVE & CARE,17715 NW 87 COURT,MIAMI LAKES,FL,33018,Miami-Dade,(305) 828-2003,SAN JUDAS LOVE & CARE  INC,6,For-Profit
11953621,8671,Assisted Living Facility,SAN LAZARO ALF CORP,1984 NW 22 PLACE,MIAMI,FL,33125,Miami-Dade,(305) 634-2395,SAN LAZARO ALF CORP,12,For-Profit
11966193,10426,Assisted Living Facility,SAN MIGUEL HOME CARE INC,3931 WEST 8 AVENUE,HIALEAH,FL,33012,Miami-Dade,(305) 558-8769,SAN MIGUEL HOME CARE INC.,6,For-Profit
11942826,8259,Assisted Living Facility,SANCTUARY BY STRIVE,2650 DERBYSHIRE,MAITLAND,FL,32751,Seminole,(407) 740-8815,SSL SANCTUARY OPERATING LLC,6,For-Profit
11953197,8416,Assisted Living Facility,SANCTUARY BY STRIVE,4031 QUENITA DR,WINTER PARK,FL,32792,Orange,(407) 740-8815,SSL SANCTUARY OPERATING LLC,6,For-Profit
11963802,8691,Assisted Living Facility,SANCTUARY BY STRIVE,515 TIVOLI COURT,ALTAMONTE SPRINGS,FL,32701,Seminole,(407) 740-8815,SSL SANCTUARY OPERATING LLC,6,For-Profit
11964177,8840,Assisted Living Facility,SANCTUARY BY STRIVE,1481 GLASTONBERRY,MAITLAND,FL,32751,Seminole,(407) 740-8815,SSL SANCTUARY OPERATING LLC,6,For-Profit
11964418,8977,Assisted Living Facility,SANCTUARY BY STRIVE,2216 MISCINDY PLACE,ORLANDO,FL,32806,Orange,(407) 740-8815,SSL SANCTUARY OPERATING LLC,5,For-Profit
11966082,10362,Assisted Living Facility,SANCTUARY BY STRIVE,4055 LAKE FOREST ST,MOUNT DORA,FL,32757-5211,Lake,(407) 740-8815,SSL SANCTUARY OPERATING LLC,5,For-Profit
11968582,12448,Assisted Living Facility,SANCTUARY BY STRIVE,875 CYNTHIANNA CIR,ALTAMONTE SPRINGS,FL,32701,Seminole,(407) 740-8815,SSL SANCTUARY OPERATING LLC,6,For-Profit
11967783,11764,Assisted Living Facility,SANCTUARY OF PEACE ALF LLC,7611 NORTH BOULEVARD STREET,TAMPA,FL,33604,Hillsborough,(813) 399-2199,SANCTUARY OF PEACE LLC,6,For-Profit
11969211,13022,Assisted Living Facility,SAND VILLA ASSISTED LIVING FACILITY,1178 BELLA VISTA CIR,LONGWOOD,FL,32779,Seminole,(321) 276-6441,HARBLIN  LLC.,5,For-Profit
11965554,9905,Assisted Living Facility,SANDHILL GARDENS RETIREMENT CENTER,24949 SANDHILL BLVD,PUNTA GORDA,FL,33983,Charlotte,(941) 764-6577,NORTH PORT RETIREMENT CENTER  INC.,50,For-Profit
11910145,7268,Assisted Living Facility,SANDPIPER ALF,6439 FIRST AVENUE  SOUTH,SAINT PETERSBURG,FL,33707,Pinellas,(727) 343-6944,SHREEJI SAI LLC,16,For-Profit
11911233,4789,Assisted Living Facility,SANFORD MANOR,1704 WEST 9TH STREET,SANFORD,FL,32772,Seminole,(407) 322-3324,FOUR SEASONS ALF INC,50,For-Profit
11969446,13251,Assisted Living Facility,SANTA ANA ALF LLC,11211 SW 188 ST,MIAMI,FL,33157,Miami-Dade,(786) 592-2339,Santa Ana ALF LLC,6,For-Profit
11967031,11155,Assisted Living Facility,SANTA FLORA ALF,19005 SW 320 STREET,HOMESTEAD,FL,33030,Miami-Dade,(305) 247-3454,SANTA FLORA ALF INC,6,For-Profit
11968398,12334,Assisted Living Facility,SANTA LUCIA ALF INC,2706 WESTHIGH AVE,TAMPA,FL,33614,Hillsborough,(813) 335-7609,SANTA LUCIA ALF  INC,6,For-Profit
11968705,12568,Assisted Living Facility,SANTA SUSANA ASSISTED LIVING FACILITY INC,11407 LARKWOOD WAY,TAMPA,FL,33625,Hillsborough,(813) 304-2896,SANTA SUSANA ASSISTED LIVING FACILITY INC,6,For-Profit
11942824,8357,Assisted Living Facility,SANTA TERESITA HOME CARE,538 WEST 40 PLACE,HIALEAH,FL,33012,Miami-Dade,(786) 615-2670,P & L HOME CARE INC,6,For-Profit
11911404,6501,Assisted Living Facility,SANTANDER RETIREMENT CORP,1702 SW 102 PLACE,MIAMI,FL,33165,Miami-Dade,(305) 226-5408,SANTANDER RETIREMENT CORP,6,For-Profit
11967132,11234,Assisted Living Facility,SANTO TOMAS AQUINO ALF  INC,4150 SW 108 AVENUE,MIAMI,FL,33165,Miami-Dade,(305) 228-3034,SANTO TOMAS AQUINO ALF  INC.,6,For-Profit
11969788,13547,Assisted Living Facility,SANTOS ALF CORP,10935 SW 218 TERR,MIAMI,FL,33170,Miami-Dade,(305) 964-7790,Santos ALF Corp,6,For-Profit
11968127,12058,Assisted Living Facility,SARA'S HOUSE  INC.,1567 NE 46TH ST,OAKLAND PARK,FL,33334-4255,Broward,(954) 533-4746,SARA'S HOUSE  INC.,7,Not-For-Profit
11969827,13578,Assisted Living Facility,SARABELLA SENIOR LIVING,5650 GANTT RD,SARASOTA,FL,34233,Sarasota,(941) 413-7997,SARABELLA OPERATING LLC,134,For-Profit
11966592,10777,Assisted Living Facility,SARAH HOUSE (THE),1725 PALMER DRIVE,ORMOND BEACH,FL,32174,Volusia,(386) 451-5369,SHARON PROPERTIES LLC,6,For-Profit
11964216,8931,Assisted Living Facility,SARAH HOUSE II (THE),1724 VALENCIA AVE,ORMOND BEACH,FL,32174-7242,Volusia,(386) 671-6400,1724 VALENCIA LLC,6,For-Profit
11968269,12175,Assisted Living Facility,SARAH HOUSE III  THE,1001 OLD TOMOKA RD,ORMOND BEACH,FL,32174,Volusia,(386) 453-1519,1001 OLD TOMOKA LLC,24,For-Profit
11968816,12649,Assisted Living Facility,SARAH HOUSE IV (THE),30 FOREST COURT,ORMOND BEACH,FL,32174,Volusia,(386) 872-7797,30 FOREST CT  LLC,35,For-Profit
11967851,11850,Assisted Living Facility,SARAH'S CARE ASSISTED LIVING FACILITY CORP,2094 EAST CAROL CIRCLE,WEST PALM BEACH,FL,33415,Palm Beach,(561) 502-0083,SARAH'S CARE ASSISTED LIVING FACILITY CORP.,6,For-Profit
11967172,11244,Assisted Living Facility,SARAH'S SENIOR HOME,11310 SW 145 AVENUE,MIAMI,FL,33186,Miami-Dade,(305) 387-0687,SARAH'S SENIOR HOME,6,For-Profit
11966965,11071,Assisted Living Facility,SARRIA MACHIN ALF,13206 SW 218TH TER,MIAMI,FL,33170-2657,Miami-Dade,(786) 720-8475,SARRIA MACHIN CORP,6,For-Profit
11965383,9783,Assisted Living Facility,SAVANNAH COTTAGE OF LAKELAND,605 CARPENTERS WAY,LAKELAND,FL,33809,Polk,(863) 815-9411,SENIOR LIVING PROPERTIES IV LLC,38,For-Profit
11964808,9307,Assisted Living Facility,SAVANNAH COTTAGE OF OVIEDO,445 ALEXANDRIA BLVD,OVIEDO,FL,32765,Seminole,(407) 977-8786,SENIOR LIVING PROPERTIES IV LLC,38,For-Profit
11965546,9888,Assisted Living Facility,SAVANNAH COURT OF BARTOW,290 IDLEWOOD AVENUE,BARTOW,FL,33830,Polk,(863) 519-3398,SENIOR LIVING PROPERTIES III  LLC.,36,For-Profit
11964958,9353,Assisted Living Facility,SAVANNAH COURT OF BRANDON,824 N PARSONS AVE,BRANDON,FL,33510-3435,Hillsborough,(813) 643-6767,SENIOR LIVING PROPERTIES IV LLC,46,For-Profit
11964850,9382,Assisted Living Facility,SAVANNAH COURT OF HAINES CITY,301 PENINSULAR DRIVE,HAINES CITY,FL,33844,Polk,(863) 422-5204,SENIOR LIVING PROPERTIES II  LLC,45,For-Profit
11964849,9383,Assisted Living Facility,SAVANNAH COURT OF LAKE WALES,12 EAST GROVE AVENUE,LAKE WALES,FL,33853,Polk,(863) 679-8246,SENIOR LIVING PROPERTIES II  LLC,45,For-Profit
11965678,10024,Assisted Living Facility,SAVANNAH COURT OF LAKELAND,6550 N SOCRUM LOOP ROAD,LAKELAND,FL,33809,Polk,(863) 816-1155,SENIOR LIVING PROPERTIES III  LLC.,36,For-Profit
11953284,8447,Assisted Living Facility,SAVANNAH COURT OF MAITLAND,1301 WEST MAITLAND BLVD,MAITLAND,FL,32751,Orange,(407) 645-3990,SENIOR LIVING PROPERTIES VI LLC,112,For-Profit
11964702,9243,Assisted Living Facility,SAVANNAH COURT OF ORANGE CITY,202 STRAWBERRY OAKS DRIVE,ORANGE CITY,FL,32763,Volusia,(386) 775-3030,SENIOR LIVING PROPERTIES II  LLC,45,For-Profit
11964749,9235,Assisted Living Facility,SAVANNAH COURT OF OVIEDO I,355 ALAFAYA WOODS BLVD,OVIEDO,FL,32765-7095,Seminole,(407) 977-8786,SENIOR LIVING PROPERTIES IV LLC,26,For-Profit
11964824,9308,Assisted Living Facility,SAVANNAH COURT OF OVIEDO II,395 ALAFAYA WOODS BLVD,OVIEDO,FL,32765,Seminole,(407) 977-8786,SENIOR LIVING PROPERTIES IV LLC,36,For-Profit
11965589,9917,Assisted Living Facility,SAVANNAH COURT OF ST CLOUD,3791 OLD CANOE CREEK RD,SAINT CLOUD,FL,34769,Osceola,(407) 892-8502,SENIOR LIVING PROPERTIES III  LLC.,36,For-Profit
11943102,8367,Assisted Living Facility,SAVANNAH COURT OF THE PALM BEACHES,2090 N CONGRESS AVENUE,WEST PALM BEACH,FL,33401,Palm Beach,(561) 686-5100,SENIOR LIVING PROPERTIES V  LLC,114,For-Profit
11964598,9108,Assisted Living Facility,SAVANNAH GRAND OF AMELIA ISLAND,1900 AMELIA TRACE COURT,FERNANDINA BEACH,FL,32034,Nassau,(904) 321-0898,SENIOR LIVING PROPERTIES IV LLC,56,For-Profit
11966519,10704,Assisted Living Facility,SAVANNAH GRAND OF MAITLAND,740 NORTH WYMORE ROAD,MAITLAND,FL,32751,Orange,(407) 628-0123,SENIOR LIVING PROPERTIES III  LLC.,116,For-Profit
11953679,8636,Assisted Living Facility,SAVANNAH GRAND OF SARASOTA,7130 BENEVA  ROAD,SARASOTA,FL,34238,Sarasota,(941) 927-0404,SENIOR LIVING PROPERTIES IV LLC,44,For-Profit
11963778,5322,Assisted Living Facility,SAVANNAH MANOR,1027 W MAIN ST,LEESBURG,FL,34748-4965,Lake,(352) 326-3637,DENLYN  INC.,45,For-Profit
11953328,7814,Assisted Living Facility,SAVANNAH PLACE CARE CENTER,1230 POWERS AVENUE,HOLLY HILL,FL,32117,Volusia,(386) 252-7082,POWERS HEALTH SYSTEM INC,8,For-Profit
11969281,13091,Assisted Living Facility,SAVORAH ALF II LLC,2369 SW FERN CIR,PORT SAINT LUCIE,FL,34953,St. Lucie,(772) 475-6004,SAVORAH ALF II LLC,6,For-Profit
11968352,12262,Assisted Living Facility,SAVORAH ALF INC,2314 SW RANCH AVE,PORT SAINT LUCIE,FL,34953,St. Lucie,(772) 475-6004,SAVORAH ALF INC,5,For-Profit
11953545,12162,Assisted Living Facility,SEA VIEW INN AT FOREST LAKES,3548 SEA VIEW STREET,SARASOTA,FL,34239,Sarasota,(941) 923-0484,EXCELSIOR OMEGA INC,6,For-Profit
11969420,13224,Assisted Living Facility,SEABREEZE ASSISTED LIVING LLC,365 E RIVIERA BLVD,INDIALANTIC,FL,32903,Brevard,(321) 327-2161,SEABREEZE ASSISTED LIVING LLC,6,For-Profit
11967033,11125,Assisted Living Facility,SEABREEZE SIESTA MANOR  LLC,1388 SEABREEZE ST,CLEARWATER,FL,33756-2347,Pinellas,(727) 469-8886,SEABREEZE SIESTA MANOR LLC,6,For-Profit
