Facility ID,License Number,State Facility Type 1 Literal,Facility Name,Address,City,State,Zip Code,County,Phone Number,Licensee,Capacity,Ownership Type,Date Accessed
11966064.0,10322.0,ASSISTED LIVING FACILITY,Guardian Elder Care Services  Inc. (The),8318 SW 162ND PL,Miami,FL,33193-5130,Miami-Dade,(305) 388-1655,GUARDIAN ELDER CARE SERVICES  INC. (THE),6.0,FOR-PROFIT,6/24/21
11943002.0,5629.0,ASSISTED LIVING FACILITY,Guardian Home Alf  Llc,431 E. AIRPORT BLVD.,Sanford,FL,32773-5494,Seminole,(407) 323-2545,ALMR LLC,15.0,FOR-PROFIT,6/24/21
11967154.0,11282.0,ASSISTED LIVING FACILITY,Guardian Home Health Inc,12452 BARROW ST,Spring Hill,FL,34609-4904,Hernando,(352) 688-8832,GUARDIAN HOME HEALTH INC.,6.0,FOR-PROFIT,6/24/21
11910317.0,55.0,ASSISTED LIVING FACILITY,Guardian Home Ii Alf Llc,902 CANAL ST,New Smyrna,FL,32168-6941,Volusia,(386) 409-9456,GUARDIAN HOME II ALF LLC,11.0,FOR-PROFIT,6/24/21
11953442.0,8523.0,ASSISTED LIVING FACILITY,Guidance Care Center Inc,67 COCO PLUM DR,Marathon,FL,33050,Monroe,(305) 743-4129,GUIDANCE/CARE CENTER  INC.,14.0,NOT-FOR-PROFIT,6/24/21
11965638.0,9968.0,ASSISTED LIVING FACILITY,Gulf Haven  Inc,6343 ROWAN RD,New Prt Rchy,FL,34653-3402,Pasco,(727) 849-6810,GULF HAVEN INC,23.0,FOR-PROFIT,6/24/21
11969101.0,12921.0,ASSISTED LIVING FACILITY,Gull Point At Estero,22900 LYDEN DR,Estero,FL,33928,Lee,(239) 221-6120,LBC ESTERO LLC,56.0,FOR-PROFIT,6/24/21
11968391.0,12383.0,ASSISTED LIVING FACILITY,Gwk Home Of Comfort Llc,7944 CECIL STREET,Jacksonville,FL,32221,Duval,(904) 695-2673,GWK HOME OF COMFORT LLC,6.0,FOR-PROFIT,6/24/21
11969107.0,12930.0,ASSISTED LIVING FACILITY,Gwk Home Of Comfort Llc Ii,7631 CREST DR N,Jacksonville,FL,32221,Duval,(904) 647-7370,GWK HOME OF COMFORT LLC,6.0,FOR-PROFIT,6/24/21
11969758.0,13525.0,ASSISTED LIVING FACILITY,H2 Live Inc,16011 SW 144TH TERR,Miami,FL,33196,Miami-Dade,(305) 915-1187,H2 LIVE INC.,6.0,FOR-PROFIT,6/24/21
11968096.0,12164.0,ASSISTED LIVING FACILITY,Hacienda Villas,1510 E PALM AVE,Tampa,FL,33605-3715,Hillsborough,(813) 248-9640,HACIENDA VILLAS  INC.,36.0,NOT-FOR-PROFIT,6/24/21
11964923.0,9679.0,ASSISTED LIVING FACILITY,Hainat  Inc,2435 SW 82 AVENUE,Miami,FL,33155,Miami-Dade,(305) 267-5404,HAINAT INC,6.0,FOR-PROFIT,6/24/21
11965596.0,9965.0,ASSISTED LIVING FACILITY,Haines Manor Alf,301 S 10TH ST,Haines City,FL,33844-5601,Polk,(863) 547-4440,HAINES ALF MANAGEMENT LLC,109.0,FOR-PROFIT,6/24/21
11964374.0,8927.0,ASSISTED LIVING FACILITY,Hampton Alf At 24Th Road Llc,1500 SE 24TH ROAD,Ocala,FL,34471,Marion,(352) 732-1122,HAMPTON ALF AT 24TH ROAD LLC,60.0,FOR-PROFIT,6/24/21
11953326.0,8503.0,ASSISTED LIVING FACILITY,Hampton Alf At Belleview Llc,10590 SE 62ND AVENUE,Belleview,FL,34420,Marion,(352) 245-6201,HAMPTON ALF AT BELLEVIEW LLC,65.0,FOR-PROFIT,6/24/21
11966441.0,10647.0,ASSISTED LIVING FACILITY,Hampton Alf At Deerwood Llc,1810 SE 16TH AVENUE,Ocala,FL,34471,Marion,(352) 387-1046,HAMPTON ALF AT DEERWOOD LLC,73.0,FOR-PROFIT,6/24/21
11966931.0,11043.0,ASSISTED LIVING FACILITY,Hampton Court Assisted Living,7801 NW 45TH CT,Lauderhill,FL,33351-5751,Broward,(954) 748-9282,HAMPTON COURT ASSISTED LIVING  INC.,6.0,FOR-PROFIT,6/24/21
11969729.0,13501.0,ASSISTED LIVING FACILITY,Hampton Manor Of Cape Coral,1906 SKYLINE BLVD,Cape Coral,FL,33991,Lee,(239) 360-8985,CORAL LAND HOLDINGS LLC,130.0,FOR-PROFIT,6/24/21
11968111.0,12086.0,ASSISTED LIVING FACILITY,Hamptons Luxury Villas Inc,10695 HAMPTON ROAD,Jacksonville,FL,32257,Duval,(904) 232-8575,HAMPTON'S LUXURY VILLAS INC.,6.0,FOR-PROFIT,6/24/21
11968100.0,12037.0,ASSISTED LIVING FACILITY,Hannah'S Home  Llc,997 LYONS CIR NW,Palm Bay,FL,32907,Brevard,(954) 993-0244,HANNAH'S HOME LLC,5.0,FOR-PROFIT,6/24/21
11964605.0,9130.0,ASSISTED LIVING FACILITY,Happy Acres Assisted Living Facility Inc,700 ANDERSON DRIVE,Bonifay,FL,32425,Holmes,(850) 547-3708,HAPPY ACRES ASSISTED LIVING FACILITY  INC.,56.0,FOR-PROFIT,6/24/21
11967495.0,11541.0,ASSISTED LIVING FACILITY,Happy Life Alf Inc,14785 COOLIDGE LN,Homestead,FL,33033-2710,Miami-Dade,(305) 247-5949,HAPPY LIFE ALF  INC,6.0,FOR-PROFIT,6/24/21
11969802.0,13552.0,ASSISTED LIVING FACILITY,Happy Parents Alf 1 Inc,11871 SW 178TH TER,Miami,FL,33186,Miami-Dade,(305) 232-6514,HAPPY PARENTS ALF 1 INC.,6.0,FOR-PROFIT,6/24/21
11967425.0,11481.0,ASSISTED LIVING FACILITY,Happy Place Group Home Inc,12216 SW 10TH TERRACE,Miami,FL,33184,Miami-Dade,(305) 228-8861,HAPPY PLACE GROUP HOME INC,6.0,FOR-PROFIT,6/24/21
11968876.0,12709.0,ASSISTED LIVING FACILITY,Harblin Assisted Living Facility,1691 PARKGLEN CIR,Apopka,FL,32712,Orange,(321) 276-6441,HARBLIN  LLC.,6.0,FOR-PROFIT,6/24/21
11942766.0,8268.0,ASSISTED LIVING FACILITY,Harbor Inn Of Venice Inc,321 HARBOR DRIVE,Venice,FL,34285,Sarasota,(941) 488-1492,HARBOR INN OF VENICE  INC.,10.0,FOR-PROFIT,6/24/21
11965273.0,9691.0,ASSISTED LIVING FACILITY,Harbor Inn Of Venice South,160 RUTLAND ROAD,Venice,FL,34293,Sarasota,(941) 488-6565,HARBOR INN OF VENICE  INC.,6.0,FOR-PROFIT,6/24/21
11911191.0,5650.0,ASSISTED LIVING FACILITY,Harbor Oaks Golden Years,158 FARMBROOK ROAD,Port Orange,FL,32127,Volusia,(386) 767-1613,MLCKM LLC,40.0,FOR-PROFIT,6/24/21
11965695.0,10035.0,ASSISTED LIVING FACILITY,Harbor Place At Port St Lucie  The,3700 SE JENNINGS RD,Port St Lucie,FL,34952-7701,St. Lucie,(772) 337-4330,PORT ST LUCIE RETIREMENT INVESTORS  LLC,128.0,FOR-PROFIT,6/24/21
11964731.0,9270.0,ASSISTED LIVING FACILITY,Harbor Point Alf Inc,1045 HARBOR LAKE DR,Safety Harbor,FL,34695-2311,Pinellas,(727) 463-9085,HARBOR POINT ALF INC,14.0,FOR-PROFIT,6/24/21
11963919.0,8728.0,ASSISTED LIVING FACILITY,Harborchase,2960 TAMPA RD,Palm Harbor,FL,34684-3340,Pinellas,(727) 781-8686,HARBORCHASE,128.0,FOR-PROFIT,6/24/21
11965157.0,9503.0,ASSISTED LIVING FACILITY,Harborchase Of Coral Springs,2975 NW 99TH AVENUE,Coral Springs,FL,33065,Broward,(954) 255-5557,HARBORCHASE OF CORAL SPRINGS  LLC,120.0,FOR-PROFIT,6/24/21
11969452.0,13254.0,ASSISTED LIVING FACILITY,Harborchase Of Dr Phillips,7233 DELLA DRIVE,Orlando,FL,32819,Orange,(407) 984-4530,HARBOR DR PHILLIPS OPERATING LLC,141.0,FOR-PROFIT,6/24/21
11965444.0,9815.0,ASSISTED LIVING FACILITY,Harborchase Of Gainesville,1415 FORT CLARKE BLVD,Gainesville,FL,32606,Alachua,(352) 332-4505,HARBORCHASE OF GAINESVILLE  LLC,79.0,FOR-PROFIT,6/24/21
11965346.0,9726.0,ASSISTED LIVING FACILITY,Harborchase Of Jacksonville,3455 SAN PABLO ROAD,Jacksonville,FL,32224,Duval,(904) 821-8030,HARBORCHASE OF JACKSONVILLE LLC,100.0,FOR-PROFIT,6/24/21
11969316.0,13126.0,ASSISTED LIVING FACILITY,Harborchase Of Mandarin,12350 SAN JOSE BOULEVARD,Jacksonville,FL,32223,Duval,(904) 580-7676,VC HCM  LLC,77.0,FOR-PROFIT,6/24/21
11969234.0,13037.0,ASSISTED LIVING FACILITY,Harborchase Of Palm Beach Gardens,3000 CENTRAL GARDENS CIR,Palm Beach Gardens,FL,33418,Palm Beach,(561) 536-5519,SILVERSTONE PBG OPERATING LLC,160.0,FOR-PROFIT,6/24/21
11968928.0,12753.0,ASSISTED LIVING FACILITY,Harborchase Of Sarasota,5311 PROCTOR RD,Sarasota,FL,34233,Sarasota,(941) 468-2838,HR SARASOTA OPERATOR LLC,125.0,FOR-PROFIT,6/24/21
11969790.0,13531.0,ASSISTED LIVING FACILITY,Harborchase Of Stuart,650 NW FORK RD,Stuart,FL,34994,Martin,(772) 261-2330,CD-TT STUART LLC,176.0,FOR-PROFIT,6/24/21
11965356.0,9730.0,ASSISTED LIVING FACILITY,Harborchase Of Tallahassee,100 JOHN KNOX ROAD,Tallahassee,FL,32303,Leon,(850) 531-0404,HARBORCHASE OF TALLAHASSEE  LLC,98.0,FOR-PROFIT,6/24/21
11965462.0,9833.0,ASSISTED LIVING FACILITY,Harborchase Of Tamarac,6855 NW 70TH AVENUE,Tamarac,FL,33321,Broward,(954) 722-0212,HARBORCHASE OF TAMARAC  LLC,116.0,FOR-PROFIT,6/24/21
11966908.0,11030.0,ASSISTED LIVING FACILITY,Harborchase Of Vero Beach,4150 INDIAN RIVER BLVD,Vero Beach,FL,32967-7224,Indian River,(772) 778-7727,HARBORCHASE OF VERO BEACH  LLC,100.0,FOR-PROFIT,6/24/21
11968586.0,12467.0,ASSISTED LIVING FACILITY,Harborchase Of Villages Crossing,13517 NE 86TH DR,Lady Lake,FL,32159-8912,Sumter,(352) 350-5310,CHT HARBORCHASE TRS TENANT CORP.,135.0,FOR-PROFIT,6/24/21
11969434.0,13240.0,ASSISTED LIVING FACILITY,Harborchase Of Wellington Crossing,8785 LAKE WORTH ROAD,Wellington,FL,33467,Palm Beach,(561) 320-4500,SILVERSTONE HARBORCHASE WELLINGTON OPERATING LLC,156.0,FOR-PROFIT,6/24/21
11969382.0,13179.0,ASSISTED LIVING FACILITY,Harborchase Of Wildwood,1477 HUEY STREET,Wildwood,FL,34785,Sumter,(352) 251-3902,CD-TT WILDWOOD LLC,111.0,FOR-PROFIT,6/24/21
11910518.0,7257.0,ASSISTED LIVING FACILITY,Harborview Acres Inc,24450 HARBORVIEW ROAD,Port Charlotte,FL,33980,Charlotte,(941) 743-7775,HARBORVIEW ACRES  INC.,25.0,FOR-PROFIT,6/24/21
11911215.0,5075.0,ASSISTED LIVING FACILITY,Harbour Health Assisted Living,23013 WESTCHESTER BLVD,Port Charlotte,FL,33980,Charlotte,9416251100,CCRC SOUTH PORT SQUARE LLC,135.0,FOR-PROFIT,6/24/21
11966913.0,11048.0,ASSISTED LIVING FACILITY,Harmony Family Home Care,9245 SW 208TH TER,Cutler Bay,FL,33189-3854,Miami-Dade,(786) 242-5577,HARMONY FAMILY HOME CORP,6.0,FOR-PROFIT,6/24/21
11968897.0,12740.0,ASSISTED LIVING FACILITY,Harmony Meadows,711 CRESTLINE AVE S,Lehigh Acres,FL,33974,Lee,(239) 303-1521,SUNSHINE MEADOWS OF FLORIDA  LLC,7.0,FOR-PROFIT,6/24/21
11964835.0,9289.0,ASSISTED LIVING FACILITY,Harmony Place,11937 NW 31ST ST,Coral Springs,FL,33065-3329,Broward,(954) 755-1606,HARMONY HOME  INC.,6.0,FOR-PROFIT,6/24/21
11910117.0,7361.0,ASSISTED LIVING FACILITY,Harmony Retirement Living  Inc,1411 EL PASO AVENUE,Orlando,FL,32806,Orange,(407) 230-5632,HARMONY RETIREMENT LIVING INC,16.0,FOR-PROFIT,6/24/21
11969147.0,12979.0,ASSISTED LIVING FACILITY,Harmony Villas One Inc,3545 MURRELL RD,Rockledge,FL,32955,Brevard,(321) 877-4001,HARMONY VILLAS ONE INC,10.0,FOR-PROFIT,6/24/21
11969540.0,13319.0,ASSISTED LIVING FACILITY,Hart Assisted Living  Llc,3641 NW 79TH AVE,Coral Springs,FL,33065,Broward,(954) 905-9006,HART ASSISTED LIVING LLC,6.0,FOR-PROFIT,6/24/21
11969617.0,13377.0,ASSISTED LIVING FACILITY,Haven Alf,1514 HAVEN BEND,Tampa,FL,33613,Hillsborough,(813) 343-1991,HAVEN ALF INC,6.0,FOR-PROFIT,6/24/21
11911641.0,7687.0,ASSISTED LIVING FACILITY,Haven House Of Ocala,12980 SW HIGHWAY 484,Dunnellon,FL,34430,Marion,(352) 465-0300,HAVEN HOUSE ALF LLC,50.0,FOR-PROFIT,6/24/21
11965951.0,10229.0,ASSISTED LIVING FACILITY,Havencrest Alf Iii,4471 COCONUT CREEK BLVD,Coconut Creek,FL,33066,Broward,(954) 971-4289,HAVENCREST ALF LLC,9.0,FOR-PROFIT,6/24/21
11968185.0,12157.0,ASSISTED LIVING FACILITY,Havencrest Alf Of Palm Beach,2880 NW 25TH WAY,Boca Raton,FL,33434,Palm Beach,(561) 756-9217,HAVENCREST ALF LLC,6.0,FOR-PROFIT,6/24/21
11964932.0,9357.0,ASSISTED LIVING FACILITY,Havencrest Assisted Living Facility  Llc,4280 NW 113TH AVENUE,Coral Springs,FL,33065,Broward,(954) 345-2362,HAVENCREST ALF LLC,6.0,FOR-PROFIT,6/24/21
11965525.0,9878.0,ASSISTED LIVING FACILITY,Havencrest Ii Alf  Llc,4244 NW 51 STREET,Coconut Creek,FL,33073,Broward,(954) 360-0680,HAVENCREST II ALF  LLC,6.0,FOR-PROFIT,6/24/21
11968577.0,12444.0,ASSISTED LIVING FACILITY,Havencrest On The Lake,1290 NW 8TH ST,Boca Raton,FL,33486-2102,Palm Beach,(561) 465-5345,HAVENCREST ALF LLC,6.0,FOR-PROFIT,6/24/21
11966523.0,10706.0,ASSISTED LIVING FACILITY,Hawthorn House,1200 HAWTHORN HOUSE DR,Shalimar,FL,32579-1168,Okaloosa,(850) 609-2550,AIR FORCE ENLISTED VILLAGE INC,75.0,NOT-FOR-PROFIT,6/24/21
11964392.0,8947.0,ASSISTED LIVING FACILITY,Hawthorne Inn,625 OVERLOOK DR,Winter Haven,FL,33884-1626,Polk,(863) 324-2212,FAMILY EXTENDED CARE OF WINTER HAVEN  INC.,70.0,NOT-FOR-PROFIT,6/24/21
11965614.0,9949.0,ASSISTED LIVING FACILITY,Hawthorne Inn Of Brandon,859 W LUMSDEN ROAD,Brandon,FL,33511,Hillsborough,(813) 661-8998,FLORIDA LIVING OPTIONS LLC,64.0,NOT-FOR-PROFIT,6/24/21
11965538.0,9877.0,ASSISTED LIVING FACILITY,Hawthorne Inn Of Lakeland,6150 LAKELAND HIGHLANDS RD,Lakeland,FL,33813-3850,Polk,(863) 644-6414,FOURTH FLORIDA LIVING OPTIONS  LLC DBA HAWTHORNE INN OF LAKELAND,68.0,NOT-FOR-PROFIT,6/24/21
11910278.0,7129.0,ASSISTED LIVING FACILITY,Hawthorne Inn Of Ocala,4100 SW 33RD AVENUE,Ocala,FL,34474,Marion,(352) 237-7773,HAWTHORNE OCALA OPERATIONS LLC,36.0,FOR-PROFIT,6/24/21
11910963.0,6127.0,ASSISTED LIVING FACILITY,Hazel Cypen Tower,5066 NE 2ND AVENUE,Miami,FL,33137,Miami-Dade,(305) 762-3890,MIAMI JEWISH HEALTH SYSTEM,132.0,NOT-FOR-PROFIT,6/24/21
11969083.0,12915.0,ASSISTED LIVING FACILITY,Hc Golden Age Alf  Corp,15295 PALMETTO LAKE DR,Miami,FL,33157,Miami-Dade,(305) 215-1586,HC GOLDEN AGE ALF  CORP,6.0,FOR-PROFIT,6/24/21
11969110.0,12931.0,ASSISTED LIVING FACILITY,Health Center At Sinai Residences,21044 95TH AVE S,Boca Raton,FL,33428,Palm Beach,(561) 609-4100,FEDERATION CCRC OPERATIONS CORP.,74.0,NOT-FOR-PROFIT,6/24/21
11969644.0,13432.0,ASSISTED LIVING FACILITY,Health Paradise Alf Llc,27780 SW 135TH AVE RD,Homestead,FL,33032,Miami-Dade,(786) 343-6247,HEALTH PARADISE ALF LLC,6.0,FOR-PROFIT,6/24/21
11964304.0,11981.0,ASSISTED LIVING FACILITY,Heart To Heart  Inc.  Assisted Living Facility,2201 N 55TH AVE,Hollywood,FL,33021-3321,Broward,(954) 981-5862,HEART TO HEART  INC.  ASSISTED LIVING FACILITY,6.0,FOR-PROFIT,6/24/21
11942985.0,8317.0,ASSISTED LIVING FACILITY,Heather Haven Iii,10476 131ST ST,Largo,FL,33774-4734,Pinellas,(727) 593-5569,HEATHER HAVEN III INC,50.0,FOR-PROFIT,6/24/21
11967083.0,11193.0,ASSISTED LIVING FACILITY,Heaven Assisted Living Facility Inc,30136 SW 148TH PL,Homestead,FL,33033-3835,Miami-Dade,(305) 245-2290,HEAVEN ASSISTED LIVING FACILITY  INC.,6.0,FOR-PROFIT,6/24/21
11969204.0,13020.0,ASSISTED LIVING FACILITY,Heavenly Adult Care Llc,3934 SW KAKOPO ST,Port Saint Lucie,FL,34953,St. Lucie,(772) 626-9539,HEAVENLY ADULT CARE LLC,6.0,FOR-PROFIT,6/24/21
11966548.0,10738.0,ASSISTED LIVING FACILITY,Heavenly Home Care Of Florida  Inc,17321 SW 109TH AVE,Miami,FL,33157-4039,Miami-Dade,(786) 256-5435,HEAVENLY HOME CARE OF FLORIDA INC,6.0,FOR-PROFIT,6/24/21
11968154.0,12177.0,ASSISTED LIVING FACILITY,Hebert Inc,1101 NW 26TH AVENUE RD,Miami,FL,33125-3139,Miami-Dade,(786) 332-4454,HERBERT  INC,6.0,FOR-PROFIT,6/24/21
11966142.0,10397.0,ASSISTED LIVING FACILITY,Heidis Haven,39106 GRAYS AIRPORT ROAD,Lady Lake,FL,32159,Lake,(352) 787-3034,LUBIS ENTERPRISE LLC,6.0,FOR-PROFIT,6/24/21
11967163.0,11255.0,ASSISTED LIVING FACILITY,Heidis Haven,1205 BONAIRE DRIVE,Leesburg,FL,34748,Lake,(352) 787-2573,LUBIS ENTERPRISE LLC,6.0,FOR-PROFIT,6/24/21
11967846.0,11848.0,ASSISTED LIVING FACILITY,Heidis Haven,1215 LASALIDA WAY,Leesburg,FL,34748,Lake,(352) 787-3034,LUBIS ENTERPRISE LLC,6.0,FOR-PROFIT,6/24/21
11968012.0,11978.0,ASSISTED LIVING FACILITY,Heidis Haven,36321 GRAYS AIRPORT RD,Fruitland Park,FL,34731,Lake,(352) 460-0754,LUBIS ENTERPRISE LLC,6.0,FOR-PROFIT,6/24/21
11967293.0,11390.0,ASSISTED LIVING FACILITY,Helping Hand Assisted Home Care Llc,4406 SW 129 AVENUE,Miami,FL,33175,Miami-Dade,(305) 221-6115,HELPING HAND ASSISTED HOME CARE  LLC,6.0,FOR-PROFIT,6/24/21
11969847.0,13605.0,ASSISTED LIVING FACILITY,Helping Hands Adult Care Facility Llc,17189 92ND LN N,Loxahatchee,FL,33470,Palm Beach,(866) 352-5333,HELPING HANDS ADULT CARE FACILITY LLC,5.0,FOR-PROFIT,6/24/21
11969755.0,13518.0,ASSISTED LIVING FACILITY,Helping Hands Of South Florida Llc,130 SW 32ND AVE,Miami,FL,33135,Miami-Dade,(305) 546-1034,HELPING HANDS OF SOUTH FLORIDA LLC,6.0,FOR-PROFIT,6/24/21
11969558.0,13321.0,ASSISTED LIVING FACILITY,Helping Hands Senior Services Llc,2504 BUCKHORN TRACE CT,Valrico,FL,33594,Hillsborough,(813) 482-3222,HELPING HANDS SENIOR SERVICES LLC,6.0,FOR-PROFIT,6/24/21
11967138.0,11225.0,ASSISTED LIVING FACILITY,Helping Heart Assisted Living Facility,5317 E 20TH AV,Tampa,FL,33619,Hillsborough,(813) 900-7479,HELPING HEART LLC,5.0,FOR-PROFIT,6/24/21
11932557.0,6622.0,ASSISTED LIVING FACILITY,Henderson House Alf,907 EAST ORANGE AVENUE,Eustis,FL,32726,Lake,(352) 357-8258,ELLIE'S ALF OF EUSTIS  LLC,44.0,FOR-PROFIT,6/24/21
11964719.0,9245.0,ASSISTED LIVING FACILITY,Herald'S Retirement Home,1249 SUWANEE ROAD,Daytona Beach,FL,32114,Volusia,(386) 258-9921,ISABEL C. BERBER,6.0,FOR-PROFIT,6/24/21
11910082.0,5108.0,ASSISTED LIVING FACILITY,Heritage Alf Of Plant City Inc,1307 E BAKER ST,Plant City,FL,33563-5801,Hillsborough,(813) 752-1648,HERITAGE ALF OF PLANT CITY INC,42.0,FOR-PROFIT,6/24/21
11966826.0,10950.0,ASSISTED LIVING FACILITY,Heritage Crossings,2689 ART MUSEUM DRIVE,Jacksonville,FL,32207,Duval,(904) 399-8999,FREJEN CORPORATION,51.0,FOR-PROFIT,6/24/21
11910622.0,5401.0,ASSISTED LIVING FACILITY,Heritage House,1810 S BELCHER RD,Clearwater,FL,33764-6602,Pinellas,(727) 531-2236,ISM-HERITAGE HOUSE ALF  LLC,24.0,FOR-PROFIT,6/24/21
11910003.0,4906.0,ASSISTED LIVING FACILITY,Heritage Oaks Alf Inc,2801 BRANCH FORBES ROAD,Plant City,FL,33565,Hillsborough,(813) 752-1076,HERITAGE OAKS ALF INC,16.0,FOR-PROFIT,6/24/21
11969255.0,13053.0,ASSISTED LIVING FACILITY,Heritage Oaks Of Englewood,7374 SAN CASA DR,Englewood,FL,34224,Charlotte,(941) 208-0234,CPF LC II OPERATIONS - HERITAGE LLC,138.0,FOR-PROFIT,6/24/21
11964661.0,9180.0,ASSISTED LIVING FACILITY,Heritage View Alf Inc,104 N GORDON STREET,Plant City,FL,33563-5838,Hillsborough,(813) 352-3569,HERITAGE VIEW ALF INC,16.0,FOR-PROFIT,6/24/21
11969186.0,13013.0,ASSISTED LIVING FACILITY,Heritage Waterside Llc,3704 CARDINAL BLVD,Daytona Beach Shores,FL,32118,Volusia,(386) 256-2015,HERITAGE WATERSIDE LLC,126.0,FOR-PROFIT,6/24/21
11968967.0,12825.0,ASSISTED LIVING FACILITY,Hermanos Vazquez Alf Corp,15578 SW 10TH ST,Miami,FL,33194,Miami-Dade,(786) 401-7846,HERMANOS VAZQUEZ ALF CORP,6.0,FOR-PROFIT,6/24/21
11964867.0,9720.0,ASSISTED LIVING FACILITY,Hernandez & Sons Alf Inc,7265 NW 5TH ST,Miami,FL,33126-4217,Miami-Dade,(305) 260-9960,HERNANDEZ & SONS ALF INC,6.0,FOR-PROFIT,6/24/21
11967259.0,11339.0,ASSISTED LIVING FACILITY,Hernandez Alf,6604 N ORLEANS AVE,Tampa,FL,33604-6428,Hillsborough,(813) 270-6040,HERNANDEZ ALF INC,6.0,FOR-PROFIT,6/24/21
11968675.0,12543.0,ASSISTED LIVING FACILITY,Hernandez Alf Ii Llc,3010 W HAYA ST,Tampa,FL,33614-6735,Hillsborough,(813) 270-6040,HERNANDEZ ALF II LLC,6.0,FOR-PROFIT,6/24/21
11965739.0,10107.0,ASSISTED LIVING FACILITY,Heron Club At Prestancia The,3749 SARASOTA SQUARE BLVD,Sarasota,FL,34238,Sarasota,(941) 922-1669,SH HERON CLUB LLC,100.0,FOR-PROFIT,6/24/21
11965297.0,9680.0,ASSISTED LIVING FACILITY,Heron East,2290 CATTLEMEN RD,Sarasota,FL,34232,Sarasota,(941) 378-5757,SH HERON EAST LLC,112.0,FOR-PROFIT,6/24/21
11964848.0,9345.0,ASSISTED LIVING FACILITY,Heron House,3221 FRUITVILLE RD,Sarasota,FL,34237,Sarasota,(941) 955-7575,SH HERON HOUSE LLC,95.0,FOR-PROFIT,6/24/21
11966607.0,10811.0,ASSISTED LIVING FACILITY,Heron House Of Largo,2050 E BAY DR,Largo,FL,33771-2321,Pinellas,(727) 559-7776,HERON HOUSE ALF LLC,145.0,FOR-PROFIT,6/24/21
11922234.0,7612.0,ASSISTED LIVING FACILITY,Hetery Home For The Elderly Inc,825 SE 7TH AVENUE,Hialeah,FL,33010,Miami-Dade,(786) 558-8569,HETERY HOME FOR THE ELDERLY INC,16.0,FOR-PROFIT,6/24/21
11963986.0,5989.0,ASSISTED LIVING FACILITY,Hialeah Alf Inc,158 WEST 8TH STREET,Hialeah,FL,33010,Miami-Dade,(305) 884-1961,HIALEAH ALF INC,19.0,FOR-PROFIT,6/24/21
11964863.0,9309.0,ASSISTED LIVING FACILITY,Hibiscus Court,540 EAST HIBISCUS BLVD,Melbourne,FL,32901,Brevard,(321) 951-1050,SENIOR LIVING PROPERTIES - HIBISCUS LLC,78.0,FOR-PROFIT,6/24/21
11969072.0,12910.0,ASSISTED LIVING FACILITY,Hibiscus Oaks  Llc,1385 HIBISCUS AVE,Winter Park,FL,32789,Orange,(407) 622-5076,HIBISCUS OAKS  LLC,6.0,FOR-PROFIT,6/24/21
11968878.0,12718.0,ASSISTED LIVING FACILITY,Hibiscus Palace Assisted Living Facility  Llc,1755 14TH AVE N,Lake Worth,FL,33460,Palm Beach,(561) 841-6280,HIBISCUS PALACE ASSISTED LIVING FACILITY   LLC,6.0,FOR-PROFIT,6/24/21
11969118.0,12943.0,ASSISTED LIVING FACILITY,Hibiscus Palace Ii Assisted Living Facility Llc,12842 BUCKLAND ST,Wellington,FL,33414,Palm Beach,(561) 557-3513,HIBISCUS PALACE II ASSISTED LIVING FACILITY,6.0,FOR-PROFIT,6/24/21
11967715.0,11708.0,ASSISTED LIVING FACILITY,Hibiscus Palace Iii Assisted Living Facility Llc,113 MEADOW WOODE DR,Royal Plm Bch,FL,33411-4720,Palm Beach,(561) 793-7553,HIBISCUS PALACE III ASSISTED LIVING FACILITY LLC,6.0,FOR-PROFIT,6/24/21
11967960.0,11924.0,ASSISTED LIVING FACILITY,Hibiscus Palace Wellington Llc,1074 C-D HYACINTH PLACE,Wellington,FL,33414,Palm Beach,5613334179,HIBISCUS PALACE WELLINGTON LLC,14.0,FOR-PROFIT,6/24/21
11943018.0,5505.0,ASSISTED LIVING FACILITY,Hidden Pines Alf,1840 SW 31ST AVE,Ocala,FL,34474-2904,Marion,(352) 854-7171,ELLIE'S ALF OF OCALA LLC,55.0,FOR-PROFIT,6/24/21
11966105.0,10390.0,ASSISTED LIVING FACILITY,Hidden Pines Alf Inc,16242 SYCAMORE DR E,Loxahatchee,FL,33470-3704,Palm Beach,(561) 383-8838,HIDDEN PINES ALF INC,6.0,FOR-PROFIT,6/24/21
11969674.0,13446.0,ASSISTED LIVING FACILITY,High Tower Alf Llc,432 N.W. 15 ST,Homestead,FL,33030,Miami-Dade,(305) 224-6402,HIGH TOWER ALF LLC,6.0,FOR-PROFIT,6/24/21
11966282.0,10505.0,ASSISTED LIVING FACILITY,Higher Ground Assisted Living Facility,10155 SE 110TH STREET ROAD,Candler,FL,32111,Marion,(407) 761-5456,LUBIS ENTERPRISE LLC,10.0,FOR-PROFIT,6/24/21
11964467.0,8991.0,ASSISTED LIVING FACILITY,Highland Place,700 MEDICAL COURT EAST,Inverness,FL,34452,Citrus,(352) 860-2525,HIGHLAND TERRACE AID OPCO LLC,48.0,FOR-PROFIT,6/24/21
11966172.0,10453.0,ASSISTED LIVING FACILITY,Highlands At The Glenridge On Palmer Ranch (The),7333 SCOTLAND WAY,Sarasota,FL,34238,Sarasota,(941) 552-3768,GLENRIDGE ON PALMER RANCH  INC,60.0,FOR-PROFIT,6/24/21
