Facility ID,Facility Name,Street,City,State,Zip Code,Phone Number,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,Mailing Street,Mailing City,Mailing State,Mailing Zip Code,Licensee Phone Number,Class,Gender,Capacity,Low Rate,High Rate,Date Probationary Issued,Date Regular Issued,Waiver Certified Independent CBRF Apartments,Traumatic Brain Injury,Terminally Ill,Public Funding,Pregnant Women/Counselling,Physically Disabled,Irreversible Dementia/Alzeimers,Emotionally Disturbed/Mental Illness,Developmentally Disabled,Correctional Clients,Alcohol Drug/Dependent,Advanced Aged,HCBS Compliant
390199,MARTIN FAMILY CARE HOME,18328 SPRING ST,UNION GROVE,WI,53182-,(262) 994-9200,RACINE,MARTIN,MARILYN A,MARILYN A MARTIN,MARTIN,MARILYN A,MARTIN,MARILYN A,18328 SPRING ST,,WI,53182-,(262) 878-3138,AFH,B,4,"$3,875.00","$4,650.00",,1-Aug-98,,,,X,,X,X,,X,,,X,X
0018080,ELIZABETH I,516 ELIZABETH STREET,WATERFORD,WI,53185,(262) 342-0200,RACINE,NELSON,ADRIANE,ANA LIVING LLC,NELSON,ADRIANE,NELSON,ADRIANE,3508 PENINSULA DRIVE,,WI,53105,(262) 342-0200,NONAMBULATORY,B,4,"$4,400.00","$6,800.00",,30-Jun-20,,X,,,,X,X,,X,,,X,
0018079,ELIZABETH II,518 ELIZABETH STREET,WATERFORD,WI,53185,(262) 342-0200,RACINE,NELSON,ADRIANE,ANA LIVING LLC,NELSON,ADRIANE,NELSON,ADRIANE,3508 PENINSULA DRIVE,,WI,53105,(262) 342-0200,NONAMBULATORY,B,4,"$4,400.00","$6,800.00",,30-Jun-20,,X,,,,X,X,,X,,,X,X
0016724,ELIZABETH III,106 S 3RD STREET,WATERFORD,WI,53185,(262) 342-6928,RACINE,NELSON,ADRIANE,ANA LIVING LLC,NELSON,ADRIANE,NELSON,ADRIANE,PO BOX 532,,WI,53105,(262) 342-6928,AMBULATORY,B,4,"$4,200.00","$5,500.00",,27-Jul-17,,,,,,X,,X,X,,,,
0017329,ELIZABETH IV,308 ELIZABETH ST,WATERFORD,WI,53185,(262) 342-0200,RACINE,NELSON,ADRIANE,ANA LIVING LLC,NELSON,ADRIANE,NELSON,ADRIANE,PO Box 532,,WI,53105,(262) 342-0200,AMBULATORY,B,4,"$4,400.00","$6,800.00",,13-Dec-18,,X,,,,X,X,,X,,,X,
0014523,PERSONALLY YOURS ELDER CARE A,4525 GUNDERSON ROAD,WATERFORD,WI,53185-,(262) 895-6666,RACINE,DOLPHIN,MELINDA,PERSONALLY YOURS ELDER CARE A,DOLPHIN,MELINDA,DOLPHIN,MELINDA,4525 GUNDERSON ROAD,,WI,53185,(414) 750-4062,AFH,B,4,"$5,500.00","$7,000.00",,26-Mar-13,,,X,X,,X,X,X,,,,X,X
0012750,PERSONALLY YOURS ELDER CARE B,4525 GUNDERSON RD,WATERFORD,WI,53185-,(262) 895-6666,RACINE,DOLPHIN,MELINDA J,PERSONALLY YOURS ELDER CARE B,DOLPHIN,MELINDA J,DOLPHIN,MELINDA J,4525 GUNDERSON ROAD,,WI,53185,(414) 750-4062,AFH,B,4,"$5,500.00","$7,000.00",,9-Apr-09,,,X,X,,X,X,X,,,,X,X
390231,PERSONALLY YOURS ELDER CARE C,4525 GUNDERSON RD,WATERFORD,WI,53185-,(262) 895-6666,RACINE,DOLPHIN,MELINDA,PERSONALLY YOURS ELDER CARE LLC,DOLPHIN,MELINDA,DOLPHIN,MELINDA,4525 GUNDERSON ROAD,,WI,53185,(262) 895-6666,AFH,B,4,"$5,000.00","$7,000.00",,4-Sep-98,,,X,X,,X,X,X,,,,X,X
0012794,RAUSCH FAMILY CARE HOME,6831 BIG BEND RD,WATERFORD,WI,53185-,(262) 895-6430,RACINE,RAUSCH,SUSAN,SUSAN RAUSCH,RAUSCH,SUSAN,RAUSCH,SUSAN,PO BOX 322,,WI,53185-,(262) 895-6430,AFH,M,3,"$2,858.00","$3,561.10",,30-Apr-09,,,,X,,,,X,X,,,X,X
0012634,EAGLES LANDING,26516 NORDIC RIDGE DR,WIND LAKE,WI,53185-,(262) 895-6691,RACINE,SCHILLING,THOMAS,AFFINITY HEALTH CARE LLC,SCHILLING,THOMAS R,SCHILLING,THOMAS R,8208 RACINE AVE,,WI,53185-,(262) 895-3052,AFH,B,4,"$4,500.00","$6,500.00",,26-May-09,,X,,X,,,,X,X,,,X,X
0014859,WIND POINT VILLA ADULT FAMILY HOME,314 JONSUE LANE,WIND POINT,WI,53402-,(414) 554-8280,RACINE,PFEIFER,NICOLE,,PFEIFER,NICOLE,PFEIFER,NICOLE,314 JONSUE LANE,,WI,53402-,(414) 554-8280,AFH,B,4,$130.00,$400.00,,4-Feb-14,,X,,X,,X,,,X,,,X,X
0011189,DELANNA HOUSE,11256 QUAKER VALLEY RD,CAZENOVIA,WI,53924-,(608) 983-2204,RICHLAND,MCCAUX,JOHN/PAULINE,,MCCAUX,JOHN/PAULINE,MACCAUX,JOHN,11256 QUAKER VALLEY RD,,WI,53924-,(608) 983-2204,AFH,M,3,"$4,000.00","$7,500.00",,8-Feb-06,,,,,,,,,X,,,,X
0015895,HARMONY ACRES,32732 COUNTY HWY V,CAZENOVIA,WI,53924,(608) 983-2900,RICHLAND,SCHNEIDER,KAMI,HARMONY PLACE ASSISTED LIVING LLC,SCHNEIDER,KAMI,SCHNEIDER,KAMI,880 North Orange Street,,WI,53581,(608) 604-9366,AFH,B,4,"$4,000.00","$12,000.00",,28-Jan-16,,X,X,X,,X,X,X,X,,,X,X
0011084,MYSTIC MEADOWS LLC,14150 CTY RD C,HILLSBORO,WI,54634-,(608) 647-2700,RICHLAND,FALK,ANGIE,MYSTIC MEADOWS LLC,FALK,ANGIE,FALK,ANGIE,24686 CTY ROAD D,,WI,54634-,(608) 647-6243,AFH,B,4,"$4,500.00","$7,500.00",,8-Aug-05,,,,,,,,X,X,,,,X
0014043,CHRISTINA AND PAUL ONEAL AFH,29432 PINE PRAIRIE LN,LONE ROCK,WI,53556-,(608) 583-3995,RICHLAND,O'NEAL,CHRISTINA,,O'NEAL,CHRISTINA,O'NEAL,CHRISTINA,29432 PINE PRAIRIE LN,,WI,53556-,(608) 583-3995,AFH,B,4,"$2,500.00","$10,000.00",,1-Apr-12,,X,,X,,X,X,X,X,,,X,X
0013679,WHISPERING HOPE ADULT FAMILY HOME,29149 WHISPERING LANE,LONE ROCK,WI,53556-,(608) 583-0071,RICHLAND,BARTOW,LEEANDRA,,BARTOW,LEEANDRA,BARTOW,LEEANDRA,29149 WHISPERING LANE,,WI,53556-,(608) 583-0071,AFH,B,4,"$2,500.00","$10,000.00",,11-Apr-11,,X,,,,,,X,X,,,,X
0013742,KANTON HOME,26068 CTY HWY E,MUSCODA,WI,53573-,(608) 536-3959,RICHLAND,FURGASON,JENNIFER,,FURGASON,JENNIFER,FURGASON,JENNIFER,28378 CTY HWY E,,WI,53573-,(608) 604-5919,AFH,B,4,"$2,688.00","$3,948.00",,26-Sep-11,,,,X,,,,X,X,,,,X
0014641,ABLE HOUSE,17163 HWY 80,RICHLAND CENTER,WI,53581-,(608) 604-4517,RICHLAND,MILLER,AMANDA,ABLE HOUSE LLC,MILLER,AMANDA,MILLER,AMANDA,1350 N PEARL ST,,WI,53581-,(608) 604-4517,AFH,B,4,"$5,250.00","$7,500.00",,16-Sep-13,,X,,X,,X,X,,X,,,X,X
0017384,ABUNDANT LIVING LLC,400 E 7TH ST,RICHLAND CENTER,WI,53581,(608) 383-1457,RICHLAND,MAGLISH,BERNADETTE,ABUNDANT LIVING LLC,MAGLISH,BERNADETTE,MAGLISH,BERNADETTE,400 E 7TH ST,,WI,53581,(608) 383-1497,NONAMBULATORY,B,4,"$3,300.00","$4,000.00",,1-May-19,,,,,,X,X,X,,,,X,
0009103,ALLISON PARK GROUP HOME,1960 ALLISON PARK DR,RICHLAND CENTER,WI,53581-,(608) 647-3298,RICHLAND,VONBEHREN,KENDA,,VONBEHREN,KENDA,VONBEHREN,KENDA,1960 ALLISON PARK DR,,WI,53581-,(608) 647-3298,AFH,B,4,"$2,850.00","$9,000.00",,14-Sep-00,,,,,,X,,X,X,,,,X
0018035,BLUE DAISY FARMHOUSE HOME,27538 COUNTY HWY DD,RICHLAND CENTER,WI,53581,(608) 360-9111,RICHLAND,KOCH,TARAH,BLUE DAISY FARMHOUSE HOME,KOCH,TARAH,KOCH,TARAH,28829 COUNTY HWY D,,WI,53581,(608) 383-3189,AMBULATORY,B,4,"$3,600.00","$6,500.00",,1-Dec-20,,,,,,,,,,,,X,X
0009808,BURTON ADULT FAMILY HOME,895 E BURTON ST,RICHLAND CENTER,WI,53581-,(608) 647-8197,RICHLAND,VON BEHREN,KENDA,,VON BEHREN,KENDA,VON BEHREN,KENDA,1960 ALLISON PARK DR,,WI,53581-,(608) 647-8197,AFH,B,4,"$2,850.00","$9,000.00",,10-Sep-02,,,,X,,X,,X,X,,,,
0015510,CARLEY ADULT FAMILY HOME,837 S JAMES ST,RICHLAND CENTER,WI,53581,(608) 647-8112,RICHLAND,BOYER,HEATHER,CARLEY ADULT FAMILY HOME,BOYER,HEATHER,BOYER,HEATHER,837 S JAMES ST,,WI,53581,(608) 647-8112,AFH,B,4,"$2,500.00","$9,000.00",,11-Aug-15,,,,,,X,X,,X,,,X,
0011216,DEER VALLEY,14468 QUARRY DR,RICHLAND CENTER,WI,53581-,(608) 549-3352,RICHLAND,MCCARVILLE,HOLLY,DEER VALLEY ADULT FAMILY LIVING LLC,MCCARVILLE,HOLLY,MCCARVILLE,HOLLY,14468 QUARRY DR,,WI,53581-,(608) 549-3352,AFH,B,4,"$4,450.00","$6,000.00",,1-Mar-06,,,,,,,,X,X,,X,,X
0013236,NINOVAN,19394 CHICKEN RIDGE RD,RICHLAND CENTER,WI,53581-,(608) 604-5919,RICHLAND,FURGASON,JENNIFER,,FURGASON,JENNIFER,FURGASON,JENNIFER,28378 CTY HWY E,,WI,53581-,(608) 604-5919,AFH,B,4,"$2,550.00","$3,900.00",,14-Apr-10,,X,,X,,,,,X,,,,X
0015530,PLEASANT RIDGE AFH,29302 COUNTY HWY D,RICHLAND CENTER,WI,53581,(608) 475-0424,RICHLAND,MILLER,JAMIE,,MILLER,JAMIE & JASON,MILLER,JAMIE,29302 COUNTY HWY D,,WI,53581,(608) 475-0424,AFH,B,4,"$2,226.50","$4,056.50",,28-Apr-15,,,,X,,X,X,,X,,,X,X
0012221,SERENITY HOUSE,28901 DOBBS LANE,RICHLAND CENTER,WI,53581-,(608) 604-1572,RICHLAND,PECKHAM,MICHELLE,SERENITY HEALTHCARE LLC,,,PECKHAM,MICHELLE,28901 DOBBS LANE,,WI,53581,(608) 604-1572,AFH,B,4,"$3,000.00","$7,500.00",,1-Feb-08,,,,X,,,,X,X,,,,X
190063,VALLEY VIEW HOME,28425 COOP WOODS RD,RICHLAND CENTER,WI,53581-,(608) 585-2113,RICHLAND,UHLENHAKE,EDWARD/COLLEEN,,UHLENHAKE,EDWARD J,UHLENHAKE,EDWARD/COLLEEN,19872 CTY HWY NN,,WI,53581-,(608) 585-2163,AFH,B,4,"$6,029.00","$9,200.00",,1-Jul-96,,X,,X,,,,X,X,,,,X
0010895,VALLEY VIEW HOME II,19872 CTY HWY NN,RICHLAND CENTER,WI,53581-,(608) 585-2163,RICHLAND,UHLENHAKE,LEAH,EDWARD UHLENHAKE,UHLENHAKE,EDWARD,UHLENHAKE,EDWARD,19872 CTY HWY NN,,WI,53581-,(608) 585-2113,AFH,B,4,"$7,000.00","$9,070.00",,16-May-05,,X,,,,X,,X,X,,,X,X
0017366,HILLSONG HOME,28495 CLARY LN,SEXTONVILLE,WI,53584,(608) 383-1479,RICHLAND,MARTYNIUK,MIRANDA,"MARTY-KRAMER GROUP, LLC",MARTYNIUK,DOUGLAS,MARTYNIUK,STACEY,863 S PARK ST,,WI,53581,(608) 647-5319,AMBULATORY,B,4,"$6,000.00","$9,000.00",,29-Mar-19,,X,,,,,,X,X,,,,X
0014238,ELK CREEK,13032 ELK CREEK,VIOLA,WI,54664-,(608) 549-3352,RICHLAND,MCCARVILLE,HOLLY,ELK CREEK AFH LLC,MCCARVILLE,HOLLY,MCCARVILLE,HOLLY,14468 QUARRY DR,,WI,54664-,(608) 549-3352,AFH,B,4,"$4,450.00","$6,000.00",,10-Sep-12,,,,,,,X,X,X,,X,X,X
0009734,MYSTIC ACRES LLC,12878 CTY RD I,VIOLA,WI,54664-,(608) 627-1177,RICHLAND,COOK,DIANE L,MYSTIC ACRES LLC,COOK,DIANE L,COOK,DIANE L,17969 WILSON SPRINGS ROAD,,WI,54664-,(608) 538-3781,AFH,B,4,"$4,650.00","$5,886.50",,23-Jul-02,,,,,,,,X,X,,,,X
0010884,MYSTIC CREEK LLC,12489 STATE HWY 56,VIOLA,WI,54664-,(608) 627-2772,RICHLAND,COOK,DIANE,MYSTIC CREEK LLC,COOK,DIANE,COOK,DIANE,17969 WILSON SPRINGS ROAD,,WI,54664-,(608) 647-6243,AFH,B,4,"$4,500.00","$13,000.00",,1-Mar-05,,,,,,,,X,X,,,,X
0011115,TIMBER TRAILS,18627 HIGH POINT RD,VIOLA,WI,54664-,(608) 647-3298,RICHLAND,VONBEHREN,KENDA,,VONBEHREN,KENDA,VONBEHREN,KENDA,1960 ALLISON PARK DR,,WI,54664-,(608) 604-4765,AFH,B,4,"$4,500.00","$9,300.00",,19-Sep-05,,X,,X,,X,,X,X,,,,X
190080,WIND RIDGE HOME,14803 JEWELL RD,VIOLA,WI,54664-8716,(608) 627-1193,RICHLAND,HANZEL,DEBRA J,,HANZEL,DEBRA J,HANZEL,DEBRA J,14803 JEWELL RD,,WI,54664-8716,(608) 604-9840,AFH,B,4,"$3,200.00","$3,900.00",,12-Mar-96,,,,X,,,,X,X,,,,X
0013533,CRITTENDEN,2141 CRITTENDEN PLACE,BELOIT,WI,53511-,(608) 365-1701,ROCK,Nobel,Tracy,DUNGARVIN WISCONSIN LLC,WERTH,LORI,HARMAN,VALERIE,111 N. Main St. Suite #250,,WI,53511-,(608) 752-8363,AFH,B,4,"$4,817.00","$6,341.00",,29-Nov-10,,,,X,,,,,X,,,,X
0011377,EAST RIDGE,2009 EAST RIDGE RD,BELOIT,WI,53511-,(608) 365-4511,ROCK,Noble,Tracy,DUNGARVIN WISCONSIN LLC,TOENISKOETTER,DAVID,HARMAN,VALERIE,111 N Main St  Ste 250,,WI,53511-,(608) 752-8363,AFH,B,4,"$4,616.00","$6,387.50",,31-Mar-06,,,,X,,,,,X,,,,X
0018106,ITS ABOUT YOU ADULT FAMILY HOME LLC,1716 HARRISON AVENUE,BELOIT,WI,53511,(608) 750-0568,ROCK,STACKHOUSE,STACEY,ITS ABOUT YOU ADULT FAMILY HOME LLC,STACKHOUSE,STACEY,STACKHOUSE,MAT TIANA,1716 HARRISON AVENUE,,WI,53511,(608) 750-0568,AMBULATORY,B,4,"$5,000.00","$10,000.00",,27-Aug-20,,,,,,X,,X,X,,,X,X
0018489,RIZER AFH,1620 OAKWOOD AVE,BELOIT,WI,53511,(608) 436-5938,ROCK,RIZER,GAIL,RIZERS AFH,RIZER,GAIL,RIZER,GAIL,1620 OAKWOOD AVE,,WI,53511,(608) 436-5938,AMBULATORY,B,4,"$4,700.00","$5,000.00",,14-Jul-21,,X,,,,X,X,X,X,,,,
0011792,SHAWS ADULT FAMILY HOME,7071 S STATE RD 213,BELOIT,WI,53511-,(608) 774-0200,ROCK,Shaw,Lamona,,SHAW,LAMONA /MICHAEL,SHAW,LAMONA,63 MORNIE LANE,,KY,53511-,(608) 774-0200,AFH,B,4,"$7,640.00","$10,500.00",,1-Feb-07,,,,X,,,,,X,,,,X
0017865,MAKING DREAMS ACCESSIBLE,429 KAREN LN,CLINTON,WI,53525,(608) 676-6015,ROCK,ROMAN,JESSICA,MAKING DREAMS ACCESSIBLE LLC,ROMAN,JESSICA,ROMAN,JESSICA,W3625 WASHINGTON DR,,WI,53147,(414) 507-1586,AMBULATORY,F,3,$120.00,$130.00,,26-Nov-19,,,,,,,,,X,,,,X
0015815,APTIV Afton Road,3200 AFTON ROAD,JANESVILLE,WI,53548,(608) 554-3010,ROCK,HACHMEISTER,KATHERINE,RIVERFRONT ACIVITY CENTER INC,KESSENS,MARY,HACHMEISTER,KATHERINE,1107 BARBERRY,,WI,53545,(608) 784-9450,NONAMBULATORY,B,4,"$10,370.00","$11,240.00",,24-Sep-15,,,,,,X,,X,X,,,,
0013771,APTIV Rotamer Road,4264 EAST ROTAMER RD,JANESVILLE,WI,53546-,(608) 580-0468,ROCK,HACHMEISTER,KATHERINE,RIVERFRONT ACTIVITY CENTER INC,KESSENS,MARY,HACHMEISTER,KATHERINE,1107 BARBERRY DR,,WI,53546-,(608) 784-9450,AFH,B,4,"$5,915.00","$11,166.00",,11-Jul-11,,,,,,X,,,X,,,X,X
0015870,BERGMAN ADULT FAMILY HOME,540 E ZERMATT CT,JANESVILLE,WI,53545,(608) 563-2532,ROCK,BERGMAN,ANDREA,,BERGMAN,ANDREA  MATTHEW,BERGMAN,ANDREA  MATTHEW,540 E ZERMATT CT,,WI,53545,(608) 563-2532,AMBULATORY,B,4,"$2,000.00","$8,000.00",,3-Nov-16,,,,X,,,X,,X,,,X,X
0013250,CCLS MORNING DOVE,2224 N WRIGHT RD,JANESVILLE,WI,53546-,(608) 449-8074,ROCK,Czerwan,Rick,CREATIVE COMMUNITY LIVING SERVICES INC,ZACHE,JIM,ZACHE,JIM,314 E MAIN ST,,WI,53094,(608) 754-5400,AFH,F,3,"$6,344.92","$6,432.82",,16-Sep-10,,,,X,,,,,X,,,,X
0013249,CCLS WINTERGREEN,3712 WINTERGREEN WAY,JANESVILLE,WI,53546-,(608) 758-1252,ROCK,Czerwan,Rick,CREATIVE COMMUNITY LIVING SERVICES INC,ZACHE,JIM,ZACHE,JIM,314 E MAIN ST,,WI,53094,(920) 261-1345,AFH,F,3,"$3,834.63","$5,694.00",,16-Sep-10,,,,X,,,,,X,,,,X
0015664,FILLMORE,740 FILLMORE,JANESVILLE,WI,53546,(608) 756-0810,ROCK,Noble,Tracy,DUNGARVIN WI LLC,KRESS,LORI,HARMAN,VALERIE,111 N Main St. STE 250,,WI,53545,(608) 290-3170,AFH,B,3,"$6,176.00","$9,540.00",,1-Jul-15,,,,X,,X,,X,X,,,,X
0016032,OAKHILL AFH,482 N OAKHILL AVE,JANESVILLE,WI,53548,(608) 554-3562,ROCK,WILSTEIN,MATTHEW  JAY,MATTHEW JAY WILSTEIN,WILSTEIN,MATTHEW JAY,WILSTEIN,MATT,482 N OAKHILL AVE,,WI,53548,(262) 751-3566,AFH,B,4,"$1,800.00","$5,000.00",,22-Jul-16,,,,,,,,,X,,,X,
190026,RABES,6915 W BUTLER RD,JANESVILLE,WI,53548-,(608) 290-2431,ROCK,RABE,SHIRLEY,,RABE,DOUG & SHIRLEY,RABE,DOUG & SHIRLEY,6915 W BUTLER RD,,WI,53548-,(608) 290-2431,AFH,M,4,"$1,200.00","$2,000.00",,2-Jan-93,,,,,,,,,X,,,,X
0009025,REM BOND,3411 3413 BOND PLACE,JANESVILLE,WI,53548-,(608) 757-0125,ROCK,Wright,Lori,REM WISCONSIN INC,GIVNAN,ROBERT,Wright,Lori,"4033 123rd Street, STE A",,WI,54729,(608) 276-1191,AFH,M,4,"$7,491.16","$7,491.16",,7-Jun-00,,,,X,,,,,X,,,,X
0011213,REM CUMBERLAND,2619 CUMBERLAND,JANESVILLE,WI,53546-,(608) 755-0618,ROCK,Wright,Lori,REM WISCONSIN INC,,,Wright,Lori,"4033 123rd Street, STE A",,WI,54729,(608) 276-1191,AFH,B,4,"$9,060.66","$9,060.66",,16-Dec-05,,,,X,,X,,,X,,,X,X
0016427,REM GRANT,1838 S GRANT,JANESVILLE,WI,53546,(608) 752-7526,ROCK,Wright,Lori,REM WISCONSIN II INC,WRIGHT,LORI,Wright,Lori,"4033 123rd Street, STE A",,WI,54729,(608) 327-5945,NONAMBULATORY,B,3,"$8,247.72","$8,247.72",,13-Feb-17,,X,,X,,,,,X,,,,X
0013486,REM SAVANNA,2426 SAVANNA COURT,JANESVILLE,WI,53546-,(608) 868-3737,ROCK,Wright,Lori,REM WISCONSIN INC,MURPHY,NED,Wright,Lori,"4033 123rd Street, STE A",,WI,54729,(608) 276-1191,AFH,B,4,"$2,163.49","$2,163.49",,5-Oct-10,,,,X,,,,,X,,,,X
0016428,REM SHANNON,1606 SHANNON DRIVE,JANESVILLE,WI,53546,(608) 327-5945,ROCK,Wright,Lori,REM WISCONSIN III INC,,,Wright,Lori,"4033 123rd Street, STE A",,WI,54729,(608) 276-1191,NONAMBULATORY,B,3,"$7,303.47","$7,303.47",,20-Feb-17,,X,,X,,,,,X,,,,X
0011382,SKYVIEW,4438 SKYVIEW DR,JANESVILLE,WI,53546-,(608) 757-9311,ROCK,Noble,Tracy,DUNGARVIN WISCONSIN LLC,WERTH,LORI,HARMAN,VALERIE,111 N Main St  Ste 250,,WI,53546-,(608) 752-8363,AFH,F,4,"$2,842.43","$5,936.42",,31-Mar-06,,,,X,,,,,X,,,,X
0018129,STATE STREET HOME,2703 W STATE STREET,JANESVILLE,WI,53546,(608) 757-0909,ROCK,HACHMEISTER,KATHERINE,APTIV INC,KESSENS,MARY,HACHMEISTER,KATHERINE,1107 BARBERRY DRIVE,,WI,53545,(608) 784-9450,NONAMBULATORY,B,4,"$5,855.40","$9,415.20",,17-Jun-20,,,,,,,,X,X,,,,X
0017324,DAHL ADULT FAMILY HOME,138 WALNUT ST,ORFORDVILLE,WI,53576,(608) 346-0148,ROCK,DAHL,MARIE,,DAHL,MARIE,DAHL,ROBERT,PO BOX 71,,WI,53576,(608) 346-0148,AMBULATORY,B,3,,,,8-Mar-19,,X,X,,,X,X,X,X,,,X,
0014915,LOHFFS ASSISTED LIVING,11044 E COUNTY RD N,WHITEWATER,WI,53190-,(262) 473-1817,ROCK,LOHFF,RODNEY,,LOHFF,RODNEY,LOHFF,TAMMIE,11046 E COUNTY RD N,,WI,53190-,(262) 215-5008,AFH,B,3,"$3,500.00","$6,500.00",,29-Jan-14,,X,,,,,X,X,X,,X,X,
0015044,LOHFFS ASSISTED LIVING NORTH,11046 E COUNTY RD N,WHITEWATER,WI,53190-,(262) 473-1817,ROCK,LOHFF,TAMMIE,,LOHFF,TAMMIE,LOHFF,TAMMIE,11046 E COUNTY RD N,,WI,53190-,(262) 374-0184,AFH,B,4,"$3,500.00","$6,500.00",,9-May-14,,X,,X,,,X,X,X,,X,X,X
0014041,MAPLE RIDGE ADULT FAMILY HOME LLC,N620 HWY 27,CONRATH,WI,54731-,(715) 532-0207,RUSK,JONES,MELISSA,,JONES,MELISSA K,JONES,MELISSA,N2038 PIONEER ROAD,,WI,54731-,(715) 290-0075,AFH,B,4,$200.00,$280.00,,1-Mar-12,,,,,,X,,X,X,X,,,X
0018177,NEW BEGINNINGS 3.0,N620 HIGHWAY 27,CONRATH,WI,54731,(715) 314-0387,RUSK,LUND,NATHAN,NEW BEGINNINGS 2.0 LLC,LUND,NATHAN,LUND,NATHAN,PO BOX 175,,WI,54766,(715) 314-0387,NONAMBULATORY,M,4,"$4,340.00","$24,800.00",,13-Aug-20,,X,,,,X,,X,X,X,X,,
0017224,LAKE HOUSE,412 LAKE AVE,LADYSMITH,WI,54848,(715) 532-6090,RUSK,NILES,MICHELLE,LAKE MANOR LLC,KELLEY,CHERYL,SWEENEY,TONYA,1001 E 11TH ST N,,WI,54848,(715) 532-5546,AMBULATORY,B,4,"$2,579.00","$6,541.00",,16-Sep-19,,,,,,X,X,,X,,,X,
0017200,MINER MANOR,407 E MINER AVE,LADYSMITH,WI,54848,(715) 532-6090,RUSK,NILES,MICHELLE,LAKE MANOR LLC,KELLEY,CHERYL,SWEENEY,TONYA,1001 E 11TH ST N,,WI,54848,(715) 532-5546,NONAMBULATORY,B,4,"$2,555.00","$4,670.00",,16-Sep-19,,,,,,X,X,,X,,,X,X
0010652,PARKER PLACE (THE),W9976 BIRCH CIRCLE DRIVE,LADYSMITH,WI,54848-,(715) 532-3434,RUSK,PARKER,RONDA,,PARKER,RONDA,PARKER,RONDA,W9976 BIRCH CIRCLE DRIVE,,WI,54848-,(715) 532-3434,AFH,B,4,"$4,800.00","$8,100.00",,2-Jul-04,,,,,,,,,X,,,,X
0018420,Weeping Willow Acres,W16860 Old 14,Rice Lake,WI,54868,(715) 642-5743,RUSK,Marshall,Kayla,,Marshall,Kayla,Marshall,Kayla,W16860 Old 14,,WI,54868,(715) 790-5743,AFH,B,4,"$2,000.00","$6,000.00",,23-Feb-21,,X,,X,,,,X,X,,,X,
0016825,NEW BEGINNINGS,N595 2ND AVENUE,SHELDON,WI,54766,(715) 452-5875,RUSK,LUND,NATHAN,NEW BEGINNINGS 2.0 LLC,LUND,NATHAN,LUND,NATHAN,PO BOX 175,,WI,54766,(715) 452-5875,AMBULATORY,M,4,"$3,000.00","$12,000.00",,3-Jul-17,,X,,X,,,,X,X,X,X,,
0016616,NEW BEGINNINGS 2.0,W5136 SPUR ROAD,SHELDON,WI,54766,(715) 452-5875,RUSK,LUND,NATHAN,NEW BEGINNINGS 2.0 LLC,LUND,NATHAN,LUND,NATHAN,PO BOX 175,,WI,54766,(715) 452-5875,AMBULATORY,M,4,"$6,000.00","$1,200.00",,5-Apr-17,,X,,,,,,X,X,X,X,,
0012869,REM Krista Court,300 KRISTA COURT,BARABOO,WI,53913-,(608) 327-5945,SAUK,Wright,Lori,REM WISCONSIN,,,WRIGHT,LORI,"4033 123rd Street, STE A",,WI,53713,(608) 276-1191,AFH,B,4,"$4,908.00","$13,244.75",,26-Aug-10,,,,X,,,,X,X,,,,X
0010420,RIDGEVIEW,S9068 COUNTY RD G,PLAIN,WI,53577-,(608) 546-2287,SAUK,NACHREINER,KATHRYN,,NACHREINER,JEFFREY,NACHREINER,KATHY,S9068 COUNTY RD G,,WI,53577-,(608) 546-2287,AFH,B,4,"$1,740.00","$39,990.00",,23-Dec-03,,,,X,,X,X,,X,,,,X
0012475,BLEVINS,2220 MYRTLE ST,REEDSBURG,WI,53959-,(608) 524-2466,SAUK,BLEVINS,CHRISTINE,,BLEVINS,CHRISTINE,BLEVINS,CHRISTINE,2220 MYRTLE ST,,WI,53959-,(608) 524-2466,AFH,B,4,"$1,524.00","$3,120.15",,23-Oct-08,,,,X,,X,,X,X,,,,X
0014851,COUNTRY FAMILY HOME LLC,261 3RD ST,REEDSBURG,WI,53959-,(608) 768-0671,SAUK,SZYPICYN,MIKOLAJ,COUNTRY FAMILY HOME LLC,SZYPICYN,MIKOLAJ,SZYPICYN,MIKOLAJ,261 3RD ST,,WI,53959-,(773) 297-4222,AFH,B,4,"$2,000.00","$14,000.00",,13-Nov-13,,,,X,,,,X,X,,X,X,X
0017880,EASTRIDGE,744 EASTRIDGE DR,REEDSBURG,WI,53959,,SAUK,JESSE,DEBORAH,JESSE PROPERTIES,JESSE,DEBORAH,JESSE,DEBORAH,S3123 W LAKE VIRGINIA RD,,WI,53957,(608) 393-1570,NONAMBULATORY,B,4,$0.00,$0.00,,16-Oct-19,,X,,,,X,,,X,,,,
0015367,INSPIRING HEIGHTS LLC,E6633 N DEWEY AVE,REEDSBURG,WI,53959,(608) 604-4768,SAUK,JONES,LATONIA,INSPIRING HEIGHTS LLC,JONES,LATONIA,JONES,LATONIA,E6865 CHADWICK RD,,WI,53959,(608) 604-4768,AFH,B,4,$400.00,"$1,200.00",,22-Jan-15,,X,,,,X,,X,X,,,,X
