Facility ID,Facility Name,Street,City,State,Zip Code,Phone Number,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,Mailing Street,Mailing City,Mailing State,Mailing Zip Code,Licensee Phone Number,Class,Gender,Capacity,Low Rate,High Rate,Date Probationary Issued,Date Regular Issued,Region,Waiver Certified Independent CBRF Apartments,Traumatic Brain Injury,Terminally Ill,Public Funding,Pregnant Women Counselling,Physically Disabled,Irreversible Dementia Alzeimers,Emotionally Disturbed Mental Illness,Developmentally Disabled,Correctional Clients,Alcohol Drug Dependent,Advanced Aged,HCBS Compliant
17805,HARTFORD ESTATES I,109 LONE OAK LN,HARTFORD,WI,53027,(414) 915-0710,WASHINGTON,MYERS,EMMY,HARTFORD ESTATES ASSISTED LIVING INC,OVBIAGELE,NATALEE,MYERS,EMMY,839 N JEFFERSON ST  STE 502,MILWAUKEE,WI,53202,(414) 915-0710,CLASS CNA (NONAMBULATORY),B,8,3200,5000,,30-Oct-19,NORTHEASTERN REGION,,X,X,X,,X,X,X,X,,X,X,X
18123,HARTFORD ESTATES II,111 LONE OAK LANE,HARTFORD,WI,53027,(262) 457-3029,WASHINGTON,MYERS,EMMY,HARTFORD ESTATES ASSISTED LIVING INC,OVBIAGELE,NATALEE,MYERS,EMMY,111 LONE OAK LANE,HARTFORD,WI,53027,(414) 915-0710,CLASS CNA (NONAMBULATORY),B,6,3100,5000,13-Aug-20,1-Aug-21,NORTHEASTERN REGION,,X,X,,,X,X,,X,,,X,X
15124,MAJESTIC HEIGHTS ASSISTED LIVING,85 S WACKER DR,HARTFORD,WI,53027-,(262) 670-6499,WASHINGTON,PRITZLAFF,MARGARET,SEDONIA LLC,,,PRITZLAFF,MARGARET,85 S WACKER DR,HARTFORD,WI,53027-,(414) 315-9889,CLASS CNA (NONAMBULATORY),B,26,4000,5400,30-Jun-14,1-Jul-15,NORTHEASTERN REGION,,,X,X,,X,X,,,,,X,X
16367,MAJESTIC HEIGHTS ASSISTED LIVING II,63 SOUTH WACKER DRIVE,HARTFORD,WI,53027,(262) 670-8661,WASHINGTON,PRITZLAFF,MARGARET,SEDONIA LLC,PRITZLAFF,MARGARET,PRITZLAFF,MARGARET,85 S WACKER DRIVE,HARTFORD,WI,53027,(414) 315-9889,CLASS CNA (NONAMBULATORY),B,26,4000,5600,22-Nov-16,1-Dec-17,NORTHEASTERN REGION,,,X,X,,X,X,,,,,X,X
15651,WATERFORD AT HARTFORD (THE),1025 BELL AVE,HARTFORD,WI,53027,(262) 670-9477,WASHINGTON,HUTCHISON,KIRSTEN,CSL HARTFORD LLC,BEATHARD,DAVID,HUTCHISON,KIRSTEN,1025 BELL AVE,HARTFORD,WI,53027,(972) 308-8387,CLASS CNA (NONAMBULATORY),B,19,3500,5000,21-May-15,1-Jun-16,NORTHEASTERN REGION,,,X,X,,X,X,,,,,X,X
17434,WELLINGTON PLACE AT HARTFORD,615 HILLDALE DRIVE,HARTFORD,WI,53027,(262) 673-3544,WASHINGTON,RAKOWSKI,MONICA,WISCONSIN ILLINOIS SENIOR HOUSING INC,KERWIN,ANDREW,RAKOWSKI,MONICA,615 HILLDALE DRIVE,HARTFORD,WI,53027,(303) 980-0611,CLASS CNA (NONAMBULATORY),B,30,2900,5150,,5-Mar-20,NORTHEASTERN REGION,,,,,,X,X,,,,,X,X
17400,FOREST VIEW MANOR,W194 N16744 EAGLE DRIVE,JACKSON,WI,53037,(262) 677-0651,WASHINGTON,GEHRKE,HEIDI,NOHC - JACKSON SENIOR LIVING LLC,MASCHOFF,DEAN,MASCHOFF,DEAN,PO BOX 47199,CHICAGO,IL,60647,(847) 612-0750,CLASS CNA (NONAMBULATORY),B,22,,4750,,15-Feb-19,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,X
15325,LANDMARK AT JACKSON CROSSINGS (THE),N168 W22022 MAIN ST,JACKSON,WI,53037,(262) 993-2838,WASHINGTON,GORDON,GAIL,SNH SE TENANT TRS INC,STEVIE,LAURA,NEWCOMB,LISA,400 CENTRE ST,NEWTON,MA,2458,(617) 796-8350,CLASS CNA (NONAMBULATORY),B,24,5105,7337,1-Dec-14,,NORTHEASTERN REGION,,,,X,,,X,,,,,X,X
310376,EXODUS TRANSITIONAL CARE FACILITY,1421 FOND DU LAC AVE,KEWASKUM,WI,53040-,(262) 626-4166,WASHINGTON,COLWIN,CHERYL,EXODUS TRANSITIONAL CARE FAC INC,MILLER,EDWARD,COLWIN,CHERYL,1421 FOND DU LAC AVE,KEWASKUM,WI,53040-,(262) 626-4166,CLASS AS (SEMIAMBULATORY),M,20,3045,3045,1-Jun-80,1-Jun-80,NORTHEASTERN REGION,,,,,,,,,,,X,,
12055,KETTLE MORAINE GARDENS,1038 FOND DU LAC AVE,KEWASKUM,WI,53040-,(262) 626-4990,WASHINGTON,THULL,ANGELA,,THULL,TINA,THULL,TINA,8735 HWY HH,KEWASKUM,WI,53040-,(262) 689-9725,CLASS CNA (NONAMBULATORY),B,21,3595,5800,15-Nov-07,1-May-08,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,X
12054,KETTLE MORAINE GARDENS MEMORY UNIT,1042 FOND DU LAC AVE,KEWASKUM,WI,53040-,(262) 626-2775,WASHINGTON,THULL,TOM,,THULL,TINA,THULL,TINA,8735 HWY HH,KEWASKUM,WI,53040-,(262) 689-9725,CLASS CNA (NONAMBULATORY),B,15,4800,6900,15-Nov-07,1-May-08,NORTHEASTERN REGION,,,,,,,X,,,,,,X
16717,AUTUMN OAKS,227 E WASHINGTON STREET,SLINGER,WI,53086,(262) 644-5926,WASHINGTON,ACOSTA,GUESSIARRIA,AUTUMN OAKS PLATINUM LLC,TERESINSKI,JOHN  A,TERESINSKI,JOHN,2448 S 102ND STREET #305,WEST ALLIS,WI,53227,(414) 940-6608,CLASS CNA (NONAMBULATORY),B,35,2600,4500,7-Aug-17,1-Aug-18,NORTHEASTERN REGION,,X,X,,,X,X,X,X,,,X,X
12822,SERENITY VILLA,1650 AMERICAN EAGLE DR,SLINGER,WI,53086-,(262) 297-1512,WASHINGTON,ERMER,TRACY,,ERMER,TRACY,ERMER,TRACY,7860 HIGHLAND DR,KEWASKUM,WI,53086-,(262) 689-6973,CLASS CNA (NONAMBULATORY),B,25,5000,6400,15-Jun-09,1-Jul-10,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,X
15363,SERENITY VILLA ASSISTED LIVING,1707 AMERICAN EAGLE DR,SLINGER,WI,53086,(262) 644-9204,WASHINGTON,ERMER,TRACY,EVELEE LLC,ERMER,TRACY,ERMER,TRACY,7860 HIGHLAND DRIVE,KEWASKUM,WI,53040,(262) 644-9204,CLASS CNA (NONAMBULATORY),B,26,5000,6600,,18-Dec-14,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,
16309,SERENITY VILLA ASSISTED LIVING IV,1727 AMERICAN EAGLE DR,SLINGER,WI,53086,(262) 644-0720,WASHINGTON,ERMER,TRACY,EVELEE LLC,ERMER,TRACY,ERMER,TRACY,7860 HIGHLAND DR,KEWASKUM,WI,53086,(262) 689-6973,CLASS CNA (NONAMBULATORY),B,26,5000,6600,,26-Sep-16,NORTHEASTERN REGION,,,,,,,X,,,,,X,
13482,SERENITY VILLA II,1600 AMERICAN EAGLE DR,SLINGER,WI,53086-,(262) 644-9204,WASHINGTON,ERMER,TRACY L,,ERMER,TRACY L,ERMER,TRACY L,7860 HIGHLAND DR,KEWASKUM,WI,53086-,(262) 689-6973,CLASS CNA (NONAMBULATORY),B,26,5400,6000,16-Nov-10,1-Dec-11,NORTHEASTERN REGION,,,X,,,X,X,,,,,,
14764,ARBOR POINT CBRF,230 232 ARBOR POINT AVE,WEST BEND,WI,53095-,(262) 338-4941,WASHINGTON,MCCARDELL,KATHLEEN,BRIDGES OF WISCONSIN INC,MCCARDELL,KATHLEEN,MCCARDELL,KATHY,1625 E WASHINGTON ST STE 111,WEST BEND,WI,53095,(262) 338-4941,CLASS CNA (NONAMBULATORY),B,6,5400,6386,7-Oct-13,,NORTHEASTERN REGION,,X,,X,,X,X,X,X,,,,X
14975,CALM HARBOR,141 S 8TH AVE,WEST BEND,WI,53095-,(262) 338-6070,WASHINGTON,STEIER,MARK,ELEVATE INC,,,SIMON,MARY,N169W21005 MEADOW LN,JACKSON,WI,53095-,(262) 677-2216,CLASS AA (AMBULATORY),B,8,5185,5185,31-Mar-14,,NORTHEASTERN REGION,,,,,,,,X,,,X,,
13172,CARRIE LANE HOUSE,1707 CARRIE LN,WEST BEND,WI,53095,(262) 353-3278,WASHINGTON,TURNER JR,ROBERT,TOUCHSTONE LIVING CARE LLC,TURNER,ROBERT,TURNER,ROBERT,W 5057 Farm Village,Elhorn,WI,53121,(262) 412-4002,CLASS CNA (NONAMBULATORY),B,8,5500,7300,4-Mar-10,1-Mar-11,NORTHEASTERN REGION,,X,,X,,X,X,,X,,,X,X
15075,CHESTNUT CBRF,346 S MAIN ST,WEST BEND,WI,53095-,(262) 338-4941,WASHINGTON,MCCARDELL,KATHLEEN,BRIDGES OF WISCONSIN INC,MCCARDELL,KATHLEEN,MCCARDELL,KATHY,1625 E WASHINGTON ST STE 111,WEST BEND,WI,53095,(262) 338-4941,CLASS CNA (NONAMBULATORY),B,8,4500,5060,,13-May-14,NORTHEASTERN REGION,,X,,X,,X,,X,X,,,,X
17719,COMPASSIONATE HEIGHTS,1937 NORTH MAIN STREET,WEST BEND,WI,53090,,WASHINGTON,BEINING,DANIELLE,DANKER INC,GROTELUESCHEN,KERI,BEINING,DANIELLE,1937 NORTH MAIN STREET,WEST BEND,WI,53090,,CLASS CNA (NONAMBULATORY),B,8,0,6000,1-Nov-19,1-Nov-20,NORTHEASTERN REGION,,,X,X,,X,X,,,,,X,X
16530,CORNERSTONE (THE),330 ARBOR POINT AVE,WEST BEND,WI,53095,(262) 689-9725,WASHINGTON,BENZING,KAREE,MT TRINITY MANAGEMENT LLC,THULL,TINA,THULL,TINA,8735 HWY HH,KEWASKUM,WI,53040,(262) 689-9725,CLASS CNA (NONAMBULATORY),B,12,4500,6500,13-Mar-17,1-Mar-18,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,
16989,CORNERSTONE II (THE),330 ARBORPOINT AVE,WEST BEND,WI,53095,(262) 429-1777,WASHINGTON,BENZING,KAREE,MT TRINITY MANAGEMENT LLC,THULL,TINA,THULL,TINA,8735 HWY H H,KEWASKUM,WI,53040,(262) 689-9725,CLASS CNA (NONAMBULATORY),B,12,4800,6500,3-Oct-18,1-Oct-19,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,
15048,COTTAGES AT CEDAR RUN THE,6090 SCENIC DR,WEST BEND,WI,53095,(262) 306-2100,WASHINGTON,FULLHART,JENNIFER,BENEVOLENT CORPORATION CEDAR COMMUNITY,ADLER,JOAN,FULLHART,JENNIFER,5595 CO RD Z,WEST BEND,WI,53095,(262) 306-2100,CLASS CNA (NONAMBULATORY),B,66,6650,7400,,15-Jul-14,NORTHEASTERN REGION,,,,,,,X,,,,,X,
12737,FIELDS OF WASHINGTON COUNTY THE,531 E WASHINGTON ST,WEST BEND,WI,53095-,(262) 365-6503,WASHINGTON,PFEIFER,KENDALL,WASHINGTON COUNTY,HEALTH CENTER,SAMARITAN,PFEIFER,KENDALL,531 E WASHINGTON ST,WEST BEND,WI,53095-,,CLASS CNA (NONAMBULATORY),B,31,4979,6705,29-Jul-09,1-Aug-10,NORTHEASTERN REGION,,,,X,,,X,,,,,X,
14745,GATEWOOD CBRF,1430 GATEWOOD DR,WEST BEND,WI,53095-,(262) 338-4941,WASHINGTON,MCCARDELL,KATHLEEN,BRIDGES OF WISCONSIN INC,MCCARDELL,KATHLEEN,MCCARDELL,KATHY,1625 E WASHINGTON ST STE 111,WEST BEND,WI,53095,(262) 338-4941,CLASS CNA (NONAMBULATORY),B,6,5323,6734,7-Oct-13,1-Oct-14,NORTHEASTERN REGION,,X,,X,,X,X,X,X,,,X,X
310413,HAWTHORN MANOR INC,321 HAWTHORN DR,WEST BEND,WI,53095-,(262) 338-3266,WASHINGTON,BECKER,ANITA,ANITA BECKER,BECKER,ANITA,BECKER,ANITA,5743 DEBBIE LANE,WEST BEND,WI,53095-,(262) 338-3266,CLASS AS (SEMIAMBULATORY),B,13,2000,3400,28-Jun-89,1-Dec-89,NORTHEASTERN REGION,,,,,,,X,X,,,,X,X
13271,HIL COLUMBUS HOUSE,5096 VALLEY TRL,WEST BEND,WI,53095,(262) 338-3937,WASHINGTON,COLE,JESSICA,HOMES FOR INDEPENDENT LIVING OF WI LLC,BALESTRIERI,JAMES G,WILLIAMS,ASHLEY,1249 RUSSETT COURT,GREEN BAY,WI,54313,(262) 446-4488,CLASS AA (AMBULATORY),B,5,5187,5187,12-Jul-10,1-Jul-11,NORTHEASTERN REGION,,X,,X,,,,X,X,,,,X
13787,IVY MANOR OF WEST BEND,370 S FOREST AVE,WEST BEND,WI,53095-,(262) 305-1209,WASHINGTON,POLSTER,SUSAN K,IVY MANOR OF WEST BEND LLC,POLSTER,SUSAN K,POLSTER,SUSAN K,370 S FOREST AVE,WEST BEND,WI,53095-,(262) 305-1209,CLASS CNA (NONAMBULATORY),B,26,4150,5200,15-Sep-11,1-Oct-12,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,X
14319,IVY MANOR OF WEST BEND BLDG 2,350 S FOREST,WEST BEND,WI,53095-,(262) 365-0056,WASHINGTON,POLSTER,SUSAN K,IVY MANOR OF WEST BEND LLC,POLSTER,SUSAN K,POLSTER,SUSAN,129 ERIN CT,WEST BEND,WI,53095-,(262) 305-1209,CLASS CNA (NONAMBULATORY),B,26,4150,5200,,24-Sep-12,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,X
15803,IVY MANOR OF WEST BEND BUILDING 3,365 S FOREST AVE,WEST BEND,WI,53095,(262) 365-0056,WASHINGTON,POLSTER,SUSAN,IVY MANOR OF WEST BEND LLC,POLSTER,SUSAN,POLSTER,SUSAN,370 S FOREST AVE,WEST BEND,WI,53095,(262) 305-1209,CLASS CNA (NONAMBULATORY),B,22,4500,5700,,1-Oct-15,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,X
13625,NEW PERSPECTIVE-WEST BEND,2130 CONTINENTAL DR,WEST BEND,WI,53095-,(262) 338-0092,WASHINGTON,RITACCA,JENNA,WEST BEND OPS LLC,NOVACZYK,RYAN,RITACCA,JENNA,2130 CONTINENTAL DR,WEST BEND,WI,53095-,(218) 721-2800,CLASS CNA (NONAMBULATORY),B,60,4000,6700,,20-Oct-11,NORTHEASTERN REGION,,,,X,,,X,,,,,X,
15650,WATERFORD AT WEST BEND (THE),831 E WASHINGTON,WEST BEND,WI,53095,(262) 335-1992,WASHINGTON,HUTCHISON,KIRSTEN,CSL WEST BEND LLC,BEATHARD,DAVID,HUTCHISON,KIRSTEN,1740 CONDOR LANE,GREEN BAY,WI,54313,(972) 308-8387,CLASS CNA (NONAMBULATORY),B,48,3200,5800,21-May-15,,NORTHEASTERN REGION,,,X,,,X,X,,,,,X,X
17799,AUBERGE AT BROOKFIELD A MEMORY CARE COMM (THE),1105 DAVIDSON RD,BROOKFIELD,WI,53045,(262) 641-9020,WAUKESHA,SNYDER,Elizabeth,WELLTOWER TENANT GROUP LLC,PISANELLI,MARY ELLEN,DUNHAM,MATTHEW,7420 BRIDGEPORT RD STE 105,PORTLAND,OR,97224,(419) 247-2800,CLASS CNA (NONAMBULATORY),B,95,7395,11995,11-Aug-20,,SOUTHERN REGION,,,,,,,X,,,,,X,X
18261,AZURA AT MIEROW FARM BROOKFIELD BUILDING A,16040 WASHINGTON DRIVE,BROOKFIELD,WI,53005,(262) 227-0075,WAUKESHA,Stemm,Michael,AZURA BROOKFIELD LLC,BARTON,JUSTINE,KREIDER,JILL,1233 NORTH MAYFAIR ROAD 301,MILWAUKEE,WI,53226,(303) 909-4081,CLASS CNA (NONAMBULATORY),B,24,4000,10000,,8-Jan-21,SOUTHERN REGION,,,X,,,,X,,,,,X,X
18260,AZURA AT MIEROW FARM BROOKFIELD BUILDING B,16030 WASHINGTON DRIVE,BROOKFIELD,WI,53005,(262) 606-1555,WAUKESHA,Stemm,Michael,AZURA BROOKFIELD LLC,BARTON,JUSTINE,KREIDER,JILL,1233 NORTH MAYFAIR ROAD 301,MILWAUKEE,WI,53226,(303) 909-4081,CLASS CNA (NONAMBULATORY),B,24,4000,10000,,14-Oct-20,SOUTHERN REGION,,,X,,,,X,,,,,X,X
18259,AZURA AT MIEROW FARM BROOKFIELD BUILDING C,16020 WASHINGTON DRIVE,BROOKFIELD,WI,53005,(262) 227-0075,WAUKESHA,Stemm,Michael,AZURA BROOKFIELD,BARTON,JUSTINE,KREIDER,JILL,1233 NORTH MAYFAIR ROAD 301,MILWAUKEE,WI,53226,(303) 909-4081,CLASS CNA (NONAMBULATORY),B,30,4000,10000,,9-Nov-20,SOUTHERN REGION,,,X,,,,X,,,,,X,X
18258,AZURA AT MIEROW FARM BROOKFIELD BUILDING D,16010 WASHINGTON DRIVE,BROOKFIELD,WI,53005,(262) 227-0075,WAUKESHA,Stemm,Michael,AZURA BROOKFIELD LLC,BARTON,JUSTINE,KREIDER,JILL,1233 NORTH MAYFAIR ROAD 301,MILWAUKEE,WI,53226,(303) 909-4081,CLASS CNA (NONAMBULATORY),B,30,4000,10000,,8-Jan-21,SOUTHERN REGION,,,X,,,,X,,,,,X,X
18184,BONNIE LANE,18535 BONNIE LANE,BROOKFIELD,WI,53045,(262) 649-3301,WAUKESHA,LUMBY,KRISTINA,PRADER-WILLI HOMES OF OCONOMOWOC LLC,,,Raml-Glider,Vicki,PO BOX 278,DOUSMAN,WI,53118,(262) 569-4848,CLASS AA (AMBULATORY),B,8,8500,12000,,14-Jul-20,SOUTHERN REGION,,,,,,,,,X,,,,X
13589,BROOKDALE BROOKFIELD AL,660 WOELFEL RD,BROOKFIELD,WI,53045-,(262) 789-7499,WAUKESHA,VAN VORS,BRANDON,"BKD BROOKDALE PLACE OF BROOKFIELD, LLC",LESKOWICZ,JOANNE,VAN VORS,BRANDON,660 WOELFEL RD,BROOKFIELD,WI,53045,(414) 918-5000,CLASS CNA (NONAMBULATORY),B,95,3745,5695,25-Feb-11,2-Mar-12,SOUTHERN REGION,,,,X,,X,X,,,,,X,X
310345,BROOKDALE BROOKFIELD CAPITOL DRIVE,15100 W CAPITOL DR,BROOKFIELD,WI,53005-,(262) 781-5220,WAUKESHA,YOUNG,GREGORY,BROOKDALE SENIOR LIVING COMMUNITIES INC,LESKOWICZ,JOANNE,Young,Gregory,15100 W CAPITOL DR,BROOKFIELD,WI,53005,(414) 918-5000,CLASS CNA (NONAMBULATORY),B,24,5295,5295,30-Oct-91,31-Oct-92,SOUTHERN REGION,,,,X,,,X,,,,,X,X
14569,BROOKDALE BROOKFIELD MC,685 WOELFEL RD,BROOKFIELD,WI,53045-,(262) 754-2761,WAUKESHA,GAST,DIANA,BKD CLARE BRIDGE PLACE BROOKFIELD LLC,LESKOWICZ,JOANNE,GAST,DIANA,685 WOELFEL RD,BROOKFIELD,WI,53045,(414) 918-5000,CLASS CNA (NONAMBULATORY),B,20,5395,5795,23-May-13,1-May-14,SOUTHERN REGION,,,,X,,,X,,,,,X,X
18360,FATHER SOLANUS CASEY CBRF,16790 WEST NORTH AVENUE,BROOKFIELD,WI,53005,(920) 220-9609,WAUKESHA,STAUDE,TANYA,ST COLETTA OF WISCONSIN,BEHNCKE,TED,BEHNCKE,TED,N4637 COUNTY ROAD Y,JEFFERSON,WI,53549,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,8,3720,4345,,11-Jun-21,SOUTHERN REGION,,,,,,X,,,X,,,,
17775,HEARTIS VILLAGE BROOKFIELD,16040  W GREENFIELD AVE,BROOKFIELD,WI,53005,(262) 232-6888,WAUKESHA,WIMAN,JOHN,CADDIS HEALTHCARE,CUMMINGS,TAMI,Director,Executive,16040 W Greenfield Ave,Brookfield,WI,53005,(214) 916-5750,CLASS CNA (NONAMBULATORY),B,151,4020,7150,10-Oct-19,10-Oct-20,SOUTHERN REGION,,,,,,,X,,,,,X,
17521,HILLSDALE HOME,2310 HILLSDALE DR E,BROOKFIELD,WI,53005,(414) 628-9445,WAUKESHA,LANGE,CYNTHIA,NCOL INVESTMENTS LLC,LANGE,SCOTT,LANGE,CYNTHIA,PO BOX 73,WALES,WI,53183,(414) 628-9445,CLASS CNA (NONAMBULATORY),B,6,4500,6000,23-Apr-20,30-Apr-21,SOUTHERN REGION,,X,,,,X,,X,X,,,,X
17382,IRIS HEALTH CLINIC LLC,260 S ELMGROVE ROAD,BROOKFIELD,WI,53005,(971) 334-3150,WAUKESHA,BRUNZELLE,PETER,IRIS HEALTH CLINIC LLC,BRUNZELLE,PETER,BRUNZELLE,PETER,260 S ELMGROVE ROAD,BROOKFIELD,WI,53005,(971) 334-3150,CLASS CA (AMBULATORY),B,12,5400,26940,13-Apr-20,1-Apr-21,SOUTHERN REGION,,,,,X,,,X,,X,X,,X
17722,LAKEWOOD ALZHEIMERS SPECIAL CARE CENTER,4065 N CALHOUN RD,BROOKFIELD,WI,53005,(262) 373-0848,WAUKESHA,KING,LAURIAL,SUNSHINE RETIREMENT LLC,SERRANO,LUIS,Bader,Cheyne,41080 SW Mount Bachelor Drive Suite 200,Bend,OR,97702,(541) 323-3725,CLASS CNA (NONAMBULATORY),B,65,4995,6600,10-Oct-19,,SOUTHERN REGION,,,,,,,X,,,,,,
11457,NEW PERSPECTIVE BROOKFIELD,16720 W GREENFIELD AVE,BROOKFIELD,WI,53005,(262) 827-9017,WAUKESHA,Angle,Anna,"NEW PERSPECTIVES FUND 1, LLC",NOVACZYK,RYAN,NOVACZYK,RYAN,5900 Clearwater Dr. STE 500,Minnetonka,MN,55343,(952) 746-3630,CLASS CNA (NONAMBULATORY),B,16,4245,4675,2-Nov-06,1-May-07,SOUTHERN REGION,,,,X,,,X,,,,,X,X
11458,NEW PERSPECTIVE BROOKFIELD,16690 W GREENFIELD AVE,BROOKFIELD,WI,53005,(262) 821-1180,WAUKESHA,Bradt,Shelly,"NEW PERSPECTIVES FUND 1, LLC",NOVACZYK,RYAN,NOVACZYK,RYAN,7625 GOLDEN TRIANGLE DR STE T,EDEN PRAIRIE,MN,55344,(952) 746-3630,CLASS CNA (NONAMBULATORY),B,18,4400,5150,2-Nov-06,1-May-07,SOUTHERN REGION,,,,X,,,X,,,,,X,X
18369,REGENCY BROOKFIELD MEMORY CARE,777 NORTH BROOKFIELD ROAD,BROOKFIELD,WI,53045,(262) 780-0321,WAUKESHA,SULLIVAN,DONNA,NATIONAL REGENCY OF NEW BERLIN INC,WIMMER,MARK,BRZESKI,ELIZABETH,13750 NATIONAL AVENUE,NEW BERLIN,WI,53151,(414) 529-3900,CLASS CNA (NONAMBULATORY),B,11,0,6500,12-Mar-21,,SOUTHERN REGION,,,,,,,X,,,,,,X
18390,ROBINS LANDING AT BROOKFIELD,2800 NORTH CALHOUN ROAD,BROOKFIELD,WI,53005,(262) 402-9700,WAUKESHA,WILERT,DAWN,NOBLE SENIOR LIVING AT BROOKFIELD LLC,SCHECHTER,LORNE,SCHECHTER,LORNE,137 BROAD STREET,RED BANK,NJ,7701,(732) 403-3151,CLASS CNA (NONAMBULATORY),B,52,3080,7500,10-Mar-21,,SOUTHERN REGION,,,,,,,X,X,X,,,X,
18391,ST ANGELA MERICI CBRF,16780 WEST NORTH AVENUE,BROOKFIELD,WI,53005,(920) 220-9609,WAUKESHA,STAUDE,TANYA,ST COLETTA OF WISCONSIN,BEHNCKE,TED,BEHNCKE,TED,N4637 COUNTY ROAD Y,JEFFERSON,WI,53549,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,8,3720,4345,,11-Jun-21,SOUTHERN REGION,,,,,,X,,,X,,,,
18392,ST MARIA CRESENTIA CBRF,16770 WEST NORTH AVENUE,BROOKFIELD,WI,53005,(920) 220-9609,WAUKESHA,STAUDE,TANYA,ST COLETTA OF WISCONSIN,BEHNCKE,TED,BEHNCKE,TED,N4637 COUNTY ROAD Y,JEFFERSON,WI,53549,(920) 674-4330,CLASS CNA (NONAMBULATORY),B,8,3720,4345,,11-Jun-21,SOUTHERN REGION,,,,,,X,,,X,,,,
17742,VESTA MEMORY CARE,3965 BRADEE RD,BROOKFIELD,WI,53005,(414) 234-5550,WAUKESHA,ZIEHM,JAYNE,VESTA MEMORY CARE LLC,ZIEHM,JAYNE,ZIEHM,JAYNE,6317 W LLOYD ST,WAUWATOSA,WI,53213,(414) 234-5550,CLASS CNA (NONAMBULATORY),B,8,6900,8050,2-Oct-19,,SOUTHERN REGION,,,,,,,X,,,,,,
17522,BUTLER HOUSE,12605 W COURTLAND AVE,BUTLER,WI,53007,(888) 484-5045,WAUKESHA,ROGINSKIY,MICHAEL,BUTLER HOUSE LLC,ROGINSKIY,MICHAEL,ROGINSKIY,MICHAEL,PO BOX 242444,MILWAUKEE,WI,53224,,CLASS CNA (NONAMBULATORY),B,8,4000,7000,,13-Jan-20,SOUTHERN REGION,,X,X,,,X,X,X,X,X,X,X,X
17711,ADULT EATING DISORDER RESIDENTIAL CARE,W277 OAKWOOD DR,DELAFIELD,WI,53018,(262) 646-4411,WAUKESHA,EFFERTZ,KIMBERLY,ROGERS MEMORIAL HOSPITAL,EFFERTZ,KIM,O'Neil,Maeve,34700 VALLEY RD,OCONOMOWOC,WI,53066,(262) 646-4411,CLASS AA (AMBULATORY),B,8,28560,28560,,26-Jun-19,SOUTHERN REGION,,,,,,,,X,,,,,
12061,ROGERS MEMORIAL HOSPITAL DELAFIELD B,W325 OAKWOOD DR,DELAFIELD,WI,53018-,(262) 646-4411,WAUKESHA,EFFERTZ,KIMBERLY,ROGERS MEMORIAL HOSPITAL,EFFERTZ,KIM,O'Neill,Maeve,34700 VALLEY RD,OCONOMOWOC,WI,53066,(262) 646-4411,CLASS AA (AMBULATORY),B,16,,,,8-Feb-08,SOUTHERN REGION,,,,,,,,X,,,,,
12200,CORY HOME,201/203 CORY AVE,DOUSMAN,WI,53118-,(262) 965-2050,WAUKESHA,Goralski,Sara,OCONOMOWOC DEVELOPMENTAL TRAINING CENTER/WI,,,Raml-Glider,Vicky,36100 GENESEE LAKE RD,OCONOMOWOC,WI,53066,(262) 569-5510,CLASS AA (AMBULATORY),B,8,14288,14288,,27-Nov-07,SOUTHERN REGION,,,,X,,,,,X,,,,X
9739,HANSON HOUSE,240 WOLF DRIVE,DOUSMAN,WI,53118-,(262) 965-2162,WAUKESHA,Lumby,Kristina,PRADER WILLI HOMES OF OCONOMOWOC LLC,RUPNOW,MARGUERITE,Raml-Glider,Vicki,P O BOX 278,DOUSMAN,WI,53118,(262) 569-5515,CLASS CS (SEMIAMBULATORY),B,14,11318,11318,24-Oct-02,1-May-03,SOUTHERN REGION,,,,,,,,,X,,,,X
11270,LAD LAKE COTTAGE UNIT,W350 S1401 WATERVILLE RD,DOUSMAN,WI,53118-,(262) 965-2131,WAUKESHA,MAGNUSON,DAN,LAD LAKE INC,HARTNETT,PAUL,PEASE,JEFF,PO BOX 158,DOUSMAN,WI,53118-,(262) 965-2131,CLASS AA (AMBULATORY),M,16,11204,11204,10-Jul-06,1-Jan-07,SOUTHERN REGION,,,,,,,,X,X,X,,,
310510,RIVERSIDE LODGE,410 N MAIN ST,DOUSMAN,WI,53118-,(262) 965-7397,WAUKESHA,CAYLA,PIEHL,WISCONSIN MASONIC HOME INC,LARSON,VERN,Piehl,Cayla,410 N MAIN ST,DOUSMAN,WI,53118-,(262) 965-7397,CLASS CNA (NONAMBULATORY),B,20,4527,7917,14-Nov-95,1-Dec-96,SOUTHERN REGION,,,,,,,X,,,,,X,X
