Facid,Mcare ID,Mcaid ID,Type,Name,Address,Address2,City,State,Zip,County,Beds,Certified Beds,Medicare Beds,Medicaid Beds,Dually Certified Beds,ICFID Beds,License Expires,License,Administrator,Telephone,Email,CCN,Parent Company,Type,License Issued
UT000738,,,AL2,"LAYTON PARK MEMORY CARE, LLC","101 NORTH FORT LANE, SUITE 200",,LAYTON,UT,84041,DAVIS,16,0,0,0,0,0,4/30/22,2021-ALII-UT000738,"MS MOLLY BITTON, Administrator",(801) 448-0955,admin.laytonpark@appianmanagement.com,,"LAYTON PARK ASSISTED LIVING, LLC",FOR PROFIT-PAR,6/22/16
UT207341,,,AL2,LEGACY HOUSE ASSISTED LIVING OF SOUTH JORDAN,1517 WEST TEMPLE LANE,,SOUTH JORDAN,UT,84095,SALT LAKE,87,0,0,0,0,0,1/31/23,2021-ALII-17895,"MR ALLEN STANDING, Administrator",(801) 254-0373,roseb@wslm.biz,,"JORDAN HOUSE ASSISTED LIVING, LC",NON PROFIT-OTH,1/10/01
UT207231,,,AL2,LEGACY HOUSE OF BOUNTIFUL,79 EAST CENTER STREET,,BOUNTIFUL,UT,84010,DAVIS,118,0,0,0,0,0,4/30/21,2019-ALII-971,"MR DAVID COLES, Administrator",(801) 294-2925,davidc@wslm.biz,,LEGACY HOUSE OF BOUNTIFUL LLC,FOR PROFIT - C,4/8/99
UT207343,,,AL2,LEGACY HOUSE OF LOGAN ASSISTED LIVING,330 EAST 1400 NORTH,,LOGAN,UT,84341,CACHE,110,0,0,0,0,0,11/30/22,2020-ALII-40714,"MS MEAGAN SILER, Administrator",(435) 755-2877,meagans@wslm.biz,,"LOGAN HOUSE ASSISTED LIVING, LLC",FOR PROFIT - C,11/18/02
UT207352,,,AL2,LEGACY HOUSE OF OGDEN,5526 SOUTH ADAMS AVENUE,,OGDEN,UT,84405,WEBER,91,0,0,0,0,0,11/30/22,2020-ALII-15869,"MR BRADLEY DIAMOND, Administrator",(801) 476-7111,bradleyd@wslm.biz,,WASHINGTON HOUSE LLC/WESTERN STATES LODGING,FOR PROFIT - C,11/21/00
UT000866,,,AL2,LEGACY HOUSE OF PARK LANE,547 NORTH STATION PARKWAY,,FARMINGTON,UT,84025,DAVIS,150,0,0,0,0,0,10/31/21,2019-ALII-UT000866,"MR KYLE MARKISICH, Administrator",(801) 939-4600,kylem@wslm.biz,,WESTERN STATES LODGING AND MANAGEMENT,FOR PROFIT - C,10/25/18
UT000588,,,AL2,LEGACY HOUSE OF SPANISH FORK,1449 EAST 150 SOUTH,,SPANISH FORK,UT,84660,UTAH,108,0,0,0,0,0,6/30/22,2020-ALII-UT000588,"MR SCOTT CHAMBERLAIN, Administrator",(801) 892-2000,scottc@wslm.biz,,"SPANISH FORK ASSISTED LIVING, LLC",FOR PROFIT - C,7/12/13
UT000143,,,AL2,LEGACY HOUSE OF TAYLORSVILLE,6302 SOUTH GOLD MEDAL DRIVE,,TAYLORSVILLE,UT,84129,SALT LAKE,105,0,0,0,0,0,11/30/21,2019-ALII-64351,"MR CHAMBERLIN NEFF JR., Administrator",(801) 327-8400,linn@wslm.biz,,"LEGACY WEST ASSISTED LIVING, LLC",FOR PROFIT - C,11/22/04
UT000385,,,AL2,LEGACY VILLAGE MEMORY CARE,5472 SOUTH 3200 WEST,,TAYLORSVILLE,UT,84129,SALT LAKE,42,0,0,0,0,0,10/31/22,2021-ALII-92169,"MR DAVID MAHRT, Administrator",(801) 613-4600,info@legacyrehabtaylorsville.com davidm1@wslm.biz,,"LEGACY VILLAGE HEALTHCARE, LLC",FOR PROFIT - C,10/27/09
UT000714,,,AL2,LEGACY VILLAGE OF PROVO,4146 NORTH UNIVERSITY AVE,,PROVO,UT,84604,UTAH,150,0,0,0,0,0,11/30/22,2020-ALII-UT000714,"MR JARED NYE, Administrator",(801) 374-3384,jaredn@wslm.biz,,"ORCHARD ESTATES ASSISTED LIVING I, LLC",FOR PROFIT - C,11/10/15
UT000805,,,AL2,LEGACY VILLAGE OF SUGAR HOUSE,1212 EAST WILMINGTON AVENUE,,SALT LAKE CITY,UT,84106,SALT LAKE,160,0,0,0,0,0,5/31/22,2020-ALII-UT000805,"MR DAVID EGBERT, Administrator",(801) 486-6000,davee@wslm.biz,,"LEGACY VILLAGE OF SUGAR HOUSE, LLC",FOR PROFIT - C,5/4/17
UT000536,,,AL2,LOTUS PARK CARE CENTERS,2639 WEST 3520 SOUTH,,WEST HAVEN,UT,84401,WEBER,54,0,0,0,0,0,1/31/23,2021-ALII-UT000536,"MR RYAN JENSEN, Administrator",(801) 732-5290,ryan.jensen@avalonseniorliving.com,,"GAHC4 WEST HAVEN UT TRS SUB, LLC",FOR PROFIT - C,5/29/12
UT000476,,,AL2,MAPLE SPRINGS,1040 SOUTH MEDICAL DRIVE,,BRIGHAM CITY,UT,84302,BOX ELDER,36,0,0,0,0,0,8/31/22,2020-ALII-102056,"MR DUSTIN WESTON, Administrator",(435) 723-9100,dustin@maplespringsliving.com,,"MAPLE SPRINGS, LLC",FOR PROFIT - C,8/11/11
UT000775,,,AL2,MAPLE SPRINGS OF NORTH LOGAN,350 EAST 2200 NORTH,,NORTH LOGAN,UT,84341,CACHE,80,0,0,0,0,0,2/28/22,2020-ALII-UT000775,"MS JESSICA TARBET, Administrator",(435) 753-9400,jessica@maplespringsliving.com,,"MAPLE SPRINGS MANAGEMENTS, LLC",FOR PROFIT - C,2/27/17
UT000934,,,AL2,MILLCREEK MEADOWS,1624 EAST 4500 SOUTH,,SALT LAKE CITY,UT,84117,SALT LAKE,36,0,0,0,0,0,5/31/21,2020-ALII-UT000934,"MR AARON AIZAD, Administrator",(801) 456-8700,michelle@millcreekseniorliving.com,,"ZENITH AL I, LLC",FOR PROFIT-PAR,5/7/20
UT000341,,,AL2,MISSION AT COMMUNITY ASSISTED LIVING,10 WEST 400 SOUTH,,CENTERFIELD,UT,84622,SANPETE,16,0,0,0,0,0,5/31/21,2019-ALII-UT000341,"MS KATHY LLOYD, Administrator",(435) 528-2800,kathy.lloyd@missionhealthservices.org,,GUNNISON VALLEY HOSPITAL SPECIAL SERVICE DISTRICT,GOVERNMENT-HOS,12/11/08
UT000869,,,AL2,MISSION AT CRESCENT SENIOR LIVING,11052 GRAPEVINE COVE,,SANDY,UT,84070,SALT LAKE,116,0,0,0,0,0,10/31/21,2019-ALII-UT000869,"MR WARREN WALKER, Administrator",(801) 790-2400,warren@crescentseniorliving.com,,"CRESCENT SENIOR LIVING, LLC",FOR PROFIT - C,10/24/18
UT000888,,,AL2,MISSION AT MAPLE SPRINGS AL,1010 SOUTH MEDICAL DRIVE,,BRIGHAM CITY,UT,84302,BOX ELDER,20,0,0,0,0,0,2/28/22,2020-ALII-UT000888,"MR JAMES HADFIELD, Administrator",(435) 310-5800,james.hadfield@missionhealthservices.org,,"MISSION AT MAPLE SPRINGS, LLC",,2/6/19
UT000352,,,AL2,MONROE CANYON ASSISTED LIVING,535 SOUTH MAIN STREET,,MONROE,UT,84754,SEVIER,27,0,0,0,0,0,2/28/23,2021-ALII-UT000352,"MR BRYAN CASTLE, Administrator",(435) 527-8870,bryan@monroecanyon.com/ parkerdavidson1@gmail.com,,PK OPERATION MONROE CANYON ALF LLC,FOR PROFIT-IND,2/26/09
UT207326,,,AL2,OAK RIDGE ASSISTED LIVING OF BOUNTIFUL,905 WEST 4000 SOUTH,,BOUNTIFUL,UT,84010,DAVIS,16,0,0,0,0,0,7/14/21,2021-ALII-UT207326,"MR TYLER YOUNG, Administrator",(801) 295-3171,oakridgealfofbountiful@gmail.com,,"DALY WEST HOLDING COMPANY, LLC",FOR PROFIT - C,5/21/03
UT000975,,,AL2,ORCHARD VIEW ASSISTED LIVING & MEMORY CARE,1173 SOUTH TURF FARM ROAD,,PAYSON,UT,84651,UTAH,93,0,0,0,0,0,9/22/21,2021-ALII-UT000975,"MR CHRIS HERMANSEN, Administrator",(801) 851-5300,elkridgeassistedliving@yahoo.com,,"OVAL, LLC",,3/22/21
UT000756,,,AL2,OUR HOUSE OF OGDEN,446 NORTH JEFFERSON AVENUE,,OGDEN,UT,84404,WEBER,55,0,0,0,0,0,6/30/21,2019-ALII-UT000756,"MS PATRICIA LEAVITT, Administrator",(801) 782-4444,pat@ourhouseassistedliving.com,,OHO HOLDINGS LLC,FOR PROFIT - C,6/10/16
UT000945,,,AL2,OUR HOUSE OF TOOELE,251 EAST 1000 NORTH,,TOOELE,UT,84074,TOOELE,84,0,0,0,0,0,8/31/21,2021-ALII-UT000945,"MR TREVOR ZOLLINGER, Administrator",(435) 843-5100,trevor@ourhouseassistedliving.com,,"OH TOOELE HOLDINGS, LLC",,8/7/20
UT000830,,,AL2,OUR HOUSE OF TREMONTON,429 NORTH 400 WEST,,TREMONTON,UT,84337,BOX ELDER,33,0,0,0,0,0,11/30/22,2020--UT000830,"MS MYRANDA GONZALEZ, Administrator",(435) 257-5658,myranda@ourhouseassistedliving.com,,,,11/2/17
UT000249,,,AL2,PACIFICA SENIOR LIVING MILLCREEK AL II,777 EAST 3900 SOUTH,,SALT LAKE CITY,UT,84107,SALT LAKE,6,0,0,0,0,0,7/31/21,2020-ALII-UT000249,"MS JILL VATH, Administrator",(801) 288-0700,ed.millcreek@pacificaseniorliving.com,,EXTENDED CARE PORTFOLIO MULTISTATE POOL TENANT LLC,FOR PROFIT - C,2/28/07
UT207348,,,AL2,PEACHTREE PLACE,4607 MIDLAND DRIVE,,WEST HAVEN,UT,84401,WEBER,64,0,0,0,0,0,5/31/21,2019-ALII-9990,"MR JON PURVANCE, Administrator",(801) 732-0060,jon@welcometopeachtree.com,,"PEACH TREE PLACE VII, LLC",NON PROFIT-OTH,5/2/00
UT000907,,,AL2,PETERSEN FARMS ASSISTED LIVING AND MEMORY CARE,6980 SOUTH 475 EAST,,SOUTH WEBER,UT,84405,WEBER,30,0,0,0,0,0,7/31/22,2021-ALII-UT000907,"MS JAMI BURR, Administrator",(801) 479-6000,jami@eldercaremanagementgroup.com,,PETERSEN FARMS ASSISTED LIVING AND MEMORY CARE,,7/17/19
UT000748,,,AL2,PHEASANT RUN ALZHEIMER'S SPECIAL CARE CENTER,2664 WEST 11400 SOUTH,,SOUTH JORDAN,UT,84095,SALT LAKE,66,0,0,0,0,0,9/30/21,2020-ALII-UT000748,"MS STEPHANIE KLINGBIEL, Administrator",(801) 260-0007,pheasantrun-adm@jeaseniorliving.com,,"SOUTH JORDAN CARE GROUP, LLC",FOR PROFIT - C,9/20/16
UT000450,,,AL2,"PHEASANT VIEW ASSISTED LIVING, LLC",1242 EAST PHEASANT VIEW DRIVE,,LAYTON,UT,84041,DAVIS,48,0,0,0,0,0,3/31/21,2021-ALII-UT000450,"MS TERYN PACE, Administrator",(801) 546-4100,teryn.pheasant@gmail.com,,"PHEASANT VIEW ASSISTED LIVING, LLC",FOR PROFIT - C,2/3/11
UT000548,,,AL2,PINEVIEW ASSISTED LIVING OF EDEN,2547 NORTH VALLEY JUNCTION DRIVE,,EDEN,UT,84310,WEBER,36,0,0,0,0,0,7/31/21,2021-ALII-UT000548,"MS EVANGELINE BODEN, Administrator",(801) 745-6667,pineviewassisted@gmail.com,,"PINE VALLEY MANAGEMENT, LLC",FOR PROFIT - C,8/24/12
UT000540,,,AL2,PROVO ASSISTED LIVING LLC,462 SOUTH 900 EAST,,PROVO,UT,84606,UTAH,58,0,0,0,0,0,6/30/21,2019-ALII-106519,"MR THURMAN HORNBUCKLE, Administrator",(801) 375-2216,sherry.provoassistedliving@gmail.com,,BENEDICA LLC,FOR PROFIT - C,6/18/12
UT000615,,,AL2,"QUAIL MEADOW ASSISTED LIVING, LLC",786 EAST 2100 NORTH,,NORTH OGDEN,UT,84414,WEBER,53,0,0,0,0,0,3/31/22,2020-ALII-UT000615,"MR JEFF VINING, Administrator",(801) 782-7440,brent@eldercaremanagementgroup.com,,"QUAIL MEADOW ASSISTED LIVING, LLC",FOR PROFIT - C,10/18/13
UT000704,,,AL2,RAINTREE SENIOR LIVING,2063 WEST 1900 SOUTH,,SYRACUSE,UT,84075,DAVIS,28,0,0,0,0,0,1/31/23,2021-ALII-UT000704,"MR BRYCE MANNING, Administrator",(801) 621-8733,bryce@raintreeseniorliving.com,,SYRACUSE ASSISTED LIVING PHASE 1,FOR PROFIT - C,1/5/16
UT207229,,,AL2,RIDGEVIEW GARDENS OF ST GEORGE,220 SOUTH 1200 EAST,,ST GEORGE,UT,84790,WASHINGTON,50,0,0,0,0,0,1/31/23,2021-ALII-UT207229,"MS DEBBIE PRESLAND, Administrator",(435) 656-2700,debbie@ridgeviewgardens.com,,"MRSC UT RIDGEVIEW MASTER TENANT, LLC",FOR PROFIT - C,1/29/98
UT000253,,,AL2,RIVER MEADOWS SENIOR LIVING,137 EAST RED PINE DRIVE,,ALPINE,UT,84004,UTAH,25,0,0,0,0,0,3/31/22,2020-ALII-79181,"MS DARA MERRILL, Administrator",(801) 692-2100,executivedirector@rivermeadows.org,,"RIVER MEADOWS SENIOR LIVING CENTER, LLC",FOR PROFIT - C,3/15/07
UT000779,,,AL2,RIVERWAY ASSISTED LIVING AND MEMORY CARE,1352 WEST 11400 SOUTH,,SOUTH JORDAN,UT,84095,SALT LAKE,74,0,0,0,0,0,11/30/21,2021-ALII-UT000779,"MR JAMES SCADLOCK, Administrator",(801) 282-3711,jim@riverwayassistedliving.com,,"OUR HOUSE LAND HOLDING, LLC",FOR PROFIT - C,11/4/16
UT000937,,,AL2,ROCKY MOUNTAIN CARE - GROVE CREEK ASSISTED LIVING,175 NORTH STATE STREET,,LINDON,UT,84042,UTAH,70,0,0,0,0,0,8/31/21,2021-ALII-UT000937,"MR TODD CHRISTENSEN, Administrator",(385) 273-7100,todd.christensen@rmcare.com,,"ROCKY MOUNTAIN CARE - LINDON MANAGER, LLC",,8/17/20
UT000936,,,AL2,ROCKY MOUNTAIN CARE- LANDMARK ASSISTED LIVING,301 EAST 100 SOUTH,,VERNAL,UT,84078,UINTAH,42,0,0,0,0,0,7/6/21,2021-ALII-UT000936,"MR TODD CHRISTENSEN, Administrator",(801) 397-4697,contracting@rmcare.com,,"ROCKY MOUNTAIN CARE - VERNAL MANAGER, LLC",,1/6/21
UT000724,,,AL2,ROSEWOOD ASSISTED CARE,464 EAST 3700 SOUTH,,SOUTH SALT LAKE,UT,84115,SALT LAKE,29,0,0,0,0,0,12/31/22,2021-ALII-UT000724,"MR ALLAN LAFFITEAU, Administrator",(801) 290-6061,allan@rosewoodassistedcare.com,,"FENTON COURT CARE CENTER ASSISTED LIVING, LLC",FOR PROFIT - C,12/11/15
UT000685,,,AL2,SAGEWOOD AT DAYBREAK,11289 SOUTH OAKMOND ROAD,,SOUTH JORDAN,UT,84009,SALT LAKE,125,0,0,0,0,0,2/28/23,2021-ALII-UT000685,"MR WADE VEST, Administrator",(801) 938-9389,wade.vest@kiscosl.com,,"WELLTOWER KISCO RIDEA TENANT, LLC",FOR PROFIT - C,7/1/15
UT000720,,,AL2,SEASONS ASSISTED LIVING OF FARR WEST,1979 HERITAGE DRIVE,,FARR WEST,UT,84404,WEBER,28,0,0,0,0,0,2/28/22,2020-ALII-UT000720,"MS HOLLY WILSON, Administrator",(801) 394-0044,hollyseasonsassistedliving@gmail.com,,"SEASONS ASSISTED LIVING OF FARR WEST, LLC",FOR PROFIT - C,11/20/15
UT000543,,,AL2,SEASONS OF SANTAQUIN,785 EAST 150 SOUTH,,SANTAQUIN,UT,84655,UTAH,38,0,0,0,0,0,8/31/21,2019-ALII-107091,"MIKALA PORTER, Administrator",(801) 754-1108,mikalaporter.sos@gmail.com,,SEASONS OF SANTAQUIN LLC,FOR PROFIT - C,8/14/12
UT207342,,,AL2,SOUTHGATE SENIOR LIVING,134 WEST 2025 SOUTH CIRCLE,,ST GEORGE,UT,84770,WASHINGTON,96,0,0,0,0,0,8/31/21,2020-ALII-UT207342,"MS NINA HECK, Administrator",(435) 628-1117,southgate.ed@stellarliving.com,,"S-H OPCO CLIFF VIEW, LLC",FOR PROFIT - C,10/13/00
UT000669,,,AL2,SPRING GARDENS HEBER,551 EAST 1200 SOUTH,,HEBER CITY,UT,84032,WASATCH,100,0,0,0,0,0,12/31/22,2021-ALII-UT000669,"MR KELLY JENSEN, Administrator",(435) 657-8888,kjensen@springgardens.com,,"HEBER OPCO, LLC",FOR PROFIT-PAR,10/14/14
UT000786,,,AL2,SPRING GARDENS HOLLADAY,2728 EAST 3900 SOUTH,,HOLLADAY,UT,84124,SALT LAKE,83,0,0,0,0,0,1/31/23,2021-ALII-UT000786,"MS KIM GLADSTONE, Administrator",(801) 432-7003,kgladstone@springgardens.com,,"HOLLADAY OPCO, LLC",,12/21/16
UT000716,,,AL2,SPRING GARDENS MAPLETON,1483 WEST 800 SOUTH,,MAPLETON,UT,84664,UTAH,72,0,0,0,0,0,12/31/22,2021-ALII-UT000716,"MS CHERYL THOMAS, Administrator",(801) 515-6699,cthomas@springgardens.com,,"MAPLETON OPCO, LLC",FOR PROFIT - C,10/27/15
UT000746,,,AL2,SPRING GARDENS OF LINDON,815 WEST 700 NORTH,,LINDON,UT,84042,UTAH,116,0,0,0,0,0,10/31/21,2021-ALII-UT000746,"MS SHARON ROBINSON, Administrator",(801) 785-0800,srobinson@avistaseniorliving.com,,"SRE ASL LINDON, LLC",FOR PROFIT - C,9/15/16
UT000525,,,AL2,SPRING GARDENS OF ST GEORGE,2654 E RED CLIFFS DRIVE,,ST GEORGE,UT,84790,WASHINGTON,126,0,0,0,0,0,10/31/21,2019-ALII-UT000525,"MR LOGAN ENDSLEY, Administrator",(435) 688-1622,lendsley@avistaseniorliving.com,,"SRE ASL SG, LLC",FOR PROFIT - C,4/24/12
UT207232,,,AL2,ST JOSEPH VILLA ASSISTED LIVING,451 EAST BISHOP FEDERAL LANE,,SALT LAKE CITY,UT,84115,SALT LAKE,48,0,0,0,0,0,2/28/22,2020-ALII-99456,"MS JOY VONGSARAVAHN, Administrator",(801) 487-7557,renewals@ensignservices.net,,"SUCCESSOR HEALTHCARE, INC.",FOR PROFIT - C,3/25/96
UT207349,,,AL2,STERLING COURT,324 NORTH 1680 EAST,,ST GEORGE,UT,84790,WASHINGTON,113,0,0,0,0,0,4/30/21,2019-ALII-21547,"MR CHAD DRAPER, Administrator",(435) 628-1400,cdraper@platinumseniorliving.com,,STERLING COURT,FOR PROFIT - C,4/23/01
UT207350,,,AL2,STONEY BROOKE OF RIVERDALE,4390 SOUTH 700 WEST,,RIVERDALE,UT,84405,WEBER,16,0,0,0,0,0,4/30/22,2020-ALII-UT207350,"MS EVANGELINE BODEN, Administrator",(801) 393-2824,vangemvhs@gmail.com,,"MEADOW VALLEY MANAGEMENT, LLC",FOR PROFIT - C,2/26/02
UT207240,,,AL2,SUMMERFIELD RETIREMENT LIVING INC,911 NORTH 800 WEST,,OREM,UT,84057,UTAH,50,0,0,0,0,0,6/30/21,2019-ALII-983,"MS REBECCA Landau, Administrator",(801) 434-7581,administrator@summerfieldinfo.com,,"TRIVIEW, LLC",FOR PROFIT - C,6/30/99
UT000744,,,AL2,SUMMIT SENIOR LIVING,5524 WEST 6200 SOUTH,,KEARNS,UT,84118,SALT LAKE,117,0,0,0,0,0,2/28/22,2020-ALII-UT000744,"MS NATALIE SELIN, Administrator",(801) 840-4600,bnnawahine@watermarkcommunities.com,,"KEARNS SENIOR LIVING, LLC",NON PROFIT-COR,5/24/16
UT000762,,,AL2,SUNRIDGE ASSISTED LIVING AND MEMORY CARE,7037 SOUTH 4800 WEST,,WEST JORDAN,UT,84084,SALT LAKE,75,0,0,0,0,0,7/31/21,2021-ALII-UT000762,"MR ANTHONY WINTERS, Administrator",(801) 280-2244,liz@sunridgeassistedliving.com,,"GLENWOOD ACRES, LLC",FOR PROFIT - C,7/26/16
UT000873,,,AL2,SUNRIDGE ASSISTED LIVING OF LAYTON,835 SOUTH ANGEL STREET,,LAYTON,UT,84041,DAVIS,75,0,0,0,0,0,6/18/21,2021-ALII-UT000873,"MR BRANDON BRYSON, Administrator",(801) 544-2200,brandon@sunridgeassistedliving.com,,"SR LAYTON HOLDINGS, LLC",FOR PROFIT - C,11/20/18
UT000902,,,AL2,SUNRIDGE ASSISTED LIVING OF ROY,3673 WEST 5600 SOUTH,,ROY,UT,84067,WEBER,73,0,0,0,0,0,6/30/22,2020-ALII-UT000902,"MS DEBORAH WOOD, Administrator",(801) 731-4444,deb@sunridgeassistedliving.com,,"SR ROY HOLDINGS, LLC",,6/6/19
UT000306,,,AL2,SUNRISE AT HOLLADAY,4650 SOUTH HIGHLAND DRIVE,,SALT LAKE CITY,UT,84117,SALT LAKE,101,0,0,0,0,0,5/31/21,2019-ALII-106495,"MR JEFFREY FOLSOM, Administrator",(801) 424-2200,holladay.ed@sunriseseniorliving.com,,"MS HOLLADAY SH, LLC",FOR PROFIT - C,4/23/08
UT000233,,,AL2,SUNRISE OF SANDY,2130 EAST 9400 SOUTH,,SANDY,UT,84093,SALT LAKE,116,0,0,0,0,0,11/30/21,2019-ALII-77789,"MR PAUL WILKINSON, Administrator",(801) 453-9600,sandy.ed@sunriseseniorliving.com,,"SZR SANDY SENIOR LIVING, LLC",FOR PROFIT - C,11/20/06
UT207241,,,AL2,TERRACE GROVE ASSISTED LIVING,345 NORTH 200 WEST,,LOGAN,UT,84321,CACHE,72,0,0,0,0,0,9/30/22,2020-ALII-953,"MS KARMON REESE, Administrator",(435) 787-2855,karmon.reese@sunshineterrace.com,,"SUNSHINE TERRACE FOUNDATION, INC.",NON PROFIT-OTH,9/29/98
UT207235,,,AL2,THE AUBERGE AT NORTH OGDEN,1340 NORTH WASHINGTON BOULEVARD,,OGDEN,UT,84404,WEBER,126,0,0,0,0,0,12/31/21,2020-ALII-UT207235,"MS JACQUILYNN WARREN BALL, Administrator",(801) 737-1230,administrator@aubergenorthogden.com,,WELLTOWER TENANT GROUP LLC,,12/1/98
UT000187,,,AL2,THE CHARLESTON AT CEDAR HILLS,10020 NORTH 4600 WEST,,CEDAR HILLS,UT,84062,UTAH,78,0,0,0,0,0,2/28/23,2021-ALII-UT000187,"MR WAYNE BARNEY, Administrator",(801) 772-0123,waynebarney@mbk.com,,"SSSHT OPCO 10020 N 4600 W STREET, LLC",FOR PROFIT - C,11/28/05
UT000924,,,AL2,THE GRAND AT HOLLADAY,5941 SOUTH HOLLADAY BOULEVARD,,HOLLADAY,UT,84121,SALT LAKE,22,0,0,0,0,0,1/31/23,2021-ALII-UT000924,"MS EMILY JACKSON, Administrator",(801) 676-9688,emily@thegrandal.com,,THE GRAND AT HOLLADAY,FOR PROFIT - C,1/14/20
UT000851,,,AL2,THE INN BETWEEN,1216 EAST 1300 SOUTH,,SALT LAKE CITY,UT,84105,SALT LAKE,25,0,0,0,0,0,6/30/21,2019-ALII-UT000851,"MR MONTE HANKS, Administrator",(801) 410-8314,monte@tibhospice.org,,THE INN BETWEEN,NON PROFIT-OTH,6/1/18
UT207339,,,AL2,THE INN ON BARTON CREEK,499 EAST 500 SOUTH,,BOUNTIFUL,UT,84010,DAVIS,80,0,0,0,0,0,2/28/23,2021-ALII-UT207339,"MS ANGELA (ANGIE) ATWOOD, Administrator",(801) 298-4200,scott@bayshirellc.com / angie.a@bartoncreeksl.com,,"BARTON CARE, LLC",FOR PROFIT - C,10/4/99
UT000300,,,AL2,THE LODGE AT JORDAN RIVER,1341 WEST SOUTH JORDAN PARKWAY,,SOUTH JORDAN,UT,84095,SALT LAKE,26,0,0,0,0,0,9/30/22,2021-ALII-UT000300,"MR LANDON HALE, Administrator",(801) 316-1040,landonhale@seniorlife-mgmt.com,,"COLINA LODGES - JORDAN RIVER, LLC",FOR PROFIT - C,3/20/08
UT000901,,,AL2,THE LODGE AT NORTH OGDEN,204 EAST 1700 NORTH,,OGDEN,UT,84404,WEBER,99,0,0,0,0,0,10/31/22,2020-ALII-UT000901,"KELLY FLINT, Administrator",(801) 719-5121,kflint@watermarkcommunities.com,,"NORTH OGDEN SENIOR LIVING, LLC",FOR PROFIT-IND,5/31/19
UT000696,,,AL2,THE LODGE AT RIVERTON,12416 SOUTH 3600 WEST,,RIVERTON,UT,84065,SALT LAKE,53,0,0,0,0,0,5/13/21,2021-ALII-UT000696,"MR LANDON HALE, Administrator",(801) 727-7200,landonhale@seniorlife-mgmt.com,,"COLINA LODGES-RIVERTON, LLC",FOR PROFIT - C,7/13/15
UT000702,,,AL2,THE RETREAT AT SUNBROOK ASSISTED LIVING,359 NORTH DIXIE DRIVE,,ST GEORGE,UT,84770,WASHINGTON,74,0,0,0,0,0,2/28/22,2020-ALII-UT000702,"MR. GARRETT WILKERSON, Administrator",(435) 272-0202,trsb.adm@meridiansenior.com,,"MS - AC SUNBROOK SENIOR LIVING, LLC",FOR PROFIT - C,7/10/15
UT000515,,,AL2,THE RETREAT AT SUNRIVER ST GEORGE,4480 SOUTH ARROWHEAD CANYON DRIVE,,ST GEORGE,UT,84790,WASHINGTON,60,0,0,0,0,0,2/28/22,2020-ALII-UT000515,"MR GARRETT WILKERSON, Administrator",(435) 256-8900,trsr.adm@meridiansenior.com,,MS - AC SUNRIVER SENIOR LIVING LLC,FOR PROFIT - C,3/1/12
UT000645,,,AL2,THE RIDGE COTTONWOOD,5600 SOUTH HIGHLAND DRIVE,,HOLLADAY,UT,84121,SALT LAKE,138,0,0,0,0,0,7/31/21,2021-ALII-UT000645,"MR ROBERT GINN, Administrator",(801) 947-7400,bginn@theridgefoothill.com,,"ZBES 125281, LLC",FOR PROFIT - C,7/7/14
UT000770,,,AL2,THE RIDGE FOOTHILL,2363 SOUTH FOOTHILL DRIVE,,SALT LAKE CITY,UT,84109,SALT LAKE,162,0,0,0,0,0,12/31/21,2020-ALII-UT000770,"MR ROBERT GINN, Administrator",(801) 466-1122,bginn@theridgefoothill.com,,"2363 FOOTHILL, LLC",FOR PROFIT - C,12/8/16
UT000838,,,AL2,THE SHERIDAN AT SOUTH JORDAN,10569 RIVER HEIGHTS DRIVE,,SOUTH JORDAN,UT,84095,SALT LAKE,103,0,0,0,0,0,2/28/23,2021-ALII-UT000838,"MR WALTER CLINE, Administrator",(385) 274-2000,wcline@seniorlifestyle.com,,"CA SENIOR SOUTH JORDAN OPERATOR, LLC",FOR PROFIT - C,1/31/18
UT000712,,,AL2,THE VILLAS AT BAER CREEK,770 SOUTH MAIN STREET,,KAYSVILLE,UT,84037,DAVIS,16,0,0,0,0,0,5/15/21,2021-ALII-UT000712,"MS CARA STEED, Administrator",(385) 888-9063,cara@thevillasatbaercreek.com,,BAER CREEK MANAGEMENT,FOR PROFIT - C,9/29/15
UT207353,,,AL2,THE WELLINGTON,4522 SOUTH 1300 EAST,,SALT LAKE CITY,UT,84117,SALT LAKE,140,0,0,0,0,0,2/28/23,2021-ALII-UT207353,"MR KEVIN CLEM, Administrator",(801) 281-3477,kevinclem@mbk.com,,"SSSHT OPCO 4522 S 1300 E, LLC",FOR PROFIT - C,9/24/03
UT000752,,,AL2,THE WENTWORTH AT COVENTRY II SENIOR LIVING,6898 SOUTH 2300 EAST,,SALT LAKE CITY,UT,84121,SALT LAKE,32,0,0,0,0,0,6/30/21,2020-ALII-UT000752,"MR RUEL LITTLEFIELD, Administrator",(801) 943-5858,executivedirector@wentworthcoventry.com,,"UTNV COVENTRY AT COTTONWOOD HEIGHTS, LLC",FOR PROFIT - C,6/2/16
UT000134,,,AL2,THE WENTWORTH AT COVENTRY III SENIOR LIVING,6895 SOUTH WHITMORE WAY,,SALT LAKE CITY,UT,84121,SALT LAKE,56,0,0,0,0,0,1/31/22,2020-ALII-UT000134,"MR RUEL LITTLEFIELD, Administrator",(801) 943-3909,executivedirector@wentworthcoventry.com,,"UTNV WENTWORTH AT COTTONWOOD HEIGHTS, LLC",FOR PROFIT - C,10/28/04
