LICENSE #,TYPE,SUBTYPE,FACILITY,ADDRESS,CITY,STATE,ZIP,ADMINISTRATOR,PHONE,EFFECTIVE,EXPIRATION,BEDS,COUNTY
02460,Supported Residential Care Facility,,PEABODY HOME ASSISTED LIVING UNIT,24  PEABODY PLACE,FRANKLIN,NH,03235,HOWARD L CHANDLER,(603) 934-3718,03/01/21,02/28/22,36,MERRIMACK
02624,Supported Residential Care Facility,,PEACEFUL HARVEST HOMES LLC,144 PARIS AVE,CHARLESTOWN,NH,03603,JENNIFER A MASSICOTTE,(603) 826-4770,12/01/20,11/30/21,14,SULLIVAN
04409,Supported Residential Care Facility,,PINE ROCK MANOR,3 DENNY HILL ROAD,WARNER,NH,03278,AMANDA L MANZELLA,(603) 456-3181,02/01/21,01/31/22,70,Merrimack
02883,Supported Residential Care Facility,,POPLIN WAY,442 MAIN STREET UNIT 2,FREMONT,NH,03044,JEFFREY PHILBRICK,(603) 895-3126,07/01/21,06/30/22,36,ROCKINGHAM
01717,Supported Residential Care Facility,,PRESIDENTIAL OAKS,200 PLEASANT STREET,CONCORD,NH,03301,SHARON J CARON,(603) 225-6644,06/01/21,05/31/22,24,MERRIMACK
02772,Supported Residential Care Facility,,PYAREO HOME,333  BROOK ROAD,SANBORNTON,NH,03269,SARAH J ANDERSON,(603) 934-2300,12/01/20,11/30/21,7,BELKNAP
04406,Supported Residential Care Facility,,RIVERGLEN HOUSE,55 RIVERGLEN LN,Littleton,NH,03561,JOSEPH DEVEAU,(603) 991-7307,04/01/21,03/31/22,60,Grafton
03910,Supported Residential Care Facility,,RIVERMEAD,150 RIVERMEAD ROAD,PETERBOROUGH,NH,03458,KRISTEN R O'BRIEN,(603) 924-0062,07/01/21,06/30/22,78,HILLSBOROUGH
03920,Supported Residential Care Facility,,RIVERWOODS AT EXETER,7 RIVERWOODS DRIVE,EXETER,NH,03833,DANIELLE OBEY,(603) 772-4700,10/01/21,09/30/22,27,ROCKINGHAM
04435,Supported Residential Care Facility,,RIVERWOODS DURHAM,20 STONE QUARRY DR,Durham,NH,03824,"ALLEN REICHART, BSN, RN",(603) 590-4073,08/01/21,07/31/22,60,Strafford
03095,Supported Residential Care Facility,,RIVERWOODS MANCHESTER,100 ALLIANCE WAY,Manchester,NH,03102,"AMY REYNOLDS, LPN",(603) 645-6500,12/01/20,11/30/21,70,HILLSBOROUGH
04107,Supported Residential Care Facility,,ROSE MEADOW ACRES,539 OLD COACH RD,NEW BOSTON,NH,03070,JAMIE L SKINNER,(603) 487-1568,09/01/20,08/31/21,16,Hillsborough
02182,Supported Residential Care Facility,,ROSE MEADOW FARM,37 BRIAR HILL ROAD,NEW BOSTON,NH,03070,NANCY QUINN,(603) 487-3600,03/01/21,02/28/22,11,HILLSBOROUGH
03289,Supported Residential Care Facility,,ROSE MEADOW GARDEN,336 BEDFORD ROAD,NEW BOSTON,NH,03070,KATHY FASULO,(603) 487-3590,08/01/21,07/31/22,16,HILLSBOROUGH
04178,Supported Residential Care Facility,,SCOTT-FARRAR AT PETERBOROURGH,11 ELM STREET,PETERBOROUGH,NH,03458,ANGELA M PELLETIER,(603) 924-3691,10/01/20,09/30/21,76,Hillsborough
04410,Supported Residential Care Facility,,SPRING VILLAGE AT DOVER,35 POINTE PL,DOVER,NH,03820,SUZANNE N RAPOZA,(603) 842-4908,03/01/21,02/28/22,62,Strafford
02652,Supported Residential Care Facility,,STUDLEY HOME INC,34 EASTERN AVENUE,ROCHESTER,NH,03867,KATE E BUCKOVITCH,(603) 332-1738,01/01/21,12/31/21,25,STRAFFORD
03377,Supported Residential Care Facility,,"SUMMERCREST ASSISTED LIVING, LLC",169 SUMMER STREET,NEWPORT,NH,03773,HAILEY WETHERBEE,(603) 863-8181,06/01/21,05/31/22,18,SULLIVAN
03199,Supported Residential Care Facility,,SUMMERHILL ASSISTED LIVING,183 OLD DUBLIN ROAD,PETERBOROUGH,NH,03458,MARYANNE B FERGUSON,(603) 924-6238,09/01/20,08/31/21,75,HILLSBOROUGH
04274,Supported Residential Care Facility,,SUMMIT BY MORRISON,56 SUMMIT DR,WHITEFIELD,NH,03598,SHANNON LYNCH,(603) 837-3500,06/01/21,05/31/22,62,Coos
04005,Supported Residential Care Facility,,SUNAPEE COVE ASSISTED LIVING,1250 ROUTE 11,SUNAPEE,NH,03782,CATHERINE A COURNOYER,(603) 763-0566,04/01/21,03/31/22,31,Sullivan
00062,Supported Residential Care Facility,,TAYLOR HOME (THE),435 UNION AVENUE,LACONIA,NH,03246,MARK LATHAM,(603) 366-1275,11/01/20,10/31/21,53,BELKNAP
03922,Supported Residential Care Facility,,THE ARBORS OF BEDFORD,70 HAWTHORNE DRIVE,BEDFORD,NH,03110,PETER TOUBORG,(603) 647-9300,10/01/20,09/30/21,89,Belknap
04352,Supported Residential Care Facility,,THE BIRCHES AT CONCORD,300 PLEASANT ST,CONCORD,NH,03301,PAUL BOTANA-GUMBS,(603) 224-9111,02/01/21,01/31/22,60,Merrimack
03619,Supported Residential Care Facility,,THE BOULDERS AT RIVERWOODS,6 TIMBER LANE,EXETER,NH,03833,SUZANNE M CIUFFETTI,(603) 772-4700,06/01/21,05/31/22,48,ROCKINGHAM
04191,Supported Residential Care Facility,,THE GOLDEN CREST,29 BALDWIN ST,FRANKLIN,NH,03235,KELLY SHUFELT,(603) 934-6742,07/01/21,06/30/22,100,Merrimack
03905,Supported Residential Care Facility,,THE HUNTINGTON AT NASHUA,55 KENT LANE,NASHUA,NH,03062,LISA VALCOURT,(603) 598-1440,02/01/21,01/31/22,24,HILLSBOROUGH
04015,Supported Residential Care Facility,,THE INN AT FAIRVIEW,203 LOWELL RD,HUDSON,NH,03051,GREGORY BATCHELDER,(603) 816-0070,06/01/21,05/31/22,45,Hillsborough
04408,Supported Residential Care Facility,,THE PINES OF NEWMARKET,9 GRANT ROAD,NEWMARKET,NH,03857,ALLEN BEATTIE,(603) 659-6000,02/01/21,01/31/22,81,Rockingham
04371,Supported Residential Care Facility,,THE RESIDENCE AT SALEM WOODS,6 SALLY SWEET'S WAY,SALEM,NH,03079,SHARI LAROCHE,(603) 890-0581,04/01/21,03/31/22,100,Rockingham
04250,Supported Residential Care Facility,,THE RESIDENCE AT SILVER SQUARE,100 STERLING WAY,DOVER,NH,03820,APRIL J LYONS,(603) 570-9390,01/01/21,12/31/21,81,Strafford
03909,Supported Residential Care Facility,,THE RIDGE AT RIVERWOODS,6 WHITE OAK DRIVE,EXETER,NH,03833,DENIS DONOVAN,(603) 772-4700,02/01/21,01/31/22,54,ROCKINGHAM
03966,Supported Residential Care Facility,,VILLA CREST NURSING & RETIREMENT,1276 HANOVER STREET,MANCHESTER,NH,03104,DONNA HANNON,(603) 622-3262,01/01/21,12/31/21,39,HILLSBOROUGH
03954,Supported Residential Care Facility,,VILLAGE AT RIVERMEAD,50 TIMBERPOND RD,PETERBOROUGH,NH,03458,KRISTEN R O'BRIEN,(603) 924-0062,08/01/21,07/31/22,40,HILLSBOROUGH
04448,Supported Residential Care Facility,,WADLEIGH HOUSE,10 SUMMER ST,DOVER,NH,03820,ALLISON J SULLIVAN-SMITH,(603) 743-4103,05/01/21,04/30/22,16,Strafford
04087,Supported Residential Care Facility,,WARDE HEALTH CENTER SUPPORTED RESIDENTIAL CARE FACILITY,21 SEARLES RD,WINDHAM,NH,03087,JESSIANNE T CHARETTE,(603) 890-1290,04/01/21,03/31/22,39,Rockingham
03528,Supported Residential Care Facility,,WATSON FIELDS,201 WATSON RD,DOVER,NH,03820,WENDY SWITZER,(603) 516-8810,07/01/21,06/30/22,54,STRAFFORD
03817,Supported Residential Care Facility,,WEBSTER AT RYE ASSISTED LIVING COMMUNITY,795 WASHINGTON ROAD,RYE,NH,03870,TODD N FERNALD,(603) 964-8144,03/01/21,02/28/22,86,ROCKINGHAM
01532,Supported Residential Care Facility,,WENTWORTH HOME FOR THE AGED,795 CENTRAL AVENUE,DOVER,NH,03820,KIRSTIN SWANSON,(603) 742-7406,11/01/20,10/31/21,42,STRAFFORD
00147,Supported Residential Care Facility,,WENTWORTH SENIOR LIVING,346 PLEASANT ST,PORTSMOUTH,NH,03801,LAURENCE R CUTLIFFE,(603) 436-0169,07/01/21,06/30/22,101,ROCKINGHAM
02767,Supported Residential Care Facility,,WHEELOCK TERRACE,32 BUCK ROAD,HANOVER,NH,03755,MELISSA SUCKLING,(603) 643-7290,11/01/20,10/31/21,87,GRAFTON
02783,Supported Residential Care Facility,,WINDHAM TERRACE,3 CHURCH ROAD,WINDHAM,NH,03087,"LYNDA BRISLIN, RN",(603) 437-4600,01/01/21,12/31/21,82,ROCKINGHAM
02614,Supported Residential Care Facility,,"WOODCREST VILLAGE, LLC",356 MAIN STREET,NEW LONDON,NH,03257,BETHANY L. BRENNER,(603) 526-2300,09/01/21,08/31/22,50,MERRIMACK
