rundate,subtype,FACID,FACTYPE,ZIP,LEGALNAME,ADDRESS,LICENSE,LICENSE_EFFECTIVE,LICENSE_EXPIRATION,CITY,state,COUNTY,TELEPHONE,FAXPHONE,CAPACITY,MCAID_CERT,Supp_Service_Provided,N_LON,N_LAT,N_MCODE,N_LCODE,N_BLOCK
44348,BH RESIDENTIAL FACILITY - ADULT,BH5883,1M1,85041,LOVE BEHAVIOURAL SERVICES,7106 SOUTH 30TH LANE,BH5883,43739,44469,PHOENIX,AZ,MARICOPA,(623)521-5935,(602)441-4838,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6491,1M1,85501,LT BEHAVIORAL HEALTH LLC,111 BLAKE STREET,BH6491,44232,44592,GLOBE,AZ,GILA,(480)430-5722,(928)763-3062,10,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4566,1M1,85131,"LUMINARIA, L L C",3477 EAST BATTEN ROAD,BH4566,43922,44651,ELOY,AZ,PINAL,(520)466-2233,(520)466-2242,10,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4194,1M1,85131,"LUMINARIA, LLC",4040 NORTH DEL MONTE,BH4194,43983,44712,ELOY,AZ,PINAL,(520)466-2233,(520)466-2242,6,,,-111.606957,32.793521,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5056,1M1,85356,"LUMINARIA, LLC",28658 ARIZONA AVENUE,BH5056,44197,44561,WELLTON,AZ,YUMA,(520)466-2233,(520)466-2242,9,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6410,1M1,85338,M & M BEHAVIORAL HEALTH,16758 WEST APACHE STREET,BH6410,44267,44620,GOODYEAR,AZ,MARICOPA,(480)580-6826,(   )   -,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH2068,1M1,85206,"MARC COMMUNITY RESOURCES, INC. - ALDER",4154 EAST ALDER AVENUE,BH2068,44075,44439,MESA,AZ,MARICOPA,(480)985-5170,(480)644-1557,4,T,,-111.741387,33.414344,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH3749,1M1,85204,"MARC COMMUNITY RESOURCES, INC. - MILLETT",918 EAST MILLETT AVENUE,BH3749,44166,44530,MESA,AZ,MARICOPA,(480)634-5843,(480)644-1557,4,T,,-111.811277,33.399841,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH2067,1M1,85215,"MARC COMMUNITY RESOURCES, INC. - QUARTZ",6433 EAST QUARTZ STREET,BH2067,43922,44651,MESA,AZ,MARICOPA,(480)807-8506,(480)644-1557,4,T,,-111.691769,33.474461,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH2069,1M1,85213,"MARC COMMUNITY RESOURCES, INC.- HERMOSA VISTA",2664 EAST HERMOSA VISTA DRIVE,BH2069,44013,44742,MESA,AZ,MARICOPA,(480)969-3800,(480)644-1557,5,T,,-111.773546,33.459242,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH1960,1M1,85051,"MARK ALLEN FOUNDATION, INC.",2622 WEST STATE AVENUE,BH1960,44105,44469,PHOENIX,AZ,MARICOPA,(602)973-3727,(602)841-2864,26,T,,-112.115174,33.544783,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6127,1M1,85339,MARTHA'S RESIDENTIAL CARE LLC,7008 WEST CARTER ROAD,BH6127,43902,44620,LAVEEN,AZ,MARICOPA,(480)217-6996,(480)452-0243,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6176,1M1,85339,MARY GROUP HOME IV,8025 SOUTH 47TH LANE,BH6176,43965,44681,LAVEEN,AZ,MARICOPA,(623)565-3922,(602)441-4297,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6677,1M1,85041,MATA RESIDENTIAL CARE,2923 WEST JESSICA LANE,BH6677,44243,44592,PHOENIX,AZ,MARICOPA,(281)505-0577,(   )   -,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4459,1M1,85301,MAVERICK HOUSE,5801 NORTH 51ST AVENUE,BH4459,43922,44651,GLENDALE,AZ,MARICOPA,(602)685-6107,(602)302-7925,29,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5585,1M1,85339,"MAX BEHAVIORAL HEALTH, LLC",4505 WEST BURGESS LANE,BH5585,44197,44561,LAVEEN,AZ,MARICOPA,(331)803-0822,(602)907-4384,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6567,1M1,85041,MBABAZI HOMES LLC,7010 SOUTH 19TH LANE,BH6567,44266,44620,PHOENIX,AZ,MARICOPA,(320)266-7514,(   )   -,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5739,1M1,85142,MBC L L C,2644 WEST HALF MOON CIRCLE,BH5739,43922,44651,QUEEN CREEK,AZ,MARICOPA,(602)300-6939,(   )   -,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5213,1M1,85201,MCLELLAN HOUSE OF GRACE-FULL CARE LLC,833 WEST MCLELLAN ROAD,BH5213,44044,44408,MESA,AZ,MARICOPA,(480)396-0660,(480)396-0532,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6212,1M1,85339,"MEDFORD'S HOME, L L C",5202 WEST SAINT KATERI DRIVE,BH6212,44022,44742,LAVEEN,AZ,MARICOPA,(619)708-1440,(   )   -,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5556,1M1,85037,"MEMA HOMES, LLC",4613 NORTH 91ST DRIVE,BH5556,44105,44469,PHOENIX,AZ,MARICOPA,(763)439-0368,(623)440-8510,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6579,1M1,85014,MERCY CARES LLC,6823 NORTH 14TH STREET,BH6579,44181,44530,PHOENIX,AZ,MARICOPA,(602)888-6779,(312)610-5767,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6083,1M1,85037,MERCY FAVOR AND GRACE RESIDENTIAL HOME LLC,9431 WEST SHERIDAN STREET,BH6083,43896,44620,PHOENIX,AZ,MARICOPA,(602)475-1289,(   )   -,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5404,1M1,85257,MEREWAY MANOR BEHAVIORAL HEALTH HOME,7746 EAST LATHAM STREET,BH5404,43952,44681,SCOTTSDALE,AZ,MARICOPA,(480)621-5125,(480)279-2623,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5906,1M1,85029,"MESTINY GLOBAL CARE, LLC",11417 NORTH 33RD AVENUE,BH5906,43742,44469,PHOENIX,AZ,MARICOPA,(623)552-0135,(602)607-5303,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5428,1M1,85307,MILLENNIUM RESIDENTIAL HOME INC.,10325 WEST SAN JUAN AVENUE,BH5428,43952,44681,GLENDALE,AZ,MARICOPA,(623)418-2266,(623)748-8952,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4529,1M1,85730,"MIRASOL, INC.",10490 EAST ESCALANTE,BH4529,44166,44530,TUCSON,AZ,PIMA,(520)546-3200,(520)546-3205,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH647,1M1,86409,"MOHAVE MENTAL HEALTH CLINIC, INC.- HOLMES HOUSE I  & II",1080 SHELDON AVENUE AND 1091 CALUMET AVENUE,BH647,44166,44530,KINGMAN,AZ,MOHAVE,(928)757-8111,(928)757-3256,18,T,,-114.040683,35.219872,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5615,1M1,85207,"MON AMI GROUP HOME, LLC",9138 EAST DENNIS STREET,BH5615,43831,44561,MESA,AZ,MARICOPA,(602)677-6359,(   )   -,9,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4520,1M1,85379,MOSES BEHAVIORAL CARE,17622 WEST PORT ROYALE LANE,BH4520,44166,44530,SURPRISE,AZ,MARICOPA,(623)792-5059,(602)297-6752,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5042,1M1,85040,MOSES BEHAVIORAL CARE II,827 EAST CHIPMAN ROAD,BH5042,44166,44530,PHOENIX,AZ,MARICOPA,(602)603-9474,(602)297-6752,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5229,1M1,85040,MOSES BEHAVIORAL CARE III,829 EAST CHIPMAN ROAD,BH5229,44075,44439,PHOENIX,AZ,MARICOPA,(602)603-9474,(602)297-6752,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6281,1M1,85033,MOTIVATED LLC,6150 WEST CHEERY LYNN ROAD,BH6281,44000,44712,PHOENIX,AZ,MARICOPA,(623)570-3723,(623)321-4750,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4311,1M1,85345,MUCO BEHAVIORAL HEALTH RESIDENTIAL HOME,7215 WEST IRONWOOD DRIVE,BH4311,44013,44377,PEORIA,AZ,MARICOPA,(623)478-2343,(623)594-8992,5,T,PERSONAL CARE SERVICES,-112.213821,33.575581,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5344,1M1,85302,MUCO BEHAVIORAL HEALTH RESIDENTIAL HOME 2,9010 NORTH 63RD DRIVE,BH5344,43831,44561,GLENDALE,AZ,MARICOPA,(623)760-8378,(623)594-4992,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4900,1M1,85710,MWANGAZA RESIDENTIAL CARE LLC,8421 EAST COLETTE STREET,BH4900,43922,44651,TUCSON,AZ,PIMA,(520)398-5674,(888)977-2729,9,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5431,1M1,85756,MWANGAZA RESIDENTIAL CARE LLC,6330 SOUTH KOLB ROAD,BH5431,44013,44377,TUCSON,AZ,PIMA,(520)248-1295,(520)338-2490,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH3425,1M1,85706,"MWANGAZA RESIDENTIAL CARE, LLC",2234 EAST CALLE SIERRA DEL MANANTIAL,BH3425,44075,44439,TUCSON,AZ,PIMA,(520)207-9283,(520)305-4377,4,T,,-110.938814,32.14599,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4730,1M1,85705,"MWANGAZA RESIDENTIAL CARE, LLC",2226 NORTH AVENIDA EL CAPITAN,BH4730,44105,44469,TUCSON,AZ,PIMA,(520)248-1295,(520)305-4377,8,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH2777,1M1,85249,"NATIONAL MENTOR HEALTHCARE, LLC - ARIZONA MENTOR",3046 EAST KINGBIRD PLACE,BH2777,44013,44377,CHANDLER,AZ,MARICOPA,(602)200-9494,(602)497-4984,5,T,,-111.788057,33.273471,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6553,1M1,85020,NATIVE AMERICAN CONNECTIONS INC (NAC),1431 EAST DUNLAP AVENUE,BH6553,44168,44530,PHOENIX,AZ,MARICOPA,(602)254-3247,(602)256-7356,48,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4862,1M1,85004,"NATIVE AMERICAN CONNECTIONS, INC. (NAC)",337 EAST VIRGINIA AVENUE,BH4862,43983,44712,PHOENIX,AZ,MARICOPA,(602)254-3247,(602)256-7356,70,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5872,1M1,85712,NEEMA LLC,4801 EAST HELEN STREET,BH5872,44044,44408,TUCSON,AZ,PIMA,(520)248-1919,(520)745-5361,7,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4178,1M1,85730,"NEEMA, LLC",6607 EAST HAWK DRIVE,BH4178,43952,44681,TUCSON,AZ,PIMA,(520)248-1919,(520)745-5361,5,T,PERSONAL CARE SERVICES,-110.85145,32.180395,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6786,1M1,85083,"NEHEMA BEHAVIORAL HEALTH1, LLC",5242 WEST BLAYLOCK DRIVE,BH6786,44315,44651,PHOENIX,AZ,MARICOPA,(480)440-2641,(   )   -,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5600,1M1,85353,NEW BEGINNING BEHAVIORAL HEALTH LLC.,3329 SOUTH 87TH DRIVE,BH5600,43831,44561,TOLLESON,AZ,MARICOPA,(480)667-1491,(   )   -,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5975,1M1,85143,NEW DESTINY HEALTH,1072 EAST DRAGON FLY ROAD,BH5975,43802,44530,QUEEN CREEK,AZ,PINAL,(480)522-0566,(   )   -,9,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6512,1M1,85021,NEW FOUNDATIONS,2208 WEST DONNER DRIVE,BH6512,44182,44530,PHOENIX,AZ,MARICOPA,(602)877-6686,(602)801-3436,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6213,1M1,85021,NEW FOUNDATIONS LLC,2420 WEST ECHO LANE,BH6213,44005,44347,PHOENIX,AZ,MARICOPA,(602)877-6686,(   )   -,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5833,1M1,85143,NEW HOPE BEHAVIORAL RESIDENCY,424 EAST DIAMOND TRAIL,BH5833,44075,44439,SAN TAN VALLEY,AZ,PINAL,(602)380-2532,(   )   -,8,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5965,1M1,85042,"NEW HORIZON CARE, INC",6521 SOUTH 4TH STREET,BH5965,43851,44561,PHOENIX,AZ,MARICOPA,(480)567-6764,(877)408-8268,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6263,1M1,85042,"NEW HORIZON CARE, INC",6002 SOUTH 17TH STREET,BH6263,44001,44712,PHOENIX,AZ,MARICOPA,(480)567-6764,(877)408-8268,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6362,1M1,85040,"NEW HORIZON CARE, INC",1708 EAST CHANUTE PASS,BH6362,44083,44439,PHOENIX,AZ,MARICOPA,(480)567-6764,(877)408-8268,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6390,1M1,85041,"NEW HORIZON CARE, INC",2232 WEST DONNER DRIVE,BH6390,44091,44439,PHOENIX,AZ,MARICOPA,(480)567-6764,(877)408-8268,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6472,1M1,85041,"NEW HORIZON CARE, INC",2236 WEST DONNER DRIVE,BH6472,44130,44469,PHOENIX,AZ,MARICOPA,(480)567-6764,(877)408-8268,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH2151,1M1,85730,NEW HORIZONS BEHAVIORAL HEALTH SERVICES INC.,6871 EAST NELSON DRIVE,BH2151,44075,44439,TUCSON,AZ,PIMA,(520)747-9443,(520)745-2925,10,T,,-110.846064,32.187952,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4890,1M1,85711,NEW HORIZONS BEHAVIORAL HEALTH SERVICES INC.,5849 EAST 5TH STREET,BH4890,43922,44651,TUCSON,AZ,PIMA,(520)514-9092,(520)514-0590,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6030,1M1,85043,NEW HORIZONS RESIDENTIAL LLC,6318 WEST MIAMI STREET,BH6030,43983,44347,PHOENIX,AZ,MARICOPA,(925)470-9032,(   )   -,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6516,1M1,85298,NEW LIFE BEHAVIORAL HEALTH,1782 EAST CAMINA PLATA COURT,BH6516,44218,44561,GILBERT,AZ,MARICOPA,(480)643-0599,(480)878-4589,10,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6656,1M1,85712,NEW OASIS GROUP LLC,5056 EAST ADAMS STREET,BH6656,44253,44592,TUCSON,AZ,PIMA,(520)230-8256,(520)622-0487,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5931,1M1,85041,NEW ROOTS RESIDENCY LLC,3139 WEST CARSON ROAD,BH5931,43860,44561,PHOENIX,AZ,MARICOPA,(480)285-5483,(602)675-1560,5,,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5980,1M1,85338,NEW STEPS RESIDENTIAL CARE LLC,17592 WEST HADLEY STREET,BH5980,43879,44592,GOODYEAR,AZ,MARICOPA,(480)364-1098,(480)546-3574,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4493,1M1,85037,NEW VISION BEHAVIORAL HEALTH & WELLNESS,4732 NORTH 86TH DRIVE,BH4493,44136,44500,PHOENIX,AZ,MARICOPA,(602)367-5345,(623)321-8145,4,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5622,1M1,85350,NEW VISION BEHAVIORAL HEALTH & WELLNESS,854 SOUTH SUNSET AVENUE,BH5622,43831,44561,SOMERTON,AZ,YUMA,(602)367-5345,(623)321-8145,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5919,1M1,85040,NEW VISION BEHAVIORAL HEALTH & WELLNESS LLC,2451 EAST PUEBLO AVENUE,BH5919,43861,44561,PHOENIX,AZ,MARICOPA,(602)367-5345,(623)321-8145,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6288,1M1,85031,"NEW VISION BEHAVIORAL HEALTH & WELLNESS, LLC",3119 NORTH 46TH DRIVE,BH6288,44044,44408,PHOENIX,AZ,MARICOPA,(602)367-5345,(623)321-8145,8,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6446,1M1,85041,NGAI RESIDENTIAL CARE LLC,3514 WEST SAINT CHARLES AVENUE,BH6446,44132,44469,PHOENIX,AZ,MARICOPA,(602)283-4059,(   )   -,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5555,1M1,85224,NOBLE HOMES,1342 WEST PARK AVENUE,BH5555,44105,44469,CHANDLER,AZ,MARICOPA,(480)508-1147,(480)408-1148,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6193,1M1,85140,NOBLE HOMES,40353 NORTH PARISI PLACE,BH6193,43923,44651,SAN TAN VALLEY,AZ,PINAL,(646)944-9582,(   )   -,10,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5296,1M1,86301,NORTHERN ARIZONA CENTER FOR ADDICTION,545 SOUTH LAKEVIEW DRIVE,BH5296,44166,44530,PRESCOTT,AZ,YAVAPAI,(928)776-0195,(928)778-1089,10,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6224,1M1,85041,NORTHSTAR HOMECARE,5239 SOUTH 33RD DRIVE,BH6224,43990,44712,PHOENIX,AZ,MARICOPA,(480)765-3018,(   )   -,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5909,1M1,85035,"OMEGA BEHAVIORAL HEALTH SERVICES, LLC",2669 NORTH 73RD DRIVE,BH5909,43759,44469,PHOENIX,AZ,MARICOPA,(602)769-3458,(   )   -,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5859,1M1,85027,ORAIBI CARE LLC,1741 WEST ORAIBI DRIVE,BH5859,43907,44620,PHOENIX,AZ,MARICOPA,(623)466-6808,(623)297-6640,8,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH1824,1M1,85303,OREGON RESIDENTIAL PROGRAM,6835 WEST OREGON AVENUE,BH1824,44075,44439,GLENDALE,AZ,MARICOPA,(602)230-2222,(602)230-2026,5,T,,-112.20698,33.513517,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4512,1M1,85029,ORION HOME-39TH DRIVE,12427 NORTH 39TH DRIVE,BH4512,44136,44500,PHOENIX,AZ,MARICOPA,(602)298-0802,(602)441-3981,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4749,1M1,85029,ORION HOMES - 42ND HOUSE,11400 NORTH 42ND DRIVE,BH4749,43800,44530,PHOENIX,AZ,MARICOPA,(602)466-3223,(602)441-3698,8,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4753,1M1,85304,ORION HOMES - 44TH HOUSE,12414 NORTH 44TH AVENUE,BH4753,43800,44530,GLENDALE,AZ,MARICOPA,(602)466-3223,(602)441-3981,8,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4752,1M1,85306,ORION HOMES - ACOMA HOUSE,5121 WEST ACOMA ROAD,BH4752,43800,44530,GLENDALE,AZ,MARICOPA,(602)466-3223,(602)441-3981,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5255,1M1,85304,ORION HOMES - ASTER,4635 WEST ASTER DRIVE,BH5255,44075,44439,GLENDALE,AZ,MARICOPA,(602)466-3223,(602)441-3981,8,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4750,1M1,85304,ORION HOMES - BLOOMFIELD HOUSE,4317 WEST BLOOMFIELD ROAD,BH4750,43800,44530,GLENDALE,AZ,MARICOPA,(602)466-3233,(602)441-3981,5,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4849,1M1,85381,ORION HOMES - BLOOMFIELD II,6713 WEST BLOOMFIELD ROAD,BH4849,43922,44651,PEORIA,AZ,MARICOPA,(602)466-3223,(602)441-3981,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5256,1M1,85304,ORION HOMES - COLUMBINE I,4509 WEST COLUMBINE DRIVE,BH5256,44075,44439,GLENDALE,AZ,MARICOPA,(602)466-3223,(602)441-3981,5,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5078,1M1,85383,ORION HOMES - DONALD,8302 WEST DONALD ROAD,BH5078,43800,44530,PEORIA,AZ,MARICOPA,(602)466-3223,(602)441-3981,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4751,1M1,85304,ORION HOMES - WINDROSE HOUSE,4501 WEST WINDROSE DRIVE,BH4751,43800,44530,GLENDALE,AZ,MARICOPA,(602)466-3223,(602)441-3981,5,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6150,1M1,85254,ORION HOMES LLC - BECK HOUSE,5447 EAST BECK LANE,BH6150,43937,44651,SCOTTSDALE,AZ,MARICOPA,(602)466-3223,(602)441-3981,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5023,1M1,85015,ORION HOMES LLC - BETHANY HOME,2219 WEST BETHANY HOME ROAD,BH5023,44136,44500,PHOENIX,AZ,MARICOPA,(602)466-3223,(602)441-3981,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5475,1M1,85029,ORION HOMES LLC - COLUMBINE II,3902 WEST COLUMBINE DRIVE,BH5475,44013,44377,PHOENIX,AZ,MARICOPA,(602)466-3223,(602)441-3981,7,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5476,1M1,85381,ORION HOMES LLC - GELDING,6764 WEST GELDING DRIVE,BH5476,44136,44500,PEORIA,AZ,MARICOPA,(602)466-3223,(602)441-3981,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH3931,1M1,85304,"ORION HOMES, L L C",12022 NORTH 49TH AVENUE,BH3931,44075,44439,GLENDALE,AZ,MARICOPA,(602)466-3223,(602)441-3981,10,T,PERSONAL CARE SERVICES,-112.164461,33.595658,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4095,1M1,85022,"ORION HOMES, L L C",142 EAST JOAN DE ARC DRIVE,BH4095,44075,44439,PHOENIX,AZ,MARICOPA,(602)441-4384,(602)441-3981,10,T,PERSONAL CARE SERVICES,-112.072408,33.608342,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5550,1M1,85339,OUR HOME OF UNITY,7019 SOUTH 77TH LANE,BH5550,44075,44439,LAVEEN,AZ,MARICOPA,(602)799-2757,(888)753-0530,5,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5738,1M1,85353,OUR HOME OF UNITY L L C,8325 WEST SUPERIOR AVENUE,BH5738,43952,44681,TOLLESON,AZ,MARICOPA,(602)799-2757,(480)525-7974,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5904,1M1,85339,OUR HOME OF UNITY L L C,6616 SOUTH 48TH LANE,BH5904,44075,44439,LAVEEN,AZ,MARICOPA,(602)799-2757,(888)753-0530,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5953,1M1,85041,OUR HOME OF UNITY L L C,6804 SOUTH 21ST DRIVE,BH5953,43760,44469,PHOENIX,AZ,MARICOPA,(602)799-2757,(480)525-7974,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5731,1M1,85339,OUR HOME OF UNITY LLC,8709 SOUTH 47TH LANE,BH5731,43922,44651,LAVEEN,AZ,MARICOPA,(602)799-2757,(888)753-5330,5,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5954,1M1,85043,OUR HOME OF UNITY LLC,8105 WEST MAGNOLIA STREET,BH5954,44126,44469,PHOENIX,AZ,MARICOPA,(602)799-2757,(888)753-0530,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5799,1M1,85037,PACEY CARE LLC,2022 NORTH PACEY ROAD,BH5799,43760,44469,PHOENIX,AZ,MARICOPA,(602)374-5010,(602)374-5047,10,,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5964,1M1,85212,PARADISE CREEK HOMES LLC,10511 EAST CORBIN AVENUE,BH5964,43840,44561,MESA,AZ,MARICOPA,(480)331-4160,(   )   -,5,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4479,1M1,85032,PARADISE VALLEY BEHAVIORAL HEALTH,3205 EAST SUNNY SIDE LANE,BH4479,43983,44347,PHOENIX,AZ,MARICOPA,(602)400-2288,(602)996-1577,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5158,1M1,85032,PARADISE VALLEY BEHAVIORAL HEALTH,13401 NORTH 30TH STREET,BH5158,44105,44469,PHOENIX,AZ,MARICOPA,(602)400-2288,(602)996-1577,10,T,,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6252,1M1,85254,PARK PLACE RESIDENCE,7150 EAST GARY ROAD,BH6252,43966,44681,SCOTTSDALE,AZ,MARICOPA,(480)939-7744,(602)374-3197,10,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH6049,1M1,85339,PASTALINO MANOR LLC,8815 SOUTH 57TH LANE,BH6049,43819,44530,LAVEEN,AZ,MARICOPA,(480)634-5485,(480)699-7288,10,,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH4822,1M1,85248,PASTALINO MANOR LLC 3,2264 WEST OLIVE WAY,BH4822,43831,44561,CHANDLER,AZ,MARICOPA,(480)404-7139,(480)696-4265,5,T,PERSONAL CARE SERVICES,,,,,
44348,BH RESIDENTIAL FACILITY - ADULT,BH5156,1M1,85042,PASTALINO MANOR LLC 4,1421 EAST MALDONADO DRIVE,BH5156,43983,44347,PHOENIX,AZ,MARICOPA,(480)634-5485,(480)699-7288,10,T,,,,,,
